ax,ay,az,gx,gy,gz,label
-0.04,-0.10,0.94,-8.48,-9.70,7.20,o
-0.05,-0.09,0.93,-10.56,-15.69,7.87,o
-0.09,-0.07,0.95,-12.57,-22.40,9.58,o
-0.09,-0.06,0.93,-12.33,-25.02,11.11,o
-0.11,-0.06,0.92,-10.80,-24.35,8.24,o
-0.16,-0.06,0.95,-10.99,-22.03,5.80,o
-0.19,-0.08,0.87,-7.63,-30.94,13.61,o
-0.16,-0.05,0.93,-15.32,-51.64,23.07,o
-0.15,-0.03,1.00,-12.02,-37.11,13.31,o
-0.21,-0.04,0.95,-4.64,-7.93,-0.98,o
-0.24,-0.05,0.93,-3.97,1.53,-3.30,o
-0.24,-0.03,0.94,-4.03,-0.98,-1.10,o
-0.23,-0.04,0.95,-1.71,4.39,-0.67,o
-0.23,-0.05,0.91,-0.12,8.24,0.79,o
-0.21,-0.05,0.91,-2.99,1.34,3.48,o
-0.21,-0.04,0.92,-3.36,-4.27,5.25,o
-0.22,-0.02,0.95,-5.43,-0.73,4.88,o
-0.21,-0.02,0.96,-2.99,1.77,4.46,o
-0.20,-0.03,0.91,0.98,1.22,5.00,o
-0.23,-0.04,0.90,-0.85,-4.94,6.90,o
-0.21,-0.02,0.92,-5.25,-25.45,16.97,o
-0.19,-0.00,0.97,-5.43,-24.48,15.01,o
-0.22,-0.01,0.96,-1.22,-2.93,2.87,o
-0.26,-0.02,0.94,1.77,15.44,-4.33,o
-0.25,-0.02,0.94,2.75,18.01,-5.49,o
-0.24,-0.03,0.91,3.23,20.20,-5.98,o
-0.24,-0.03,0.93,0.92,16.54,-4.88,o
-0.26,-0.04,0.93,1.83,14.89,-3.54,o
-0.24,-0.03,0.93,0.67,6.71,1.89,o
-0.22,-0.02,0.94,1.10,2.01,4.94,o
-0.21,-0.03,0.94,0.79,6.16,2.38,o
-0.20,-0.02,0.93,1.22,7.57,1.59,o
-0.20,-0.03,0.92,1.53,7.93,1.46,o
-0.20,-0.04,0.90,1.04,5.31,3.54,o
-0.20,-0.04,0.93,-0.49,3.42,3.48,o
-0.20,-0.04,0.93,0.61,6.96,2.26,o
-0.19,-0.04,0.92,0.24,8.36,2.26,o
-0.19,-0.04,0.92,-0.67,4.15,3.54,o
-0.19,-0.04,0.94,-0.85,2.38,3.05,o
-0.19,-0.04,0.93,0.24,3.66,1.95,o
-0.20,-0.04,0.93,-0.06,3.54,2.08,o
-0.21,-0.04,0.94,-0.12,2.99,2.56,o
-0.20,-0.04,0.93,-0.55,1.65,2.75,o
-0.20,-0.04,0.94,-0.73,2.38,2.14,o
-0.20,-0.03,0.95,-0.12,3.42,2.38,o
-0.20,-0.04,0.92,2.01,4.27,3.36,o
-0.19,-0.04,0.92,0.49,1.04,3.42,o
-0.20,-0.04,0.93,0.24,1.83,2.38,o
-0.21,-0.04,0.91,0.55,4.33,2.99,o
-0.20,-0.03,0.92,-0.12,3.30,3.54,o
-0.20,-0.03,0.94,-0.49,4.15,3.30,o
-0.20,-0.03,0.93,-0.18,7.87,3.60,o
-0.20,-0.04,0.92,-0.61,7.87,3.72,o
-0.19,-0.04,0.94,-1.71,2.81,2.99,o
-0.20,-0.04,0.94,0.18,3.42,3.17,o
-0.18,-0.04,0.93,1.04,3.72,3.36,o
-0.19,-0.04,0.93,-0.73,2.69,2.87,o
-0.19,-0.04,0.93,-0.73,1.65,2.93,o
-0.19,-0.04,0.93,0.06,1.10,2.87,o
-0.20,-0.04,0.93,-0.37,2.93,2.75,o
-0.20,-0.03,0.94,-0.06,4.03,2.50,o
-0.20,-0.03,0.94,-0.61,3.54,2.69,o
-0.20,-0.03,0.94,0.92,5.68,2.62,o
-0.20,-0.03,0.93,1.65,4.88,3.23,o
-0.20,-0.03,0.93,0.92,5.55,3.48,o
-0.19,-0.04,0.93,1.40,7.75,2.75,o
-0.18,-0.04,0.92,0.55,5.49,2.75,o
-0.18,-0.04,0.93,1.04,5.00,2.14,o
-0.19,-0.04,0.92,0.55,2.81,2.14,o
-0.20,-0.04,0.92,-0.55,1.46,2.56,o
-0.20,-0.04,0.93,-0.92,2.56,3.30,o
-0.19,-0.04,0.94,-0.61,4.03,3.42,o
-0.18,-0.04,0.92,0.31,4.03,2.93,o
-0.19,-0.04,0.94,-0.85,2.44,2.81,o
-0.19,-0.04,0.94,-0.12,2.93,3.17,o
-0.18,-0.05,0.91,0.98,3.78,3.23,o
-0.19,-0.03,0.94,-1.59,2.44,2.93,o
-0.19,-0.03,0.94,-0.49,2.32,2.75,o
-0.20,-0.04,0.94,-0.31,1.40,3.23,o
-0.19,-0.03,0.95,0.06,2.44,3.91,o
-0.19,-0.04,0.94,1.16,4.27,2.81,o
-0.18,-0.04,0.94,0.61,4.27,2.93,o
-0.19,-0.04,0.93,1.53,4.52,2.62,o
-0.18,-0.04,0.93,0.49,2.14,3.11,o
-0.19,-0.04,0.93,0.55,2.93,2.62,o
-0.19,-0.04,0.92,0.98,3.78,3.05,o
-0.19,-0.04,0.91,-0.43,1.34,3.48,o
-0.20,-0.04,0.92,-0.49,2.93,2.69,o
-0.19,-0.04,0.93,-0.98,3.48,2.50,o
-0.19,-0.03,0.95,-0.79,2.01,2.81,o
-0.19,-0.04,0.94,0.24,2.20,2.69,o
-0.20,-0.04,0.94,0.55,3.30,2.62,o
-0.20,-0.04,0.92,0.61,4.15,3.05,o
-0.19,-0.04,0.93,0.49,4.15,3.97,o
-0.17,-0.04,0.92,-0.24,3.72,3.60,o
-0.19,-0.04,0.93,-0.49,2.08,2.62,o
-0.19,-0.04,0.95,-0.37,2.20,2.93,o
-0.19,-0.04,0.93,1.10,3.42,3.23,o
-0.19,-0.04,0.93,0.18,2.38,3.23,o
