ax,ay,az,gx,gy,gz,label
-0.99,0.05,0.21,-12.39,-7.39,-3.72,o
-1.02,0.07,0.22,-7.39,0.98,-4.33,o
-1.02,0.08,0.21,-5.74,5.19,-4.27,o
-1.01,0.08,0.22,-2.44,5.74,-2.62,o
-1.00,0.06,0.21,0.12,7.81,-1.71,o
-0.94,0.05,0.19,0.98,8.73,-1.04,o
-0.98,0.04,0.18,-1.22,1.65,-4.76,o
-0.99,0.04,0.16,-2.62,1.46,-0.98,o
-0.95,0.05,0.18,-6.04,-1.16,2.20,o
-0.97,0.09,0.19,-5.19,-4.27,-0.06,o
-0.99,0.08,0.20,-1.71,0.79,-3.97,o
-0.97,0.07,0.17,0.73,5.80,-7.63,o
-0.97,0.08,0.18,-2.14,1.46,-5.37,o
-0.99,0.09,0.20,-0.98,-1.83,-5.25,o
-1.01,0.09,0.18,-0.12,-3.11,-3.78,o
-1.00,0.09,0.18,-1.28,0.79,-0.67,o
-0.96,0.09,0.17,-1.34,0.49,0.49,o
-0.97,0.09,0.16,-2.44,0.43,0.73,o
-0.99,0.10,0.17,-3.42,2.08,-0.85,o
-1.00,0.10,0.16,-2.50,4.64,2.38,o
-0.99,0.10,0.17,-2.93,5.25,7.14,o
-0.97,0.10,0.18,-2.93,6.16,7.39,o
-0.96,0.10,0.18,-2.20,7.14,5.80,o
-0.96,0.08,0.18,-2.26,6.10,4.76,o
-1.00,0.09,0.18,-2.56,5.86,5.55,o
-0.97,0.09,0.18,-1.83,9.22,7.75,o
-0.96,0.08,0.19,-0.37,9.16,7.08,o
-0.96,0.07,0.18,0.18,6.23,4.76,o
-0.98,0.07,0.18,-0.61,5.49,4.52,o
-0.96,0.08,0.20,-1.28,4.76,4.94,o
-0.97,0.08,0.20,-0.67,2.93,3.66,o
-0.97,0.08,0.19,0.12,3.30,3.17,o
-0.97,0.08,0.18,0.37,2.81,4.27,o
-0.96,0.08,0.19,-0.12,1.95,3.54,o
-0.97,0.08,0.19,-0.61,1.46,2.08,o
-0.99,0.08,0.19,-0.18,2.26,2.26,o
-0.98,0.08,0.18,-0.06,4.21,3.66,o
