ax,ay,az,gx,gy,gz,label
-0.95,0.02,0.25,-0.61,-19.53,2.38,o
-0.97,0.02,0.21,-0.31,-19.53,3.60,o
-0.98,0.02,0.19,0.12,-10.56,4.39,o
-0.98,0.02,0.19,0.12,0.00,4.33,o
-0.97,0.02,0.20,-0.31,9.09,5.07,o
-0.95,0.02,0.27,-1.46,7.63,4.58,o
-0.95,0.02,0.25,-5.98,-6.59,3.97,o
-0.97,0.01,0.21,-5.25,-21.67,6.41,o
-0.97,0.01,0.19,-0.92,-30.09,4.76,o
-0.99,0.02,0.15,-0.55,-31.74,5.37,o
-1.00,0.01,0.13,0.31,-21.36,6.41,o
-1.00,0.01,0.12,-0.18,-9.03,5.68,o
-1.00,0.01,0.12,-0.73,3.30,3.72,o
-0.99,0.01,0.14,-1.04,12.82,2.44,o
-0.96,0.01,0.18,-1.83,10.74,-0.37,o
-0.97,0.03,0.16,-1.22,1.46,2.26,o
-0.98,0.02,0.15,0.12,-1.71,5.98,o
-0.99,0.02,0.13,0.31,1.28,7.08,o
-1.00,0.04,0.15,-1.71,11.90,7.26,o
-0.94,0.03,0.22,-6.10,14.28,3.05,o
-0.92,0.03,0.22,-12.21,1.04,2.20,o
-0.98,-0.01,0.14,-13.73,-5.55,9.77,o
-0.99,0.01,0.12,-6.96,-10.62,10.25,o
-0.98,0.01,0.15,-1.40,-7.20,6.77,o
-0.98,-0.00,0.14,-2.20,-9.09,5.62,o
-0.97,-0.01,0.14,-3.30,-15.20,4.88,o
-0.96,0.02,0.15,-4.46,-28.63,7.08,o
-0.99,0.02,0.10,-7.39,-36.93,7.02,o
-1.01,-0.00,0.05,-4.52,-33.69,6.10,o
-1.02,-0.01,0.02,-0.18,-20.57,5.13,o
-1.00,-0.01,0.02,-0.31,0.98,1.77,o
-1.00,-0.00,0.06,-4.21,10.62,-0.98,o
-1.00,-0.00,0.06,-7.81,6.16,2.01,o
-1.00,0.01,0.05,-3.78,0.61,2.38,o
-1.01,0.00,0.04,0.06,4.70,2.99,o
-1.00,0.00,0.05,-0.18,12.76,2.32,o
-0.99,0.01,0.08,-0.49,14.83,1.53,o
-0.99,0.00,0.08,-0.18,9.28,2.44,o
-0.99,0.01,0.08,-0.24,6.47,2.14,o
-1.00,0.01,0.07,-0.31,7.93,1.71,o
-0.99,0.01,0.09,-0.12,6.96,2.62,o
-0.99,0.01,0.08,-0.06,4.52,2.93,o
-1.00,0.00,0.07,15.56,7.63,3.36,o
-0.99,0.01,0.08,0.06,9.58,2.87,o
-0.99,0.01,0.09,-0.18,11.60,2.69,o
-0.99,0.01,0.10,-0.18,8.91,2.75,o
-0.99,0.01,0.11,-0.18,3.66,2.93,o
-0.99,0.01,0.11,0.06,-5.37,3.85,o
-1.00,0.01,0.08,-0.18,-9.83,3.23,o
-1.01,0.01,0.05,0.06,-3.91,3.60,o
-1.01,0.01,0.06,-0.06,7.32,3.23,o
-1.00,0.01,0.08,-0.12,15.99,2.93,o
-0.99,0.01,0.10,-0.24,15.50,2.81,o
-0.98,0.01,0.11,0.00,11.23,2.75,o
-0.98,0.01,0.11,-0.12,3.30,3.05,o
-1.00,0.01,0.09,0.12,0.31,3.30,o
-1.00,0.01,0.08,0.12,5.07,3.05,o
-1.01,0.01,0.07,-0.18,14.65,2.50,o
-0.99,0.01,0.11,-0.24,28.08,2.69,o
