ax,ay,az,gx,gy,gz,label
0.07,-0.30,0.90,-3.11,-0.61,1.40,o
0.06,-0.29,0.91,-3.97,-0.18,0.79,o
0.06,-0.27,0.92,-3.91,-0.06,2.01,o
0.08,-0.25,0.91,-2.38,-1.22,2.01,o
0.04,-0.28,0.91,-0.92,-3.30,0.31,o
0.01,-0.30,0.91,-0.79,-2.44,1.71,o
0.01,-0.28,0.91,-1.46,-0.98,4.09,o
0.02,-0.27,0.91,-0.24,0.98,4.64,o
0.03,-0.29,0.90,-0.67,2.56,4.15,o
0.05,-0.29,0.90,-1.28,2.32,5.19,o
0.06,-0.28,0.89,-1.04,0.79,3.91,o
0.05,-0.29,0.90,-2.01,1.53,2.14,o
0.04,-0.30,0.90,-2.50,1.16,2.38,o
0.03,-0.28,0.91,-3.05,1.10,2.69,o
0.05,-0.27,0.91,-2.99,3.36,2.75,o
0.04,-0.27,0.92,-2.01,1.46,1.65,o
0.04,-0.27,0.92,-2.38,0.43,3.23,o
0.02,-0.27,0.92,-2.44,0.61,2.38,o
0.02,-0.27,0.92,-2.08,2.69,2.62,o
0.02,-0.27,0.92,-1.04,2.99,4.15,o
0.03,-0.27,0.90,-1.22,3.11,5.37,o
0.04,-0.27,0.91,-1.10,4.03,5.13,o
0.05,-0.27,0.91,-0.98,4.52,4.58,o
0.05,-0.28,0.91,-0.49,4.70,5.49,o
0.06,-0.28,0.91,-1.10,5.07,5.25,o
0.07,-0.26,0.92,-0.73,4.33,5.25,o
0.07,-0.27,0.92,0.98,3.23,3.66,o
0.06,-0.28,0.92,0.37,2.75,2.38,o
0.06,-0.27,0.92,-0.49,2.20,3.30,o
0.05,-0.26,0.92,-0.43,1.22,3.42,o
0.05,-0.26,0.93,-0.24,1.77,1.89,o
0.04,-0.27,0.92,0.00,2.93,1.22,o
0.04,-0.27,0.92,0.49,2.14,2.93,o
0.04,-0.27,0.91,1.28,2.50,2.56,o
0.04,-0.28,0.91,0.55,2.69,2.32,o
0.04,-0.27,0.91,-0.06,2.75,3.17,o
0.05,-0.26,0.92,0.98,2.93,2.93,o
0.05,-0.28,0.91,1.22,2.87,1.71,o
0.03,-0.28,0.92,0.61,3.17,2.20,o
0.05,-0.27,0.90,1.28,3.30,3.36,o
0.05,-0.27,0.91,2.50,1.04,2.69,o
0.02,-0.29,0.91,0.92,2.08,1.71,o
0.03,-0.28,0.91,0.37,3.11,3.17,o
0.03,-0.28,0.92,-0.18,2.75,3.36,o
0.03,-0.27,0.91,0.18,3.85,2.44,o
0.04,-0.28,0.90,2.38,2.50,3.78,o
0.04,-0.28,0.91,0.49,2.87,4.33,o
0.04,-0.28,0.91,-0.18,3.48,2.99,o
0.04,-0.29,0.88,0.31,3.48,2.62,o
0.04,-0.27,0.91,0.98,2.44,4.33,o
0.04,-0.28,0.91,1.65,2.38,3.42,o
0.03,-0.30,0.90,0.92,3.42,2.32,o
0.04,-0.29,0.90,0.18,3.30,3.54,o
0.04,-0.28,0.91,-0.73,3.48,3.30,o
0.04,-0.29,0.90,-1.22,4.52,2.75,o
0.04,-0.28,0.91,-0.31,2.44,4.09,o
0.04,-0.28,0.91,-0.92,3.17,4.03,o
0.05,-0.28,0.91,-0.79,3.05,2.87,o
0.04,-0.29,0.91,-0.37,2.69,3.66,o
0.04,-0.27,0.91,-0.37,1.40,5.74,o
0.04,-0.27,0.92,0.12,2.26,4.03,o
0.04,-0.28,0.91,-0.12,3.60,1.95,o
0.04,-0.29,0.91,-0.43,3.36,3.54,o
0.04,-0.29,0.91,-0.98,3.05,3.54,o
0.04,-0.28,0.91,-0.92,2.26,3.78,o
0.05,-0.27,0.91,-0.98,2.26,3.97,o
0.04,-0.28,0.91,-0.06,2.69,2.56,o
0.03,-0.29,0.91,-0.85,2.93,2.56,o
0.04,-0.27,0.91,-1.40,2.69,4.03,o
0.04,-0.27,0.91,-1.65,2.81,4.27,o
0.05,-0.27,0.92,-0.37,2.87,4.15,o
0.04,-0.27,0.91,0.31,3.05,3.72,o
0.04,-0.27,0.91,0.00,3.30,3.42,o
0.05,-0.28,0.90,-0.18,2.75,2.26,o
0.03,-0.29,0.91,-0.73,2.01,2.26,o
0.03,-0.27,0.92,-1.53,2.38,4.58,o
0.05,-0.26,0.92,0.31,2.44,3.72,o
0.04,-0.28,0.91,0.61,2.69,2.38,o
0.04,-0.29,0.91,-0.67,2.08,3.17,o
0.03,-0.29,0.90,-2.08,1.71,3.54,o
0.04,-0.27,0.90,-2.93,0.73,3.11,o
0.02,-0.28,0.92,-2.56,-1.34,6.23,o
0.03,-0.26,0.93,-2.26,0.79,4.88,o
0.04,-0.26,0.92,-0.85,1.16,3.60,o
0.04,-0.27,0.92,-0.06,-0.61,4.46,o
0.03,-0.26,0.92,-0.85,0.43,3.30,o
0.04,-0.28,0.90,-0.31,0.06,2.99,o
0.03,-0.28,0.90,-2.08,-2.08,2.75,o
0.01,-0.28,0.93,-4.27,-3.11,3.48,o
0.01,-0.26,0.92,-2.14,0.49,3.72,o
0.02,-0.27,0.91,-1.65,1.16,3.54,o
0.02,-0.28,0.92,-3.78,-0.55,3.78,o
0.02,-0.25,0.93,-2.38,-0.37,4.88,o
0.04,-0.26,0.91,-3.30,-1.34,4.70,o
0.01,-0.26,0.91,-3.36,-3.17,3.11,o
0.01,-0.27,0.92,-3.60,-2.62,4.03,o
0.00,-0.26,0.92,-4.52,-2.50,3.54,o
0.00,-0.24,0.93,-3.36,-3.17,4.94,o
-0.01,-0.24,0.92,-2.08,-0.85,3.17,o
-0.00,-0.24,0.92,-2.62,0.61,2.01,o
0.01,-0.25,0.90,-3.30,0.12,2.62,o
0.01,-0.26,0.90,-6.96,-4.15,1.89,o
0.02,-0.26,0.89,-10.74,-8.73,3.36,o
0.02,-0.31,0.83,-23.86,-21.42,4.46,o
-0.01,-0.30,0.86,-31.07,-34.97,16.72,o
-0.05,-0.26,0.87,-37.66,-46.57,28.81,o
-0.07,-0.20,0.91,-39.43,-54.50,41.99,o
-0.10,-0.19,0.90,-47.18,-55.48,35.46,o
-0.15,-0.12,0.95,-46.57,-49.62,28.69,o
-0.17,-0.08,0.96,-38.94,-46.88,30.09,o
-0.21,-0.08,0.97,-30.88,-44.49,36.99,o
-0.22,-0.04,0.97,-24.96,-38.09,35.28,o
-0.24,-0.02,0.96,-20.14,-33.02,29.60,o
-0.27,-0.02,0.96,-14.28,-24.90,22.34,o
-0.27,-0.03,0.93,-11.11,-18.49,17.03,o
-0.29,-0.04,0.93,-7.14,-14.65,13.43,o
