ax,ay,az,gx,gy,gz,label
-0.03,-0.66,0.71,-4.64,-2.14,3.17,o
-0.03,-0.64,0.75,-5.98,-3.05,0.98,o
-0.05,-0.62,0.77,-4.76,2.56,-1.71,o
-0.06,-0.61,0.77,-2.14,6.96,-3.05,o
-0.07,-0.61,0.77,-1.59,5.19,-2.93,o
-0.09,-0.60,0.76,-0.12,1.53,-2.08,o
-0.11,-0.61,0.74,1.40,1.53,-0.24,o
-0.11,-0.62,0.72,1.71,4.03,1.65,o
-0.10,-0.62,0.72,1.28,4.64,3.78,o
-0.09,-0.63,0.71,1.34,4.09,5.86,o
-0.07,-0.63,0.71,0.49,3.72,6.53,o
-0.06,-0.63,0.72,0.00,3.36,4.94,o
-0.06,-0.64,0.72,-0.79,2.69,3.91,o
-0.07,-0.63,0.73,-1.59,1.53,3.60,o
-0.06,-0.63,0.74,-1.71,2.14,3.78,o
-0.07,-0.63,0.75,-1.40,1.83,2.44,o
-0.07,-0.64,0.74,0.12,3.72,2.81,o
-0.07,-0.63,0.73,0.06,3.23,2.08,o
-0.06,-0.63,0.73,0.49,3.30,2.44,o
-0.07,-0.63,0.72,0.55,2.38,2.26,o
-0.08,-0.63,0.71,0.12,2.62,2.50,o
-0.08,-0.63,0.72,0.00,2.75,2.32,o
-0.08,-0.63,0.71,0.31,2.44,2.38,o
-0.08,-0.63,0.71,-1.34,1.46,2.75,o
-0.07,-0.63,0.73,-0.92,1.53,3.30,o
-0.07,-0.63,0.73,-1.10,1.83,2.38,o
-0.07,-0.63,0.73,-1.83,1.10,2.75,o
-0.08,-0.62,0.75,-2.81,0.85,2.56,o
-0.07,-0.62,0.75,-0.85,1.95,2.32,o
-0.08,-0.62,0.75,-0.49,2.99,1.71,o
-0.09,-0.62,0.75,0.12,5.74,2.32,o
-0.08,-0.62,0.74,1.10,6.29,3.23,o
-0.07,-0.62,0.74,0.98,4.76,2.44,o
-0.08,-0.62,0.74,1.65,4.46,2.32,o
-0.08,-0.63,0.73,1.53,4.88,3.72,o
-0.07,-0.63,0.73,1.34,4.46,4.58,o
-0.07,-0.64,0.73,2.26,5.43,3.66,o
-0.06,-0.64,0.72,1.71,5.13,3.85,o
-0.06,-0.63,0.72,0.37,3.05,3.11,o
-0.07,-0.64,0.72,0.61,3.36,2.75,o
-0.06,-0.63,0.72,0.31,3.97,3.42,o
-0.06,-0.64,0.72,0.00,2.69,2.32,o
-0.07,-0.64,0.73,-0.43,2.44,2.38,o
-0.07,-0.63,0.74,-0.18,3.17,2.20,o
-0.07,-0.63,0.73,0.73,2.93,2.75,o
-0.07,-0.63,0.72,0.18,3.66,3.05,o
-0.07,-0.62,0.73,-0.43,2.81,3.30,o
-0.08,-0.63,0.73,-0.37,3.72,2.87,o
-0.07,-0.63,0.73,0.18,3.54,3.85,o
-0.07,-0.63,0.73,-0.37,2.62,3.54,o
-0.07,-0.63,0.73,-0.43,3.05,3.91,o
-0.07,-0.63,0.73,0.49,3.72,3.42,o
-0.07,-0.64,0.72,-0.12,3.78,3.42,o
-0.06,-0.63,0.73,-0.31,3.17,3.48,o
-0.06,-0.63,0.73,-0.12,3.11,2.75,o
-0.06,-0.63,0.73,0.12,3.17,2.69,o
-0.06,-0.63,0.73,0.67,3.17,2.14,o
-0.07,-0.63,0.72,0.00,2.93,1.65,o
