ax,ay,az,gx,gy,gz,label
-0.33,0.21,0.89,-12.82,-55.60,-2.50,o
-0.40,0.19,0.85,-13.31,-59.02,5.25,o
-0.46,0.19,0.86,-18.01,-56.40,17.64,o
-0.46,0.21,0.81,-17.40,-50.11,21.85,o
-0.50,0.21,0.79,-10.68,-45.17,22.77,o
-0.55,0.19,0.76,-6.41,-41.56,22.77,o
-0.57,0.19,0.73,-12.33,-39.55,22.28,o
-0.56,0.20,0.78,-9.58,-37.90,23.25,o
-0.59,0.16,0.75,-5.13,-26.25,19.04,o
-0.58,0.15,0.72,-5.19,-20.81,22.22,o
-0.59,0.19,0.74,-11.66,-22.03,25.33,o
-0.59,0.21,0.73,-7.63,-19.41,23.13,o
-0.61,0.21,0.72,-3.85,-15.08,19.10,o
-0.63,0.16,0.71,-5.49,-11.23,19.59,o
-0.61,0.16,0.71,-8.73,-10.62,23.50,o
-0.60,0.18,0.70,-17.64,-15.26,25.88,o
-0.63,0.20,0.71,-18.13,-20.63,31.01,o
-0.65,0.20,0.69,-18.19,-18.98,29.66,o
-0.66,0.21,0.68,-14.59,-18.37,28.14,o
-0.69,0.21,0.68,-13.24,-17.40,23.50,o
-0.71,0.20,0.67,-8.18,-12.39,19.53,o
-0.70,0.20,0.65,-4.27,-8.24,18.86,o
-0.70,0.22,0.65,-3.85,-8.61,14.53,o
-0.71,0.21,0.65,-1.46,-6.90,6.65,o
-0.73,0.18,0.63,0.61,-3.72,5.07,o
-0.72,0.16,0.62,-1.10,-1.46,4.09,o
-0.71,0.16,0.62,-2.75,-4.03,5.49,o
-0.72,0.17,0.63,-3.23,-4.15,8.79,o
-0.71,0.16,0.63,-3.05,-3.11,6.84,o
-0.71,0.16,0.63,-3.30,-3.17,8.97,o
-0.72,0.17,0.63,-4.09,-3.66,9.89,o
-0.73,0.17,0.62,-3.42,-1.89,9.09,o
-0.72,0.18,0.62,-2.75,-0.85,7.75,o
-0.73,0.16,0.61,-2.14,-0.55,4.21,o
-0.74,0.16,0.61,-1.10,-1.10,5.74,o
-0.75,0.16,0.60,-2.87,-1.04,8.06,o
-0.75,0.16,0.61,-2.87,0.67,8.12,o
-0.75,0.18,0.62,1.65,4.52,7.32,o
-0.72,0.17,0.58,2.87,6.23,3.66,o
-0.74,0.14,0.60,-0.37,1.65,2.99,o
-0.74,0.15,0.61,-2.20,2.56,5.98,o
-0.73,0.16,0.61,-2.32,4.70,5.07,o
-0.73,0.17,0.61,-2.08,4.39,3.72,o
-0.73,0.17,0.61,-0.79,3.23,3.42,o
-0.74,0.16,0.62,-0.49,3.30,1.89,o
-0.73,0.16,0.61,-0.18,4.70,2.38,o
-0.73,0.16,0.62,-1.53,4.21,2.81,o
-0.73,0.16,0.61,-1.77,4.64,2.93,o
-0.73,0.16,0.61,-1.34,3.66,4.33,o
-0.73,0.17,0.61,-1.16,3.36,3.36,o
-0.73,0.16,0.61,-0.55,3.78,1.83,o
-0.73,0.16,0.61,-1.28,2.81,3.30,o
-0.74,0.17,0.62,-1.22,3.91,3.85,o
-0.73,0.17,0.62,1.16,6.84,3.36,o
-0.73,0.17,0.62,5.86,9.95,2.50,o
-0.73,0.17,0.61,4.03,9.09,2.99,o
-0.71,0.16,0.62,0.67,5.49,3.17,o
