ax,ay,az,gx,gy,gz,label
-0.06,-0.27,0.91,-3.17,1.89,2.56,o
-0.06,-0.26,0.92,-5.19,0.98,2.87,o
-0.06,-0.23,0.94,-5.31,-0.67,3.30,o
-0.08,-0.22,0.93,-4.39,-1.28,1.22,o
-0.10,-0.22,0.92,-3.97,-2.20,1.59,o
-0.10,-0.25,0.91,-4.76,-1.59,3.54,o
-0.11,-0.23,0.92,-6.29,-5.86,9.77,o
-0.11,-0.20,0.93,-3.42,-4.39,8.42,o
-0.10,-0.22,0.92,-0.06,1.83,3.11,o
-0.08,-0.25,0.90,-1.10,1.40,4.46,o
-0.10,-0.22,0.92,-2.08,-1.10,5.00,o
-0.11,-0.21,0.92,-2.20,-3.17,5.80,o
-0.13,-0.21,0.92,-1.10,-3.36,5.43,o
-0.14,-0.22,0.92,-0.61,1.34,2.38,o
-0.13,-0.23,0.92,-1.16,3.91,1.40,o
-0.12,-0.21,0.92,-0.61,2.26,3.97,o
-0.12,-0.22,0.93,0.00,2.50,3.36,o
-0.11,-0.23,0.93,0.31,3.17,2.32,o
-0.09,-0.23,0.92,0.12,3.30,2.69,o
-0.09,-0.23,0.91,-0.31,3.42,1.59,o
-0.10,-0.23,0.91,-0.61,2.69,2.69,o
-0.10,-0.21,0.92,0.24,2.56,1.40,o
-0.10,-0.23,0.92,-0.12,3.48,1.04,o
-0.12,-0.22,0.92,-1.22,2.99,2.44,o
-0.12,-0.20,0.94,-0.43,3.48,2.38,o
-0.13,-0.20,0.94,-0.06,4.58,1.95,o
-0.11,-0.20,0.94,1.46,5.55,3.11,o
-0.10,-0.22,0.93,1.46,4.52,2.50,o
-0.11,-0.23,0.92,1.40,3.91,3.17,o
-0.10,-0.22,0.92,0.24,4.27,3.85,o
-0.10,-0.23,0.92,0.24,3.97,3.66,o
-0.09,-0.23,0.92,0.73,4.39,2.38,o
-0.08,-0.23,0.92,1.04,3.42,2.93,o
-0.09,-0.23,0.92,0.79,2.08,2.20,o
-0.11,-0.24,0.92,1.04,2.99,1.71,o
-0.09,-0.23,0.92,0.49,2.01,3.05,o
-0.11,-0.22,0.92,-0.43,1.59,2.44,o
-0.11,-0.23,0.92,0.00,2.87,1.16,o
-0.12,-0.23,0.91,-1.04,2.08,2.32,o
-0.12,-0.21,0.93,-0.12,1.95,2.87,o
-0.12,-0.23,0.91,0.31,3.91,1.34,o
-0.11,-0.22,0.92,0.18,2.32,4.09,o
-0.12,-0.23,0.91,-0.31,2.44,3.72,o
-0.12,-0.22,0.92,-0.61,3.54,2.75,o
-0.11,-0.22,0.93,-0.43,3.11,4.70,o
-0.11,-0.22,0.92,-0.24,3.23,3.23,o
-0.11,-0.23,0.92,0.31,3.78,3.48,o
-0.09,-0.23,0.91,-0.24,3.05,4.64,o
-0.11,-0.23,0.92,-0.31,2.75,2.93,o
-0.10,-0.23,0.91,-1.16,3.11,2.81,o
-0.10,-0.21,0.93,-0.67,2.08,3.72,o
-0.11,-0.22,0.93,0.18,3.30,3.17,o
-0.11,-0.22,0.92,0.00,3.23,2.26,o
-0.12,-0.22,0.92,0.18,3.05,3.42,o
-0.11,-0.23,0.91,0.24,3.30,3.54,o
-0.12,-0.23,0.92,-1.22,3.36,3.91,o
-0.11,-0.22,0.93,-1.59,4.21,4.21,o
-0.09,-0.22,0.93,-0.73,3.48,3.78,o
