ax,ay,az,gx,gy,gz,label
0.35,-0.12,0.87,0.12,2.50,5.62,o
0.34,-0.12,0.86,-1.10,0.67,5.31,o
0.34,-0.11,0.88,-3.36,0.12,5.37,o
0.35,-0.11,0.90,-2.50,1.10,4.76,o
0.34,-0.12,0.89,-1.04,0.06,3.48,o
0.33,-0.12,0.90,-1.77,1.40,2.62,o
0.34,-0.11,0.92,0.12,4.03,2.93,o
0.35,-0.12,0.88,2.87,5.62,3.30,o
0.36,-0.13,0.86,1.59,3.54,2.93,o
0.35,-0.12,0.87,-0.06,0.85,1.89,o
0.34,-0.13,0.87,0.92,-1.83,2.32,o
0.33,-0.12,0.88,-0.18,0.12,1.65,o
0.32,-0.12,0.89,1.04,2.01,2.69,o
0.34,-0.12,0.88,1.65,3.54,3.48,o
0.34,-0.13,0.87,2.44,3.36,3.30,o
0.35,-0.13,0.86,1.28,0.61,2.62,o
0.33,-0.12,0.90,-0.37,0.49,3.17,o
0.34,-0.12,0.88,-0.55,5.37,3.48,o
0.36,-0.12,0.88,-1.04,2.50,3.48,o
0.36,-0.11,0.90,-2.20,-1.34,2.62,o
0.33,-0.11,0.92,-0.98,1.40,1.34,o
0.33,-0.12,0.90,0.92,2.81,1.71,o
0.33,-0.11,0.91,1.34,4.09,2.01,o
0.34,-0.12,0.89,3.36,6.90,1.65,o
0.33,-0.13,0.86,3.30,6.59,1.59,o
0.34,-0.13,0.87,1.22,3.66,2.87,o
0.34,-0.13,0.88,1.10,3.42,3.23,o
0.35,-0.13,0.87,1.22,4.82,2.93,o
0.34,-0.13,0.88,0.55,3.42,2.99,o
0.35,-0.13,0.88,1.71,2.69,3.36,o
0.35,-0.13,0.88,1.40,3.60,3.23,o
0.35,-0.14,0.86,1.16,2.62,2.44,o
0.34,-0.13,0.87,0.98,2.32,3.30,o
0.34,-0.13,0.86,0.00,1.53,3.66,o
0.33,-0.12,0.89,-1.10,1.04,3.66,o
0.33,-0.13,0.88,-0.18,2.08,3.48,o
0.33,-0.12,0.90,-0.61,2.14,3.54,o
0.34,-0.13,0.88,0.85,4.39,3.60,o
0.34,-0.13,0.88,-0.67,2.62,3.54,o
0.34,-0.12,0.91,-0.37,3.30,3.23,o
0.34,-0.13,0.87,1.65,4.46,2.81,o
0.33,-0.13,0.88,0.49,3.17,2.75,o
0.33,-0.13,0.87,0.85,5.07,3.42,o
0.35,-0.13,0.88,-0.85,3.78,3.85,o
0.35,-0.12,0.90,0.31,3.42,3.36,o
0.34,-0.14,0.85,1.53,3.60,2.26,o
0.34,-0.13,0.88,-1.40,1.16,2.81,o
0.33,-0.14,0.88,0.49,2.26,2.56,o
0.32,-0.14,0.87,-0.49,4.70,3.91,o
0.34,-0.13,0.88,-0.43,7.20,5.19,o
0.36,-0.13,0.87,-0.18,4.82,4.88,o
0.36,-0.12,0.89,-1.34,2.32,3.85,o
0.36,-0.12,0.89,0.00,3.72,3.78,o
0.36,-0.12,0.88,-0.43,2.01,2.81,o
0.34,-0.12,0.89,0.00,2.32,2.99,o
0.34,-0.13,0.88,-0.55,2.93,2.56,o
0.34,-0.13,0.88,0.18,1.71,3.72,o
0.33,-0.12,0.88,0.24,4.33,3.05,o
0.34,-0.13,0.88,-0.18,3.72,3.11,o
0.34,-0.13,0.87,0.43,2.69,3.36,o
0.34,-0.13,0.87,0.06,3.78,3.60,o
0.33,-0.13,0.87,-0.85,2.81,3.72,o
0.34,-0.13,0.88,-1.04,2.99,4.70,o
0.35,-0.12,0.89,-0.37,4.70,4.27,o
0.36,-0.12,0.88,0.06,2.99,3.85,o
0.36,-0.12,0.89,-0.43,3.78,3.60,o
0.36,-0.12,0.89,0.31,5.37,2.32,o
0.33,-0.13,0.88,1.10,2.69,2.01,o
0.35,-0.14,0.87,0.61,3.97,3.11,o
0.34,-0.13,0.88,0.18,4.09,2.93,o
0.35,-0.13,0.88,0.37,2.69,2.69,o
0.34,-0.13,0.87,0.49,1.95,2.62,o
0.33,-0.13,0.87,-0.24,2.62,2.81,o
0.33,-0.12,0.88,0.18,3.23,3.66,o
0.34,-0.13,0.88,0.18,3.85,3.85,o
0.36,-0.12,0.89,-0.12,4.27,3.91,o
0.35,-0.13,0.88,1.16,3.60,2.75,o
0.35,-0.13,0.88,0.18,3.17,2.81,o
0.35,-0.13,0.88,0.79,4.52,3.17,o
0.34,-0.13,0.86,1.10,3.30,3.42,o
0.35,-0.13,0.86,-0.85,1.65,3.72,o
0.34,-0.12,0.88,-1.28,0.98,3.72,o
0.34,-0.12,0.89,-0.61,1.53,3.66,o
0.34,-0.13,0.88,0.12,3.42,3.72,o
0.35,-0.12,0.88,-0.24,2.81,3.97,o
0.35,-0.13,0.89,-0.37,2.69,2.93,o
0.34,-0.13,0.89,-0.12,3.78,2.81,o
0.34,-0.13,0.88,1.40,5.07,3.30,o
0.36,-0.13,0.87,0.85,4.27,3.23,o
