ax,ay,az,gx,gy,gz,label
-0.31,-0.21,0.89,-1.89,-5.92,4.58,o
-0.28,-0.21,0.89,0.12,-0.06,3.66,o
-0.29,-0.22,0.88,-0.12,0.55,3.85,o
-0.30,-0.18,0.90,-0.31,1.89,5.31,o
-0.28,-0.18,0.90,3.23,2.32,4.70,o
-0.29,-0.22,0.89,6.29,0.98,0.98,o
-0.32,-0.25,0.88,4.21,4.21,0.92,o
-0.32,-0.25,0.87,2.14,6.16,4.76,o
-0.29,-0.22,0.87,1.95,5.07,4.76,o
-0.28,-0.23,0.87,2.87,5.07,2.01,o
-0.27,-0.25,0.87,1.65,3.42,3.42,o
-0.28,-0.22,0.88,1.22,1.40,4.58,o
-0.27,-0.23,0.88,5.55,-0.55,4.64,o
-0.29,-0.24,0.89,4.21,0.79,3.72,o
-0.29,-0.24,0.90,3.42,2.08,2.81,o
-0.30,-0.25,0.89,1.46,2.62,0.85,o
-0.28,-0.24,0.89,1.71,3.66,3.05,o
-0.27,-0.24,0.88,2.14,2.38,3.23,o
-0.28,-0.24,0.89,2.99,1.10,3.48,o
-0.28,-0.27,0.86,1.53,3.17,2.26,o
-0.27,-0.25,0.87,-0.31,2.69,3.60,o
-0.28,-0.24,0.89,0.31,1.04,3.30,o
-0.29,-0.24,0.89,1.16,1.53,2.81,o
-0.29,-0.26,0.88,-0.24,2.14,3.30,o
-0.29,-0.23,0.89,-1.28,2.62,3.36,o
-0.29,-0.24,0.89,-0.24,2.99,2.32,o
-0.28,-0.24,0.89,0.00,2.01,2.93,o
-0.29,-0.25,0.88,-0.67,1.46,2.20,o
-0.30,-0.23,0.88,-0.73,1.65,2.38,o
-0.29,-0.24,0.88,0.73,3.05,2.32,o
-0.28,-0.25,0.87,0.12,1.95,2.38,o
-0.30,-0.24,0.88,-0.73,1.04,2.93,o
-0.30,-0.24,0.88,-0.31,3.23,2.75,o
-0.30,-0.24,0.88,0.00,2.99,2.93,o
-0.29,-0.24,0.88,0.73,2.38,3.60,o
-0.29,-0.25,0.87,0.79,2.38,3.42,o
-0.30,-0.25,0.88,-0.18,2.26,2.93,o
-0.30,-0.23,0.89,0.37,2.93,2.62,o
-0.29,-0.25,0.87,0.24,3.66,1.77,o
-0.30,-0.24,0.87,0.73,2.44,1.89,o
-0.30,-0.26,0.86,0.55,2.99,2.93,o
-0.30,-0.24,0.87,-0.37,2.50,3.66,o
-0.30,-0.24,0.88,-0.49,2.75,3.30,o
-0.31,-0.24,0.88,-0.31,2.44,3.60,o
-0.30,-0.24,0.88,0.00,3.91,3.66,o
-0.28,-0.25,0.86,0.31,4.15,5.07,o
-0.28,-0.24,0.87,-0.24,-0.61,5.37,o
-0.31,-0.25,0.88,0.37,2.93,2.56,o
-0.30,-0.25,0.87,-1.16,4.52,3.42,o
-0.29,-0.24,0.85,-0.12,3.91,3.97,o
-0.29,-0.26,0.89,-2.44,2.99,2.81,o
-0.28,-0.23,0.88,-4.52,0.06,3.23,o
-0.30,-0.25,0.89,-3.85,0.06,2.38,o
-0.30,-0.24,0.88,-2.08,3.17,3.23,o
-0.29,-0.23,0.88,-1.16,2.99,3.85,o
-0.30,-0.24,0.88,-0.73,2.44,2.93,o
-0.29,-0.23,0.88,-1.10,1.53,3.85,o
-0.30,-0.23,0.88,-1.10,1.89,3.54,o
-0.32,-0.24,0.88,-0.55,2.93,2.81,o
-0.30,-0.23,0.88,-0.49,3.78,3.66,o
-0.29,-0.23,0.88,0.43,3.23,3.48,o
-0.30,-0.26,0.86,-0.18,2.81,3.23,o
-0.30,-0.22,0.89,-1.95,2.87,4.03,o
-0.29,-0.23,0.87,-0.98,4.27,1.40,o
-0.30,-0.23,0.89,0.85,2.32,4.76,o
-0.30,-0.24,0.88,-0.06,3.23,3.60,o
-0.31,-0.24,0.88,-0.85,3.78,1.95,o
-0.31,-0.24,0.88,-0.92,3.60,5.00,o
-0.31,-0.23,0.88,-1.04,5.00,5.25,o
-0.28,-0.23,0.88,-0.67,6.04,5.37,o
-0.28,-0.23,0.88,-0.55,5.19,2.87,o
-0.28,-0.23,0.88,0.43,2.87,2.99,o
-0.30,-0.24,0.88,-0.31,2.62,2.20,o
-0.30,-0.23,0.89,0.43,4.27,2.99,o
-0.29,-0.24,0.88,0.92,3.85,4.39,o
-0.28,-0.24,0.87,0.79,2.56,3.78,o
-0.31,-0.24,0.87,0.49,3.54,1.83,o
-0.30,-0.25,0.87,-0.06,4.64,3.36,o
-0.29,-0.23,0.88,-1.89,3.85,2.93,o
-0.30,-0.22,0.89,0.55,3.85,2.75,o
-0.29,-0.25,0.88,0.61,3.66,4.21,o
-0.29,-0.24,0.88,0.18,3.17,2.75,o
-0.29,-0.24,0.87,0.43,3.66,3.11,o
-0.29,-0.24,0.87,-1.10,2.81,3.30,o
-0.30,-0.22,0.89,-0.06,3.48,3.36,o
-0.29,-0.24,0.88,1.10,4.15,3.36,o
-0.29,-0.24,0.88,-0.37,3.17,3.60,o
-0.30,-0.24,0.88,0.06,3.97,3.17,o
-0.28,-0.24,0.88,-0.49,3.97,3.85,o
-0.28,-0.23,0.88,-0.92,2.75,2.75,o
-0.30,-0.24,0.88,0.73,3.17,2.50,o
-0.29,-0.24,0.88,-0.18,3.17,3.48,o
-0.30,-0.23,0.89,-0.55,3.05,2.69,o
-0.30,-0.24,0.88,0.24,4.15,3.78,o
-0.29,-0.23,0.88,-0.24,3.54,3.54,o
-0.28,-0.23,0.88,0.43,4.46,2.32,o
-0.27,-0.25,0.87,0.73,3.17,2.50,o
-0.30,-0.24,0.88,-0.12,2.20,3.30,o
-0.29,-0.24,0.88,-0.12,3.97,3.11,o
-0.28,-0.23,0.88,-0.24,3.42,3.36,o
-0.29,-0.24,0.88,0.18,3.36,2.62,o
-0.29,-0.25,0.87,0.73,4.15,2.44,o
-0.29,-0.24,0.88,-0.61,3.48,3.42,o
-0.29,-0.23,0.89,0.06,3.54,3.17,o
-0.29,-0.24,0.88,0.73,3.85,2.20,o
-0.29,-0.24,0.88,0.49,2.75,3.42,o
-0.28,-0.25,0.87,0.18,3.30,2.75,o
-0.30,-0.24,0.88,-0.85,2.93,3.42,o
-0.28,-0.23,0.88,-0.49,3.05,3.23,o
-0.29,-0.25,0.88,-0.12,3.97,2.32,o
-0.28,-0.23,0.89,0.06,2.81,4.21,o
-0.28,-0.24,0.88,-0.31,3.23,2.20,o
-0.29,-0.24,0.88,0.98,3.66,2.93,o
-0.28,-0.24,0.88,0.43,3.60,3.42,o
-0.29,-0.25,0.88,-0.31,3.11,2.62,o
-0.29,-0.24,0.88,-0.37,2.93,3.05,o
