ax,ay,az,gx,gy,gz,label
0.39,-0.36,0.80,-0.24,5.68,9.16,o
0.38,-0.38,0.80,-1.53,4.15,9.46,o
0.39,-0.32,0.81,-4.39,4.70,9.46,o
0.42,-0.33,0.82,-5.31,4.94,6.77,o
0.41,-0.33,0.81,-4.27,3.36,4.76,o
0.40,-0.32,0.81,-3.17,0.43,3.72,o
0.36,-0.33,0.83,-2.38,-0.92,2.14,o
0.35,-0.33,0.83,-2.14,0.79,1.89,o
0.35,-0.33,0.82,-1.95,1.59,2.14,o
0.35,-0.33,0.81,-1.16,0.67,2.99,o
0.34,-0.33,0.82,-1.40,-0.49,3.30,o
0.34,-0.34,0.82,-1.71,-0.18,4.58,o
0.34,-0.33,0.83,-3.60,0.92,4.46,o
0.36,-0.32,0.83,-3.48,1.77,4.46,o
0.37,-0.31,0.84,-2.08,1.34,4.64,o
0.38,-0.31,0.84,-1.71,1.59,3.48,o
0.36,-0.32,0.83,-1.46,0.98,1.83,o
0.36,-0.32,0.84,-0.37,-0.06,2.01,o
0.37,-0.30,0.84,-0.43,1.77,1.34,o
0.34,-0.32,0.83,1.22,2.62,1.22,o
0.36,-0.31,0.83,1.71,4.09,0.24,o
0.35,-0.32,0.83,2.32,3.97,1.59,o
0.35,-0.33,0.83,1.53,3.17,0.73,o
0.35,-0.32,0.83,2.69,3.91,1.71,o
0.35,-0.34,0.83,2.56,5.00,1.53,o
0.36,-0.33,0.82,1.83,4.33,2.26,o
0.36,-0.34,0.82,2.14,3.66,2.50,o
0.36,-0.33,0.82,1.89,2.81,2.08,o
0.34,-0.35,0.82,1.10,2.14,2.26,o
0.35,-0.34,0.83,-0.49,1.89,2.20,o
0.37,-0.32,0.83,0.55,2.62,2.87,o
0.35,-0.33,0.83,1.22,2.20,1.65,o
0.35,-0.34,0.82,-0.06,2.62,0.67,o
0.35,-0.33,0.83,0.18,3.05,2.62,o
0.35,-0.34,0.82,-0.12,3.85,2.32,o
0.35,-0.33,0.83,0.12,3.78,1.95,o
0.35,-0.34,0.83,0.98,3.85,4.21,o
0.35,-0.33,0.83,0.24,3.78,3.17,o
0.35,-0.33,0.83,0.55,4.09,2.20,o
0.35,-0.34,0.83,0.67,4.58,3.30,o
0.35,-0.33,0.83,0.98,5.74,3.78,o
0.35,-0.34,0.82,1.59,5.25,2.93,o
0.35,-0.34,0.81,0.98,2.87,3.54,o
0.35,-0.34,0.82,0.98,3.60,3.60,o
0.36,-0.35,0.82,0.24,4.70,2.99,o
0.36,-0.33,0.82,0.12,3.54,3.48,o
0.36,-0.34,0.82,0.98,3.05,2.99,o
0.35,-0.34,0.83,0.73,3.05,2.87,o
0.36,-0.34,0.82,-0.06,3.72,3.23,o
0.35,-0.34,0.82,0.37,3.60,2.50,o
0.35,-0.35,0.82,0.00,3.72,2.50,o
0.36,-0.33,0.82,0.43,2.44,3.66,o
0.35,-0.34,0.82,0.18,2.87,3.54,o
0.35,-0.34,0.83,-0.67,3.60,3.11,o
