ax,ay,az,gx,gy,gz,label
-0.04,-0.14,0.96,10.56,-17.76,4.09,o
-0.05,-0.11,0.97,12.45,-16.17,8.18,o
-0.08,-0.12,0.96,9.52,-10.38,3.97,o
-0.07,-0.10,0.96,9.09,-7.20,5.31,o
-0.08,-0.14,0.93,5.62,-4.58,3.30,o
-0.11,-0.15,0.93,3.30,-3.72,2.87,o
-0.10,-0.17,0.92,1.16,0.61,3.05,o
-0.08,-0.17,0.92,-0.18,1.89,4.94,o
-0.06,-0.15,0.92,-1.46,3.30,5.31,o
-0.05,-0.17,0.92,-1.59,3.97,4.52,o
-0.04,-0.17,0.93,-2.75,2.38,4.58,o
-0.03,-0.14,0.94,-1.59,1.40,3.42,o
-0.03,-0.15,0.94,0.00,0.92,0.43,o
-0.07,-0.17,0.94,-0.73,0.06,0.55,o
-0.07,-0.14,0.95,0.73,-0.18,3.11,o
-0.06,-0.15,0.94,1.53,0.61,0.79,o
-0.07,-0.14,0.94,1.71,0.67,-0.31,o
-0.07,-0.14,0.94,3.23,-0.12,0.31,o
-0.08,-0.14,0.94,3.17,0.37,0.31,o
-0.09,-0.16,0.94,3.60,0.49,1.04,o
-0.09,-0.17,0.94,2.14,1.40,2.81,o
-0.10,-0.15,0.93,0.43,2.69,3.54,o
-0.08,-0.16,0.93,1.22,5.62,3.36,o
-0.07,-0.17,0.93,-0.31,5.68,4.33,o
-0.06,-0.16,0.93,-1.04,4.76,4.46,o
-0.05,-0.17,0.93,-0.79,5.13,3.11,o
-0.05,-0.17,0.94,-1.10,2.81,4.70,o
-0.06,-0.16,0.95,-1.65,1.95,4.46,o
-0.05,-0.15,0.95,-1.16,3.97,2.81,o
-0.04,-0.16,0.94,0.12,3.23,2.26,o
-0.05,-0.17,0.93,-0.18,1.10,1.77,o
-0.06,-0.17,0.92,-1.10,1.04,1.40,o
-0.08,-0.16,0.93,-1.89,1.34,1.59,o
-0.08,-0.16,0.94,-1.83,2.01,1.89,o
-0.08,-0.14,0.94,-2.14,2.01,2.01,o
-0.08,-0.14,0.93,-1.10,2.38,2.20,o
-0.10,-0.15,0.93,0.06,2.38,1.89,o
-0.09,-0.15,0.93,-1.95,3.30,2.62,o
-0.09,-0.14,0.94,-1.22,3.91,3.30,o
-0.06,-0.15,0.93,0.12,4.03,3.05,o
-0.08,-0.16,0.93,-0.24,2.69,2.99,o
-0.08,-0.15,0.93,-0.24,3.23,3.48,o
-0.07,-0.16,0.93,-0.67,3.78,2.81,o
-0.07,-0.16,0.93,-0.43,3.30,3.36,o
-0.07,-0.16,0.92,-0.61,2.26,3.48,o
-0.09,-0.15,0.94,-0.98,2.44,3.36,o
-0.08,-0.14,0.94,-0.98,4.15,3.05,o
-0.07,-0.15,0.94,-0.73,3.78,3.23,o
-0.08,-0.14,0.94,0.00,2.32,2.87,o
-0.08,-0.14,0.94,0.12,3.17,3.11,o
-0.07,-0.15,0.93,0.00,4.27,2.99,o
-0.08,-0.16,0.92,-0.37,4.09,4.09,o
-0.08,-0.15,0.93,-1.53,3.85,4.21,o
-0.07,-0.14,0.95,-0.92,4.33,3.97,o
-0.06,-0.14,0.94,0.31,3.91,3.36,o
-0.06,-0.16,0.93,0.43,4.03,2.99,o
-0.06,-0.15,0.93,-0.06,3.48,3.30,o
-0.07,-0.16,0.93,-0.73,3.11,3.66,o
-0.07,-0.14,0.94,-0.73,3.54,2.50,o
-0.07,-0.14,0.94,-0.43,3.78,3.48,o
-0.07,-0.14,0.94,0.79,3.23,3.97,o
-0.07,-0.16,0.93,0.73,3.91,2.38,o
-0.07,-0.15,0.93,0.85,3.97,3.85,o
-0.06,-0.14,0.94,-0.06,3.66,4.15,o
-0.06,-0.14,0.94,0.31,3.85,2.75,o
