ax,ay,az,gx,gy,gz,label
0.03,0.77,0.58,-2.14,4.03,7.93,o
0.03,0.76,0.58,-1.10,5.98,7.08,o
0.03,0.77,0.57,-0.12,5.49,6.29,o
0.01,0.76,0.56,-1.46,4.33,7.08,o
0.00,0.79,0.57,-1.95,4.70,8.30,o
-0.00,0.78,0.58,-1.46,0.85,6.23,o
-0.02,0.76,0.56,1.34,4.09,5.86,o
-0.01,0.75,0.56,0.61,6.47,5.80,o
-0.03,0.76,0.57,-2.93,-1.71,4.27,o
-0.01,0.75,0.57,-1.89,1.95,6.04,o
-0.01,0.75,0.57,-3.72,-2.20,3.60,o
0.02,0.75,0.58,-2.14,3.91,5.86,o
0.03,0.74,0.58,-2.50,4.82,9.34,o
0.01,0.76,0.57,-5.25,-2.20,10.01,o
0.01,0.78,0.59,-4.64,1.71,10.62,o
0.02,0.79,0.57,-2.44,2.08,9.64,o
-0.00,0.76,0.58,-2.08,2.44,9.03,o
-0.02,0.78,0.55,-1.65,3.36,8.48,o
-0.02,0.78,0.56,-2.93,1.46,8.24,o
-0.02,0.78,0.55,-2.08,3.05,8.00,o
-0.03,0.77,0.56,-2.81,2.01,10.44,o
-0.04,0.80,0.55,-2.01,1.65,9.70,o
-0.04,0.80,0.55,-1.10,1.46,6.84,o
-0.03,0.78,0.55,-0.12,2.87,7.20,o
-0.04,0.79,0.55,-1.65,0.61,6.29,o
-0.05,0.79,0.55,-2.14,0.61,4.27,o
-0.02,0.78,0.55,-2.87,1.46,4.82,o
-0.04,0.80,0.55,-2.44,0.61,3.05,o
-0.02,0.79,0.56,-1.77,1.95,3.78,o
-0.02,0.79,0.56,-0.85,2.50,2.44,o
-0.03,0.78,0.55,-0.18,2.50,2.20,o
-0.04,0.78,0.55,-0.37,3.66,1.71,o
-0.02,0.78,0.56,-0.49,2.38,2.26,o
-0.04,0.78,0.55,0.24,3.72,2.32,o
-0.05,0.78,0.55,-1.10,2.75,2.01,o
-0.02,0.78,0.56,-1.71,2.08,2.14,o
-0.03,0.78,0.55,0.18,4.21,3.11,o
-0.04,0.79,0.55,-0.24,2.32,2.69,o
-0.04,0.79,0.55,0.43,2.99,0.49,o
-0.03,0.76,0.55,0.24,3.91,2.44,o
-0.03,0.79,0.55,0.12,4.76,3.48,o
-0.04,0.78,0.55,-0.37,2.44,1.95,o
-0.03,0.78,0.55,0.67,5.07,2.75,o
-0.03,0.79,0.55,-0.55,3.05,3.42,o
-0.04,0.79,0.55,0.55,3.23,1.59,o
-0.03,0.77,0.54,0.79,4.58,2.20,o
-0.03,0.77,0.55,-1.34,2.32,3.48,o
-0.03,0.79,0.55,-1.95,2.08,3.85,o
-0.03,0.78,0.56,-0.92,1.89,2.01,o
-0.01,0.79,0.56,0.79,4.94,5.13,o
-0.07,0.78,0.55,-0.31,2.50,2.75,o
-0.02,0.79,0.55,0.24,4.27,2.14,o
-0.02,0.77,0.55,-0.55,3.11,3.60,o
-0.05,0.80,0.55,-0.67,2.87,3.48,o
-0.03,0.79,0.56,0.61,3.66,2.01,o
-0.03,0.78,0.55,1.65,4.09,2.01,o
-0.04,0.77,0.55,0.67,3.54,2.50,o
-0.04,0.78,0.55,-0.67,2.26,2.93,o
-0.03,0.78,0.55,-1.10,1.71,2.87,o
-0.03,0.79,0.55,-0.06,2.69,2.62,o
-0.03,0.78,0.55,0.31,2.81,2.62,o
-0.04,0.78,0.55,-0.31,2.38,2.56,o
-0.04,0.79,0.54,-0.12,2.38,1.71,o
-0.03,0.78,0.56,-1.16,2.81,4.27,o
