ax,ay,az,gx,gy,gz,label
-0.54,0.41,0.67,-1.83,2.56,1.71,o
-0.51,0.43,0.66,-3.23,0.06,0.79,o
-0.52,0.45,0.66,-4.39,-9.22,4.33,o
-0.57,0.48,0.66,-11.41,-16.78,3.85,o
-0.57,0.46,0.60,-16.11,-18.13,7.63,o
-0.59,0.42,0.60,-25.27,-26.25,13.85,o
-0.61,0.44,0.64,-25.21,-25.09,20.87,o
-0.61,0.43,0.62,-11.41,-15.69,18.80,o
-0.63,0.43,0.58,-7.14,-11.60,21.61,o
-0.64,0.42,0.56,-4.52,-11.17,25.94,o
-0.65,0.44,0.57,-2.20,-11.47,29.11,o
-0.65,0.42,0.57,1.59,-13.55,34.30,o
-0.65,0.41,0.56,-2.50,-13.31,28.87,o
-0.68,0.38,0.54,-14.89,-20.69,22.64,o
-0.68,0.40,0.54,-13.55,-23.01,25.39,o
-0.70,0.42,0.52,-10.56,-22.83,27.16,o
-0.71,0.41,0.50,-11.54,-25.09,25.15,o
-0.73,0.39,0.51,-15.87,-25.57,26.31,o
-0.75,0.40,0.49,-13.61,-26.61,27.59,o
-0.77,0.38,0.49,-14.77,-25.15,26.18,o
-0.78,0.37,0.46,-10.50,-21.42,32.96,o
-0.80,0.36,0.45,-10.01,-18.86,36.01,o
-0.80,0.36,0.42,-9.40,-15.87,34.48,o
-0.82,0.36,0.42,-11.11,-16.66,32.96,o
-0.85,0.34,0.40,-7.75,-12.08,34.00,o
-0.85,0.34,0.40,-5.00,-6.65,32.84,o
-0.86,0.35,0.40,-5.07,-2.62,20.32,o
-0.85,0.34,0.39,-0.98,0.00,18.31,o
-0.86,0.30,0.39,0.55,0.98,14.22,o
-0.84,0.30,0.38,-2.14,-0.73,17.27,o
-0.85,0.28,0.40,-5.13,-3.72,16.78,o
-0.82,0.28,0.40,-1.89,-2.01,19.78,o
-0.84,0.27,0.39,0.55,-3.72,17.46,o
-0.87,0.26,0.39,-0.37,-3.72,15.99,o
-0.87,0.27,0.39,-0.92,-3.97,21.12,o
-0.87,0.28,0.39,-0.18,-2.75,19.47,o
-0.87,0.24,0.38,2.32,-0.06,22.40,o
-0.86,0.23,0.38,1.95,-3.17,28.50,o
-0.86,0.24,0.39,-1.04,-5.55,27.16,o
-0.87,0.22,0.38,1.53,-5.98,26.06,o
-0.88,0.22,0.37,2.26,-5.07,20.69,o
-0.90,0.18,0.36,-0.73,-4.70,20.69,o
-0.89,0.18,0.36,-4.76,-4.46,25.57,o
-0.91,0.19,0.35,-4.03,-4.82,24.48,o
-0.89,0.19,0.35,-2.87,-4.76,21.36,o
-0.91,0.15,0.34,-2.56,-4.33,13.67,o
-0.92,0.16,0.35,0.18,-3.23,11.60,o
-0.92,0.15,0.33,0.31,-1.83,14.53,o
-0.90,0.16,0.34,-2.38,-2.87,14.28,o
-0.90,0.13,0.33,-2.62,-3.36,15.32,o
-0.92,0.14,0.33,-3.48,-4.33,17.76,o
-0.92,0.15,0.33,-3.78,-4.70,17.27,o
-0.92,0.15,0.33,-3.30,-4.88,14.34,o
-0.92,0.13,0.32,-0.43,-5.13,15.08,o
-0.93,0.13,0.31,0.37,-6.96,16.72,o
-0.93,0.12,0.31,0.43,-8.42,18.49,o
-0.92,0.12,0.30,0.18,-7.26,15.75,o
-0.93,0.11,0.31,-0.06,-7.45,14.34,o
-0.95,0.09,0.29,1.34,-5.86,13.43,o
-0.93,0.09,0.28,3.42,-5.98,14.34,o
-0.93,0.09,0.28,3.72,-7.93,12.94,o
-0.95,0.07,0.27,4.03,-6.71,11.41,o
-0.96,0.07,0.28,3.85,-5.98,11.90,o
-0.94,0.06,0.26,3.72,-6.23,19.29,o
-0.95,0.07,0.28,5.13,-9.83,22.40,o
-0.95,0.06,0.26,2.08,-8.48,18.13,o
-0.94,0.06,0.25,1.46,-7.14,13.92,o
-0.95,0.03,0.23,0.49,-7.02,9.70,o
-0.97,0.01,0.23,1.04,-10.38,11.35,o
-0.94,0.01,0.23,-2.20,-10.74,9.40,o
-0.96,0.00,0.22,-4.39,-14.59,7.20,o
-0.94,0.01,0.21,-10.68,-13.06,9.09,o
-0.97,0.02,0.19,-10.86,-10.25,10.44,o
-0.99,-0.00,0.17,-11.11,-11.54,15.93,o
-0.97,0.00,0.17,-15.01,-14.04,20.87,o
-0.96,0.01,0.18,-19.53,-17.33,23.38,o
-0.99,0.01,0.16,-21.00,-16.42,21.12,o
-1.00,0.02,0.17,-16.85,-15.08,20.14,o
-1.00,0.01,0.16,-11.90,-8.85,13.79,o
-0.98,-0.01,0.13,-9.46,-5.68,10.50,o
