ax,ay,az,gx,gy,gz,label
-0.00,-0.17,0.95,-3.11,2.26,7.26,z
-0.00,-0.17,0.95,-2.01,2.08,7.39,z
-0.03,-0.20,0.96,1.40,-0.92,5.00,z
-0.06,-0.26,0.99,6.77,-1.53,3.05,z
-0.07,-0.42,1.08,10.19,0.31,4.39,z
-0.11,-0.53,1.10,7.45,-3.72,-0.18,z
-0.15,-0.61,1.06,3.85,-11.96,-12.45,z
-0.17,-0.72,1.01,0.49,-17.58,-22.34,z
-0.23,-0.84,0.94,-13.92,-18.07,-28.69,z
-0.25,-0.87,0.85,-40.89,-7.32,-26.92,z
-0.25,-0.79,0.80,-74.83,-3.66,-36.25,z
-0.00,-0.36,0.78,-67.08,26.25,-48.65,z
0.05,-0.36,0.71,-59.51,13.79,-32.59,z
-0.12,-0.40,0.66,-75.32,20.57,-12.70,z
-0.07,-0.29,0.52,-89.97,52.43,-7.57,z
-0.00,-0.03,0.56,-103.52,78.92,-1.34,z
0.22,0.12,0.63,-108.83,87.95,11.72,z
0.26,0.29,0.59,-93.99,74.22,8.67,z
0.07,0.47,0.68,-84.23,70.25,5.98,z
0.15,0.50,0.47,-53.53,158.75,23.01,z
0.29,0.58,0.49,-77.82,127.44,68.91,z
0.40,0.97,0.63,-89.84,107.48,89.66,z
0.46,1.16,0.64,-51.51,92.22,61.95,z
0.32,0.95,0.64,-12.27,72.39,29.05,z
0.28,1.07,0.63,-16.85,68.79,36.87,z
0.36,1.07,0.65,-4.88,43.27,37.54,z
0.45,0.87,0.73,6.35,25.33,23.86,z
0.46,0.86,0.78,12.88,8.42,4.33,z
0.46,0.79,0.76,22.52,-0.43,-7.69,z
0.51,0.68,0.78,25.51,-8.42,-11.72,z
0.50,0.60,0.78,20.81,-14.65,-6.90,z
0.53,0.57,0.81,15.32,-17.70,-4.52,z
0.57,0.63,0.77,16.48,-14.04,-8.91,z
0.61,0.58,0.74,23.01,-8.61,-9.28,z
0.61,0.50,0.71,12.39,4.94,-4.76,z
0.59,0.59,0.70,-1.46,16.48,9.70,z
0.63,0.80,0.63,12.76,4.39,10.93,z
0.59,0.61,0.64,32.90,-17.46,-7.08,z
0.37,0.52,0.67,28.26,-29.79,-12.82,z
0.40,0.49,0.66,26.67,-24.96,-16.48,z
0.40,0.44,0.69,34.73,-31.43,-23.01,z
0.30,0.33,0.73,41.44,-41.14,-24.05,z
0.18,0.29,0.74,39.61,-40.47,-8.42,z
0.19,0.31,0.69,40.34,-31.80,11.66,z
0.13,0.28,0.72,56.58,-29.30,21.73,z
0.12,0.10,0.70,69.40,-23.44,30.21,z
0.17,-0.02,0.70,66.10,-20.26,29.42,z
0.08,-0.03,0.81,66.65,-23.93,15.63,z
0.11,-0.14,0.81,73.85,-19.90,-5.86,z
0.14,-0.21,0.79,78.43,-12.94,-23.93,z
0.05,-0.22,0.88,79.59,-19.59,-33.26,z
0.05,-0.30,0.87,79.10,-22.34,-25.21,z
0.05,-0.40,0.88,77.33,-23.99,-15.44,z
-0.08,-0.40,0.92,63.48,-23.32,-2.08,z
-0.11,-0.37,0.99,53.71,-28.50,11.23,z
-0.05,-0.54,1.04,55.66,-27.77,8.36,z
-0.08,-0.59,1.09,34.00,-23.07,15.14,z
-0.13,-0.54,1.09,22.58,-12.76,11.17,z
-0.13,-0.59,1.05,14.28,0.67,5.86,z
-0.07,-0.58,1.02,-5.98,10.86,9.34,z
0.01,-0.47,1.01,-26.31,9.64,13.00,z
0.05,-0.37,1.00,-30.64,5.19,4.09,z
0.06,-0.34,1.00,-27.71,3.36,-3.91,z
0.06,-0.35,0.98,-30.46,3.17,-10.56,z
0.05,-0.32,0.98,-38.45,1.53,-10.99,z
0.08,-0.35,0.99,-46.08,0.12,-4.58,z
0.02,-0.40,0.99,-50.48,-0.98,1.77,z
-0.03,-0.46,1.01,-54.50,-3.30,-0.06,z
0.01,-0.54,0.94,-57.31,10.19,-10.80,z
-0.02,-0.50,0.99,-51.39,38.15,-35.03,z
0.08,-0.48,0.86,-43.58,69.89,-53.96,z
0.13,-0.43,0.69,-50.17,78.92,-79.22,z
0.02,-0.20,0.70,-72.08,62.07,-84.96,z
0.12,-0.15,0.69,-62.62,67.38,-76.54,z
0.27,-0.12,0.72,-69.03,72.33,-55.66,z
0.39,0.11,0.66,-71.90,68.30,-54.20,z
0.33,0.12,0.62,-63.42,56.70,-79.96,z
0.49,0.23,0.71,-66.53,59.20,-78.19,z
0.59,0.43,0.73,-58.47,45.04,-53.41,z
0.46,0.46,0.71,-42.18,22.58,-36.87,z
0.41,0.55,0.79,-19.71,46.88,-13.06,z
0.60,0.37,0.61,6.90,60.18,2.38,z
0.57,0.28,0.67,-2.08,56.52,-0.12,z
0.71,0.37,0.61,-3.48,58.84,10.80,z
0.63,0.45,0.68,-4.46,31.07,29.42,z
0.47,0.51,0.59,3.91,27.04,74.16,z
0.59,0.55,0.65,0.00,28.20,67.20,z
0.71,0.57,0.75,3.91,38.39,32.10,z
0.68,0.55,0.72,11.35,39.18,5.49,z
0.72,0.50,0.71,9.83,30.46,6.10,z
0.70,0.44,0.72,9.34,19.23,11.17,z
0.74,0.37,0.71,1.16,6.90,13.61,z
0.64,0.37,0.74,-1.95,-2.08,-2.26,z
0.59,0.30,0.76,1.04,-1.59,1.83,z
0.61,0.26,0.75,0.18,-2.01,4.09,z
0.56,0.28,0.75,0.18,-4.52,-3.60,z
0.55,0.20,0.77,3.42,-3.78,-4.64,z
0.57,0.19,0.76,3.11,1.22,-3.23,z
0.59,0.20,0.76,1.83,0.92,0.00,z
0.59,0.20,0.75,2.08,-3.36,-0.12,z
0.55,0.18,0.75,1.89,-5.86,3.78,z
0.54,0.23,0.76,1.10,-5.43,5.80,z
0.55,0.21,0.76,2.32,-4.70,8.42,z
0.54,0.21,0.76,2.32,-4.27,8.30,z
0.54,0.22,0.75,1.65,-4.88,9.52,z
