ax,ay,az,gx,gy,gz,label
0.13,-0.25,0.95,-5.07,6.47,7.32,z
0.15,-0.26,0.95,-6.35,2.69,6.16,z
0.16,-0.33,0.98,-7.51,1.95,7.26,z
0.16,-0.38,1.00,-14.34,4.03,10.19,z
0.13,-0.39,1.02,-27.10,5.49,15.93,z
0.12,-0.30,0.99,-41.75,8.73,23.99,z
0.10,-0.23,0.99,-46.33,9.09,26.49,z
0.14,-0.21,1.00,-39.18,13.49,28.44,z
0.15,-0.29,1.03,-32.47,14.53,26.49,z
0.08,-0.27,1.04,-32.47,7.51,22.64,z
-0.01,-0.33,1.00,-24.66,4.52,26.00,z
-0.10,-0.43,0.98,-16.66,9.40,31.56,z
-0.07,-0.54,0.94,-16.78,30.09,25.94,z
0.07,-0.51,0.96,-38.82,47.49,20.94,z
0.19,-0.24,0.87,-46.39,49.74,5.13,z
0.24,-0.16,0.75,-44.01,33.87,1.65,z
0.11,-0.11,0.73,-49.87,24.29,-2.81,z
0.14,0.11,0.74,-50.60,32.35,4.03,z
0.11,0.14,0.67,-27.77,44.31,-0.43,z
0.05,0.08,0.67,-30.88,45.17,14.28,z
0.22,0.27,0.67,-38.76,38.45,36.62,z
0.29,0.67,0.74,-24.17,31.68,25.82,z
0.32,0.53,0.70,9.40,16.05,6.04,z
0.24,0.25,0.70,13.12,11.35,4.27,z
0.26,0.33,0.76,-14.04,25.09,13.67,z
0.41,0.45,0.65,-13.79,40.04,24.96,z
0.39,0.51,0.74,-17.40,39.18,25.57,z
0.48,0.65,0.79,-17.94,33.33,26.31,z
0.42,0.57,0.84,-14.16,19.84,24.78,z
0.44,0.71,0.86,-17.40,17.33,24.60,z
0.41,0.61,0.86,-4.70,10.86,8.67,z
0.42,0.49,0.88,-4.70,5.74,2.69,z
0.44,0.55,0.87,-10.99,0.61,-0.98,z
0.43,0.56,0.89,-6.41,-6.04,-6.71,z
0.40,0.47,0.90,0.85,-11.29,-6.29,z
0.45,0.47,0.91,1.89,-6.65,-5.92,z
0.51,0.46,0.91,8.12,-4.33,-13.31,z
0.55,0.43,0.89,11.29,-5.80,-13.55,z
0.57,0.46,0.87,10.93,-12.02,-14.22,z
0.56,0.45,0.82,15.38,-14.53,-20.08,z
0.54,0.42,0.77,9.52,-7.51,-18.01,z
0.58,0.43,0.73,3.91,-7.51,-17.33,z
0.51,0.49,0.74,7.02,-17.64,-17.76,z
0.46,0.41,0.68,18.98,-18.43,-27.95,z
0.39,0.38,0.74,24.29,-16.91,-27.28,z
0.38,0.25,0.78,29.91,-11.66,-20.75,z
0.37,0.14,0.74,30.40,-6.04,-16.60,z
0.38,0.15,0.74,27.04,-4.94,-12.94,z
0.35,0.11,0.80,36.25,-7.87,-11.66,z
0.34,-0.05,0.71,40.95,-8.06,-6.16,z
0.22,0.00,0.73,31.98,-13.61,-3.97,z
0.18,-0.03,0.76,35.46,-16.24,-6.77,z
0.26,-0.12,0.71,41.20,-15.26,-8.54,z
