ax,ay,az,gx,gy,gz,label
0.01,-0.19,0.95,-4.82,5.13,8.42,z
0.02,-0.22,0.97,-4.39,5.86,7.87,z
0.01,-0.24,0.97,-5.31,6.35,7.75,z
0.01,-0.23,0.98,-8.30,4.82,8.36,z
0.02,-0.23,0.97,-4.64,2.69,7.32,z
0.03,-0.33,1.03,-3.05,5.86,11.17,z
0.08,-0.44,1.04,-14.47,8.79,17.94,z
0.06,-0.41,1.04,-24.48,9.28,21.00,z
0.04,-0.46,1.04,-27.22,11.96,26.61,z
0.08,-0.52,1.05,-32.90,18.19,33.94,z
0.07,-0.53,1.00,-36.44,21.79,36.44,z
0.02,-0.54,0.92,-33.63,19.84,37.11,z
-0.04,-0.60,0.79,-24.72,18.01,28.93,z
-0.07,-0.57,0.78,-38.64,20.45,21.00,z
0.07,-0.35,0.82,-53.65,28.38,17.52,z
0.14,-0.15,0.80,-41.50,27.10,4.58,z
0.03,-0.24,0.69,-27.22,20.94,-17.40,z
-0.09,-0.26,0.72,-46.94,24.48,-12.33,z
-0.11,-0.10,0.59,-57.74,31.37,9.16,z
0.01,0.06,0.73,-63.90,34.06,37.78,z
0.09,0.04,0.79,-54.63,44.68,10.86,z
0.12,0.32,0.70,-49.26,44.01,-10.99,z
-0.01,0.51,0.69,-31.56,60.61,7.63,z
0.09,0.38,0.77,-40.34,60.24,48.65,z
0.29,0.78,0.89,-54.69,57.62,58.72,z
0.30,0.90,0.79,-13.98,59.69,32.04,z
0.24,0.60,0.73,5.19,47.30,9.34,z
0.23,0.75,0.87,-17.88,48.89,41.38,z
0.40,0.91,0.83,-14.16,50.54,58.65,z
0.48,0.77,0.87,4.88,31.68,21.55,z
0.46,0.64,0.91,13.00,21.73,-6.47,z
0.48,0.60,0.89,13.92,9.46,-10.74,z
0.50,0.52,0.87,6.71,-3.11,-3.54,z
0.46,0.55,0.84,1.46,-8.48,-0.92,z
0.48,0.63,0.84,2.56,-7.87,-4.39,z
0.52,0.62,0.86,9.83,-7.63,-12.27,z
0.54,0.68,0.89,13.92,-9.89,-16.24,z
0.53,0.70,0.86,25.70,-11.47,-19.84,z
0.51,0.63,0.81,32.84,-12.27,-18.19,z
0.50,0.57,0.79,34.12,-17.52,-20.63,z
0.47,0.46,0.76,39.12,-21.24,-24.35,z
0.42,0.36,0.80,46.75,-16.91,-31.98,z
0.35,0.22,0.73,51.70,-4.52,-43.15,z
0.35,0.24,0.64,49.74,0.85,-45.35,z
0.27,0.18,0.64,65.80,-1.28,-69.82,z
0.20,-0.03,0.61,64.88,-3.60,-64.82,z
0.25,-0.11,0.56,57.13,-1.04,-21.97,z
0.24,-0.11,0.61,42.97,-4.39,-18.13,z
0.22,-0.17,0.65,46.88,-3.48,-12.39,z
0.26,-0.23,0.52,48.52,-11.11,-1.59,z
0.10,-0.26,0.73,36.32,-25.21,10.99,z
0.11,-0.31,0.72,51.94,-13.49,19.35,z
0.03,-0.43,0.68,61.10,-12.76,26.86,z
0.04,-0.50,0.85,61.46,-4.27,43.09,z
0.17,-0.67,0.88,73.49,15.26,54.14,z
0.20,-0.79,0.87,71.17,16.66,56.95,z
0.19,-0.83,0.97,60.36,13.61,53.89,z
0.20,-0.90,1.05,53.96,17.82,51.88,z
0.28,-0.96,1.00,42.66,24.48,58.35,z
0.34,-0.90,1.03,15.32,6.53,40.53,z
0.33,-0.87,1.11,2.01,-7.75,9.22,z
0.26,-0.91,1.05,-5.25,-8.91,-9.09,z
0.18,-0.86,0.97,-20.63,-5.86,-7.93,z
0.27,-0.85,0.99,-35.52,8.30,2.08,z
0.38,-0.81,0.95,-46.08,21.61,8.61,z
0.40,-0.75,0.84,-60.06,7.08,-4.82,z
0.30,-0.69,0.84,-72.02,-9.09,-18.98,z
0.27,-0.64,0.80,-71.53,-3.78,-22.77,z
0.29,-0.54,0.76,-71.29,1.04,-18.86,z
0.26,-0.53,0.64,-63.11,-0.98,-33.63,z
0.16,-0.47,0.52,-67.99,-2.62,-46.94,z
0.10,-0.49,0.44,-69.95,21.06,-19.04,z
0.16,-0.41,0.35,-84.96,43.58,36.74,z
0.54,-0.23,0.35,-73.55,56.21,9.22,z
0.45,-0.34,0.24,-73.55,51.76,-86.55,z
0.34,-0.11,0.37,-121.89,58.47,-107.36,z
0.56,0.51,0.63,-135.93,70.07,-87.34,z
0.79,0.69,0.61,-109.01,37.60,-87.04,z
0.75,1.11,0.73,-126.46,-28.02,-93.38,z
0.93,1.19,0.83,-64.58,-21.36,-108.46,z
0.84,0.92,0.98,15.01,32.90,-68.54,z
1.06,0.77,0.85,54.44,84.11,11.60,z
1.04,0.61,0.77,3.91,-28.14,51.03,z
0.71,0.57,0.89,13.98,-39.37,49.26,z
0.53,0.32,0.78,28.20,-18.31,45.65,z
0.50,0.20,0.82,4.39,-23.19,47.42,z
0.47,0.25,0.78,-3.66,-24.41,32.65,z
0.40,0.21,0.77,0.55,-20.69,22.95,z
0.38,0.16,0.78,3.17,-10.56,16.36,z
0.37,0.10,0.82,2.44,-1.65,9.03,z
0.40,0.11,0.83,1.46,2.69,-1.46,z
0.42,0.09,0.84,-1.46,3.78,-0.92,z
0.44,0.08,0.83,-0.18,3.05,-2.56,z
0.38,0.11,0.85,-3.23,1.89,-1.34,z
0.37,0.14,0.88,-3.54,12.02,15.38,z
0.45,0.11,0.83,1.83,15.75,17.94,z
0.44,0.16,0.83,-4.33,4.76,6.10,z
0.41,0.18,0.88,1.46,2.26,0.92,z
0.47,0.12,0.85,4.33,1.10,6.04,z
0.48,0.16,0.83,-1.46,-9.09,5.55,z
0.42,0.17,0.84,-3.30,-19.65,-0.85,z
0.38,0.15,0.83,-1.65,-16.17,-4.03,z
0.35,0.15,0.86,-0.73,-9.77,-2.69,z
0.39,0.15,0.88,-2.08,-3.85,7.20,z
0.37,0.15,0.83,4.09,10.50,9.58,z
0.38,0.16,0.80,2.62,10.19,8.79,z
0.42,0.13,0.82,-2.01,2.56,2.50,z
0.41,0.14,0.86,-5.19,-3.72,-2.99,z
0.40,0.13,0.85,-3.78,-0.61,-0.49,z
0.40,0.15,0.86,-4.76,3.85,4.58,z
0.41,0.13,0.84,-1.59,7.63,6.77,z
0.43,0.15,0.83,-3.42,3.60,4.03,z
0.40,0.18,0.86,-5.00,-2.44,2.56,z
0.38,0.16,0.84,-2.75,-2.26,3.91,z
0.37,0.16,0.84,-4.52,1.71,6.96,z
