ax,ay,az,gx,gy,gz,label
-0.02,-0.15,0.94,-2.38,1.53,3.54,z
-0.02,-0.13,0.94,-2.26,1.40,3.36,z
-0.02,-0.10,0.96,-1.28,1.34,3.42,z
-0.03,-0.09,0.97,-0.18,0.85,4.58,z
-0.05,-0.06,0.99,1.59,15.50,5.07,z
-0.03,-0.07,1.01,6.29,2.56,1.77,z
-0.16,-0.18,0.98,10.38,7.51,-3.30,z
-0.13,-0.31,0.97,3.42,11.29,8.61,z
-0.01,-0.38,1.00,1.34,2.08,22.09,z
-0.02,-0.48,1.00,7.20,-6.53,4.52,z
-0.03,-0.67,0.94,11.54,-5.13,-18.98,z
0.01,-0.82,0.90,6.53,-3.78,-35.22,z
0.10,-0.87,0.87,-9.22,-11.96,-44.49,z
0.06,-0.82,0.87,-26.31,-17.33,-55.42,z
-0.07,-0.76,0.76,-35.64,-10.25,-76.11,z
-0.13,-0.65,0.71,-54.93,-3.85,-74.40,z
-0.12,-0.44,0.72,-67.75,-4.21,-45.04,z
-0.11,-0.43,0.69,-61.52,6.23,-42.66,z
-0.02,-0.21,0.67,-79.59,16.36,-30.88,z
0.02,0.14,0.85,-50.90,45.04,-14.04,z
0.07,0.21,0.72,-37.72,57.62,-18.31,z
0.01,0.47,0.75,-43.15,29.79,43.33,z
-0.01,0.78,0.80,-45.17,23.80,97.60,z
-0.12,1.09,0.94,-39.61,38.09,94.97,z
-0.17,1.02,0.94,-6.47,53.16,113.77,z
0.06,0.98,0.94,23.13,39.98,157.41,z
0.08,1.05,1.05,50.66,17.70,121.15,z
0.04,0.53,0.88,49.87,27.95,25.02,z
-0.02,0.38,0.90,23.56,21.30,9.64,z
0.08,0.39,0.96,2.56,4.21,27.53,z
0.21,0.35,0.97,-9.16,-6.35,7.93,z
0.20,0.30,1.01,-14.59,-10.68,-23.93,z
0.11,0.34,1.01,-17.15,-13.12,-36.74,z
0.15,0.47,1.04,-20.94,-14.04,-30.15,z
