ax,ay,az,gx,gy,gz,label
0.02,-0.12,0.94,-2.32,-0.12,7.75,z
0.01,-0.10,0.95,-4.39,2.62,7.26,z
0.03,-0.08,0.96,-6.16,4.76,8.79,z
0.03,-0.06,0.98,-5.98,8.24,6.77,z
0.05,-0.06,1.01,-2.56,14.65,-1.16,z
0.04,-0.11,0.98,4.76,17.70,-5.19,z
0.02,-0.15,0.98,5.31,12.08,-5.13,z
-0.04,-0.18,0.98,6.16,4.39,0.43,z
-0.03,-0.23,0.97,8.36,3.85,7.75,z
0.03,-0.31,0.95,6.53,5.86,9.16,z
0.02,-0.38,0.97,3.54,5.80,-2.14,z
0.02,-0.53,0.96,2.44,4.03,-4.64,z
0.04,-0.64,0.92,-5.55,-3.60,-1.65,z
0.08,-0.69,0.93,-13.55,-6.90,-10.56,z
0.04,-0.78,0.91,-17.33,-0.79,-28.81,z
0.02,-0.82,0.85,-31.49,2.44,-41.56,z
-0.03,-0.69,0.84,-54.26,0.73,-34.55,z
-0.05,-0.48,0.82,-68.18,-3.91,-9.58,z
-0.09,-0.33,0.79,-60.42,-4.03,34.18,z
-0.01,-0.27,0.71,-52.55,3.42,28.50,z
0.05,-0.01,0.70,-54.32,25.63,-19.23,z
-0.04,0.25,0.81,-47.91,33.81,2.62,z
-0.11,0.26,0.75,-47.61,43.09,50.35,z
0.15,0.50,0.77,-46.20,28.87,81.60,z
0.21,0.64,0.80,-25.88,36.19,61.34,z
0.04,0.66,0.73,-15.14,62.56,43.52,z
-0.01,0.87,0.81,-13.79,68.24,60.49,z
0.09,0.86,0.86,-4.09,37.17,86.49,z
0.16,0.83,0.93,-0.24,8.24,89.90,z
0.15,0.83,0.99,-4.15,12.21,54.81,z
0.09,0.81,1.00,-2.81,17.70,26.06,z
0.25,0.68,1.00,-0.37,10.80,9.52,z
0.28,0.61,1.02,-0.73,-8.30,-11.11,z
0.14,0.59,1.00,-3.54,-21.48,-23.99,z
0.11,0.52,0.96,-3.05,-21.73,-22.28,z
0.19,0.47,0.95,5.31,-12.51,-23.38,z
0.19,0.51,0.99,12.21,-2.08,-36.74,z
0.16,0.51,0.98,26.86,11.29,-33.81,z
0.16,0.47,0.94,27.53,16.42,-27.89,z
0.20,0.36,0.97,30.94,7.51,-26.73,z
0.23,0.29,0.90,34.61,2.87,-26.00,z
0.21,0.28,0.91,36.62,8.54,-26.18,z
0.25,0.17,0.89,50.17,10.86,-21.61,z
0.24,0.04,0.80,49.99,10.99,-21.85,z
0.31,-0.05,0.62,41.44,6.16,-18.37,z
0.22,0.00,0.76,30.40,2.81,-18.01,z
0.17,0.01,0.74,35.89,12.45,-24.90,z
0.24,-0.12,0.58,49.19,4.82,-14.95,z
0.23,-0.31,0.62,36.99,-2.93,-20.26,z
0.12,-0.17,0.75,16.42,-5.62,-16.36,z
0.14,-0.08,0.77,38.15,-6.59,-5.68,z
0.15,-0.32,0.77,51.88,-21.24,5.37,z
0.09,-0.32,0.85,46.69,-33.39,10.13,z
0.05,-0.37,0.85,54.50,-34.79,-7.26,z
-0.16,-0.54,0.88,52.86,-25.94,-29.60,z
-0.33,-0.67,0.94,45.96,-10.68,-24.72,z
-0.30,-0.72,0.99,36.50,1.40,18.80,z
-0.09,-0.78,1.00,29.79,-0.92,57.80,z
0.05,-0.75,0.99,15.63,-3.23,51.39,z
0.04,-0.70,1.04,7.57,-7.75,12.39,z
-0.02,-0.71,1.00,2.44,-10.86,-11.29,z
-0.09,-0.65,0.99,-9.34,-9.64,-0.49,z
-0.08,-0.56,1.00,-18.62,-8.91,-6.29,z
-0.03,-0.56,0.98,-20.69,-9.77,-3.72,z
0.01,-0.63,0.99,-24.78,-11.78,-0.98,z
0.07,-0.66,0.94,-36.13,-15.99,11.66,z
0.04,-0.52,0.94,-43.95,-18.13,27.04,z
0.01,-0.46,0.92,-43.27,-24.11,31.98,z
-0.03,-0.44,0.84,-34.67,-14.28,29.36,z
-0.06,-0.45,0.76,-30.64,-0.18,27.10,z
0.02,-0.40,0.69,-41.08,3.78,33.51,z
-0.01,-0.23,0.72,-48.16,6.16,39.61,z
-0.13,-0.10,0.73,-41.20,5.80,41.14,z
-0.13,-0.20,0.61,-34.61,5.80,52.31,z
-0.08,-0.08,0.61,-58.90,5.00,62.07,z
-0.05,0.22,0.81,-79.35,8.48,46.88,z
-0.05,0.20,0.83,-42.36,33.69,26.73,z
-0.03,-0.08,0.67,-50.48,22.89,30.46,z
-0.06,0.17,0.82,-80.20,15.81,40.34,z
0.04,0.46,0.94,-63.90,25.63,27.53,z
0.10,0.40,0.93,-39.67,36.25,6.16,z
0.00,0.46,0.91,-34.42,26.92,6.29,z
0.06,0.40,0.75,-27.89,9.09,27.77,z
0.28,0.48,0.78,-40.16,-5.68,43.82,z
0.32,0.68,1.01,-49.07,-3.54,11.17,z
0.21,0.71,0.96,-24.90,15.44,-17.33,z
0.06,0.62,0.87,-16.60,14.89,-23.25,z
-0.01,0.71,0.99,-24.41,15.08,-20.26,z
0.02,0.71,1.04,-11.05,20.63,-21.55,z
0.04,0.57,1.03,-3.11,16.91,-19.84,z
0.04,0.52,1.01,3.72,11.60,-1.34,z
0.09,0.43,1.00,9.16,8.73,7.87,z
0.17,0.32,0.95,14.22,12.57,9.46,z
0.23,0.25,0.93,12.45,11.72,1.77,z
0.22,0.24,0.94,9.95,7.57,-6.04,z
0.19,0.20,0.90,9.46,-0.06,-3.72,z
0.16,0.16,0.88,6.90,-5.62,0.37,z
0.13,0.17,0.89,2.56,-7.87,4.15,z
0.13,0.20,0.92,3.30,-4.03,2.20,z
0.15,0.19,0.91,6.90,1.95,-3.23,z
0.15,0.20,0.90,4.64,1.77,-2.75,z
0.14,0.22,0.90,4.03,-0.49,-2.62,z
0.13,0.24,0.90,2.75,-3.48,0.98,z
0.12,0.25,0.91,2.44,-1.65,-0.49,z
0.14,0.25,0.92,6.04,0.61,1.28,z
0.13,0.28,0.91,4.39,1.10,-0.12,z
0.11,0.24,0.90,3.66,0.73,0.73,z
0.11,0.24,0.91,2.26,-0.24,1.83,z
0.12,0.25,0.92,3.17,1.04,0.98,z
0.13,0.25,0.93,4.21,1.59,0.85,z
0.11,0.24,0.93,4.76,0.55,1.71,z
0.11,0.23,0.91,4.64,-0.55,2.26,z
0.11,0.23,0.92,4.21,0.31,0.67,z
0.12,0.23,0.93,6.23,2.87,-1.59,z
0.12,0.23,0.91,7.75,3.91,-1.71,z
