ax,ay,az,gx,gy,gz,label
-0.03,-0.12,0.95,1.46,1.89,6.04,z
-0.02,-0.10,0.96,3.66,1.22,7.69,z
-0.01,-0.13,0.96,7.81,2.69,5.80,z
-0.01,-0.17,0.95,6.59,3.97,4.52,z
-0.01,-0.15,0.96,3.17,4.33,3.30,z
-0.00,-0.17,0.95,4.27,6.10,-1.89,z
0.01,-0.19,0.97,1.28,7.69,-2.87,z
0.00,-0.18,0.99,0.24,6.53,-2.93,z
-0.01,-0.21,0.97,3.60,5.00,-10.38,z
-0.02,-0.22,0.98,7.32,4.64,-16.97,z
-0.04,-0.27,1.00,11.29,2.32,-14.59,z
-0.05,-0.36,0.97,13.24,-4.21,-11.35,z
-0.05,-0.39,0.94,6.90,-5.74,-7.57,z
-0.05,-0.36,0.95,3.17,-5.68,-9.03,z
-0.07,-0.39,0.94,3.85,-4.76,-17.40,z
0.00,-0.44,0.98,5.43,-6.71,-28.63,z
-0.06,-0.54,0.93,-2.69,-8.67,-39.00,z
-0.12,-0.54,0.94,-20.51,-8.06,-29.36,z
-0.02,-0.53,0.95,-24.84,-5.00,-27.77,z
-0.06,-0.64,0.89,-18.68,-6.71,-50.17,z
-0.20,-0.81,0.80,-14.77,-7.81,-76.84,z
-0.22,-0.84,0.71,-40.34,0.61,-80.87,z
-0.22,-0.57,0.71,-76.54,5.92,-39.98,z
-0.14,-0.22,0.75,-86.85,19.71,-13.98,z
-0.08,-0.12,0.77,-77.58,21.48,-0.67,z
0.04,-0.04,0.73,-67.69,15.81,-26.79,z
0.06,0.13,0.75,-57.86,27.28,-49.38,z
0.04,0.27,0.72,-38.45,59.08,-62.50,z
0.04,0.18,0.68,-35.64,49.44,-13.24,z
0.22,0.41,0.67,-56.70,32.65,40.28,z
0.32,0.81,0.85,-63.11,21.06,58.53,z
0.17,0.83,0.97,-16.42,20.94,48.10,z
0.04,0.52,0.86,31.19,29.54,40.41,z
-0.06,0.56,0.83,37.17,34.18,51.51,z
0.01,0.48,0.86,36.87,33.26,61.28,z
0.14,0.43,0.88,20.32,25.63,36.19,z
0.09,0.49,0.95,13.31,22.71,20.14,z
0.12,0.38,0.93,11.29,20.45,23.74,z
0.22,0.39,0.91,-2.14,13.00,25.57,z
0.37,0.47,0.96,-10.86,5.86,8.12,z
0.36,0.57,0.98,-15.69,-2.99,-9.34,z
0.27,0.59,0.93,-18.31,-15.01,-11.41,z
0.19,0.58,0.89,-22.40,-19.23,-12.70,z
0.20,0.56,0.89,-23.13,-18.55,-9.77,z
0.23,0.57,0.93,-22.71,-20.51,-3.85,z
0.21,0.53,0.90,-16.42,-20.63,8.67,z
0.08,0.50,0.93,-2.75,-11.17,20.45,z
-0.01,0.46,0.87,20.87,-4.46,33.87,z
-0.04,0.33,0.85,28.20,-8.54,41.38,z
-0.03,0.30,0.93,38.88,4.09,49.68,z
-0.02,0.23,0.90,49.26,11.60,46.94,z
0.08,0.14,0.82,57.07,14.71,43.09,z
0.15,-0.03,0.83,55.48,9.09,41.50,z
0.01,0.05,0.90,49.44,5.55,25.02,z
-0.03,0.11,0.80,61.77,13.37,25.02,z
0.11,-0.11,0.78,71.17,13.73,37.60,z
0.10,-0.19,0.83,58.41,6.96,30.58,z
0.10,-0.18,0.80,62.68,8.06,9.22,z
0.12,-0.26,0.84,72.57,1.71,-11.54,z
-0.03,-0.32,0.83,82.76,-3.23,-55.05,z
-0.17,-0.41,0.82,91.49,1.89,-56.09,z
-0.14,-0.67,0.81,80.87,16.66,-38.09,z
-0.13,-1.00,0.81,49.99,16.11,12.15,z
-0.08,-0.92,0.91,16.66,7.69,49.26,z
-0.02,-0.80,0.96,12.02,7.14,33.63,z
-0.02,-0.78,0.97,7.57,4.94,8.97,z
0.01,-0.72,1.01,0.73,0.61,-2.20,z
-0.03,-0.73,0.98,0.55,0.12,-13.73,z
-0.05,-0.73,0.94,-7.75,-8.54,-11.90,z
0.00,-0.69,0.94,-20.39,-9.58,-9.16,z
0.03,-0.66,0.95,-33.14,0.12,-12.57,z
0.07,-0.60,0.94,-40.28,1.95,-10.62,z
0.06,-0.59,0.94,-40.10,-8.85,-12.57,z
0.07,-0.64,0.85,-41.99,-12.02,-14.89,z
0.05,-0.58,0.79,-55.05,-11.72,-19.47,z
-0.07,-0.42,0.77,-62.13,-9.77,-32.41,z
-0.22,-0.33,0.75,-55.79,4.76,-51.94,z
-0.10,-0.32,0.72,-61.71,17.58,-41.32,z
0.03,-0.07,0.79,-69.15,14.47,-13.55,z
-0.10,0.10,0.83,-57.80,13.43,-9.95,z
-0.14,-0.07,0.73,-46.88,18.68,0.43,z
0.02,0.06,0.77,-66.47,8.91,31.13,z
0.07,0.45,0.90,-69.58,-8.91,12.39,z
-0.11,0.30,0.86,-33.08,-3.30,-29.17,z
-0.08,-0.03,0.70,-24.35,18.43,-30.09,z
0.03,0.07,0.76,-51.27,18.07,-13.79,z
0.04,0.34,0.80,-51.39,13.98,-31.07,z
0.04,0.27,0.77,-33.08,31.13,-68.48,z
0.04,0.26,0.83,-20.39,52.31,-64.64,z
0.06,0.30,0.81,-21.36,45.65,-39.25,z
0.10,0.49,0.87,-19.23,35.22,-28.81,z
0.17,0.66,0.97,1.83,55.60,-27.34,z
0.34,0.54,1.00,22.52,62.13,-7.45,z
0.40,0.46,1.01,15.56,40.83,28.26,z
0.35,0.52,1.03,6.35,18.49,56.15,z
0.42,0.44,1.06,13.37,13.79,41.93,z
0.43,0.39,1.06,18.25,12.82,15.75,z
0.33,0.32,1.00,18.86,5.80,0.43,z
0.25,0.23,0.93,12.21,-6.16,9.34,z
0.21,0.20,0.90,3.54,-11.90,17.64,z
0.16,0.19,0.93,3.66,-6.96,4.52,z
0.17,0.15,0.92,7.57,1.71,0.12,z
0.17,0.10,0.91,6.71,1.83,2.87,z
0.19,0.05,0.89,2.14,-0.37,6.35,z
0.20,0.07,0.91,0.24,-0.98,4.70,z
0.22,0.09,0.93,3.85,2.81,-3.05,z
0.14,0.07,0.92,6.23,2.81,-7.32,z
0.16,0.05,0.92,5.07,1.71,-2.32,z
0.18,0.08,0.92,2.20,0.24,0.43,z
0.19,0.12,0.96,2.14,-1.16,1.89,z
0.19,0.10,0.94,3.17,-1.77,2.56,z
0.19,0.11,0.92,2.26,-3.66,2.93,z
0.16,0.13,0.91,0.92,-4.39,1.22,z
0.12,0.12,0.90,1.65,-3.54,-0.55,z
0.09,0.08,0.89,2.99,1.34,0.12,z
0.13,0.10,0.90,1.83,5.86,2.26,z
