ax,ay,az,gx,gy,gz,label
-0.04,-0.24,0.94,1.22,3.36,7.02,z
-0.03,-0.22,0.94,2.44,4.46,7.93,z
-0.01,-0.24,0.96,5.74,1.83,8.42,z
-0.02,-0.28,0.97,6.47,-1.77,7.39,z
-0.03,-0.29,0.99,5.31,-3.11,9.46,z
-0.07,-0.35,1.01,5.25,-4.52,13.61,z
-0.07,-0.40,1.04,1.28,-4.52,19.65,z
-0.12,-0.42,1.04,-7.02,-8.61,23.56,z
-0.17,-0.47,1.01,-7.81,-13.31,22.71,z
-0.23,-0.58,0.97,-10.93,-15.38,17.58,z
-0.26,-0.62,0.92,-13.06,-14.83,7.32,z
-0.29,-0.70,0.85,-14.53,-12.02,-4.33,z
-0.30,-0.73,0.82,-26.49,-4.76,-17.94,z
-0.21,-0.65,0.75,-34.18,5.25,-28.87,z
-0.24,-0.65,0.72,-35.71,5.80,-36.07,z
-0.22,-0.60,0.79,-42.72,13.79,-39.43,z
-0.14,-0.56,0.73,-40.89,24.17,-47.24,z
-0.07,-0.47,0.76,-42.66,25.63,-57.92,z
-0.09,-0.33,0.75,-49.01,44.19,-50.05,z
0.01,-0.20,0.71,-62.62,73.36,-9.28,z
0.11,0.03,0.76,-72.33,70.01,-0.61,z
0.16,0.33,0.79,-67.44,67.57,-1.46,z
-0.00,0.32,0.60,-25.27,100.16,10.93,z
0.07,0.16,0.59,-40.95,82.95,51.76,z
0.16,0.23,0.70,-68.36,84.11,83.92,z
0.34,0.41,0.68,-64.39,81.67,91.19,z
0.37,0.53,0.69,-41.69,79.16,70.86,z
0.32,0.52,0.73,-33.51,78.61,55.91,z
0.38,0.69,0.79,-39.73,71.72,58.65,z
0.41,0.78,0.83,-38.57,56.88,62.68,z
0.41,0.86,0.83,-24.29,40.22,55.73,z
0.39,0.69,0.86,-3.91,14.65,39.86,z
0.33,0.59,0.90,-5.62,7.08,30.88,z
0.36,0.62,0.90,-12.51,4.03,22.52,z
0.38,0.61,0.91,-6.84,-1.95,4.88,z
0.37,0.58,0.90,-0.18,-6.65,-8.61,z
0.37,0.57,0.92,1.83,-14.59,-10.93,z
0.41,0.57,0.92,4.82,-16.42,-11.11,z
0.49,0.58,0.89,10.01,-14.47,-14.59,z
0.51,0.54,0.86,12.76,-18.01,-18.31,z
0.52,0.55,0.77,1.71,-17.40,-18.86,z
0.54,0.76,0.78,-2.75,-24.96,-20.39,z
0.54,0.63,0.78,48.71,-30.94,-37.17,z
0.33,0.40,0.73,47.49,-24.72,-31.07,z
0.31,0.37,0.79,30.88,-20.75,-12.57,z
0.43,0.34,0.66,32.23,-0.92,-4.03,z
0.33,0.43,0.73,44.62,-12.27,-25.51,z
0.25,0.22,0.79,69.64,-20.75,-47.24,z
0.28,-0.01,0.65,67.02,-18.74,-38.76,z
0.16,0.01,0.68,41.99,-26.31,-27.47,z
0.08,0.03,0.81,38.02,-20.57,-24.54,z
0.21,-0.10,0.77,49.38,-8.61,-15.87,z
0.20,-0.19,0.66,44.07,-22.03,5.13,z
0.01,-0.08,0.75,36.50,-44.43,23.93,z
0.05,-0.17,0.79,58.72,-39.12,19.84,z
0.12,-0.34,0.72,76.66,-24.35,13.37,z
0.02,-0.41,0.79,67.99,-29.48,27.95,z
-0.09,-0.41,0.87,59.57,-32.71,43.58,z
-0.14,-0.49,0.84,64.39,-23.74,36.44,z
-0.25,-0.56,0.92,59.75,-12.70,28.99,z
-0.28,-0.59,1.07,48.89,8.06,34.12,z
-0.23,-0.59,1.10,44.01,26.00,47.67,z
-0.14,-0.74,1.10,44.31,30.70,49.99,z
-0.11,-0.81,1.09,15.08,12.63,41.63,z
-0.10,-0.71,1.10,-12.02,4.39,21.36,z
-0.05,-0.66,1.07,-16.42,7.39,-11.90,z
0.00,-0.68,1.04,-22.28,9.34,-15.14,z
0.08,-0.53,1.00,-40.28,5.55,-13.98,z
0.09,-0.50,0.96,-41.81,-3.54,-23.80,z
0.07,-0.46,0.97,-42.85,-6.59,-28.75,z
0.02,-0.45,0.96,-45.23,-7.39,-25.02,z
-0.02,-0.48,0.95,-43.70,-3.42,-20.02,z
-0.05,-0.51,0.91,-48.28,-2.38,-23.25,z
0.04,-0.47,0.91,-47.85,5.49,-36.19,z
0.07,-0.36,0.88,-45.41,8.73,-58.04,z
-0.00,-0.34,0.83,-32.53,12.02,-77.39,z
-0.01,-0.32,0.76,-23.80,18.98,-71.23,z
0.08,-0.36,0.75,-24.05,20.63,-72.02,z
0.11,-0.34,0.63,-27.47,34.97,-84.59,z
0.04,-0.10,0.64,-51.88,40.16,-73.73,z
0.14,0.05,0.73,-52.61,47.18,-37.96,z
0.27,0.01,0.74,-41.99,59.69,-27.59,z
0.28,0.06,0.80,-42.24,65.06,-46.20,z
0.28,0.11,0.70,-37.72,84.84,-24.48,z
0.45,0.43,0.80,-31.43,92.53,-2.87,z
0.61,0.50,0.87,-6.84,76.97,-16.42,z
0.46,0.38,0.82,0.49,55.91,20.26,z
0.48,0.68,0.82,-7.26,34.18,59.39,z
0.65,0.49,0.92,15.93,39.12,32.59,z
0.69,0.54,0.85,22.58,46.02,-0.67,z
0.72,0.38,0.90,26.12,22.09,-13.24,z
0.60,0.23,0.85,18.37,-0.12,10.93,z
0.52,0.18,0.81,8.18,-12.27,27.16,z
0.42,0.10,0.84,2.38,-11.96,12.15,z
0.36,0.11,0.83,-0.18,-4.27,7.08,z
0.39,0.05,0.84,0.79,-2.44,6.84,z
0.39,-0.00,0.83,-2.26,-0.79,3.30,z
0.40,0.00,0.85,-5.49,4.09,0.43,z
0.42,0.02,0.84,-4.33,7.87,-2.56,z
0.43,0.03,0.86,-3.97,7.57,-1.16,z
0.41,0.03,0.86,-4.82,5.37,-0.37,z
0.39,0.06,0.87,-7.45,3.36,2.32,z
0.40,0.10,0.88,-7.39,4.39,3.30,z
0.41,0.11,0.88,-3.17,5.13,0.49,z
0.39,0.10,0.89,0.31,1.53,-1.46,z
0.41,0.09,0.89,2.26,-0.61,-0.24,z
0.42,0.06,0.87,4.21,-0.43,-0.79,z
0.42,0.05,0.87,4.70,0.49,-2.62,z
0.44,0.03,0.87,5.00,0.49,-1.34,z
0.43,0.03,0.86,4.21,-2.81,2.26,z
0.40,0.04,0.85,4.03,-5.13,3.97,z
0.39,0.03,0.86,3.78,-4.94,6.23,z
0.38,0.04,0.85,2.69,-4.46,4.15,z
0.37,0.02,0.86,2.93,-1.59,1.95,z
