ax,ay,az,gx,gy,gz,label
0.06,-0.15,0.98,-3.11,4.88,10.62,z
0.06,-0.13,0.98,-0.73,4.27,8.06,z
0.05,-0.15,0.97,-0.61,2.38,10.38,z
0.03,-0.17,0.98,-0.55,1.10,13.12,z
0.02,-0.23,1.00,4.03,2.26,12.70,z
0.01,-0.31,0.99,5.49,2.81,9.52,z
-0.05,-0.40,0.99,1.65,5.80,13.73,z
-0.04,-0.49,1.00,-8.18,11.29,24.66,z
-0.00,-0.50,1.00,-21.18,12.57,25.82,z
-0.02,-0.47,0.98,-28.69,9.34,17.64,z
-0.09,-0.49,0.96,-32.10,6.77,8.97,z
-0.08,-0.51,0.93,-37.17,6.47,2.26,z
-0.06,-0.53,0.93,-38.94,8.61,-3.48,z
-0.04,-0.59,0.90,-44.80,8.61,-9.09,z
-0.02,-0.57,0.86,-60.24,10.80,-24.29,z
0.03,-0.39,0.85,-76.23,11.11,-35.22,z
0.05,-0.26,0.83,-80.26,6.84,-45.53,z
0.05,-0.15,0.78,-81.42,19.47,-31.62,z
0.14,-0.01,0.78,-82.82,14.65,-35.52,z
0.25,0.22,0.79,-67.08,6.23,-42.24,z
0.18,0.23,0.78,-41.63,8.85,-58.96,z
0.08,0.23,0.64,-19.84,45.35,-57.62,z
0.13,0.36,0.69,-41.20,37.96,-7.32,z
0.14,0.56,0.69,-45.04,35.34,55.05,z
0.12,0.66,0.65,-40.04,48.22,92.47,z
0.18,0.71,0.66,-29.79,60.55,106.63,z
0.23,0.66,0.66,-13.92,66.59,109.62,z
0.22,0.80,0.64,-13.43,68.73,111.82,z
0.24,0.88,0.70,-4.33,75.62,102.72,z
0.31,0.77,0.75,8.06,68.24,74.16,z
0.30,0.75,0.81,8.54,55.42,46.39,z
0.32,0.70,0.83,6.10,39.18,29.72,z
0.41,0.66,0.85,4.64,26.31,16.91,z
0.44,0.60,0.87,2.26,10.86,14.47,z
0.42,0.63,0.87,-3.60,-4.15,16.30,z
0.41,0.65,0.88,-2.08,-11.72,10.44,z
0.41,0.69,0.88,0.37,-19.47,9.03,z
0.42,0.72,0.84,5.13,-24.48,12.21,z
0.42,0.72,0.82,7.75,-31.37,7.63,z
0.38,0.72,0.81,11.47,-35.77,-4.76,z
0.30,0.74,0.75,16.54,-36.38,-6.96,z
0.24,0.71,0.75,27.65,-29.24,-1.71,z
0.24,0.56,0.74,40.95,-20.14,-9.46,z
0.24,0.53,0.73,45.53,-19.23,-22.52,z
0.22,0.49,0.71,51.64,-16.72,-27.53,z
0.21,0.37,0.70,56.27,-16.54,-25.94,z
0.23,0.24,0.69,56.15,-17.21,-31.49,z
0.16,0.15,0.77,50.17,-17.15,-38.33,z
0.10,0.09,0.80,38.09,-8.18,-27.71,z
0.10,0.13,0.79,32.90,-2.50,-1.46,z
0.12,0.05,0.81,41.87,-13.12,20.20,z
0.04,-0.11,0.80,43.46,-19.41,21.79,z
0.02,-0.17,0.79,38.70,-14.77,19.71,z
0.06,-0.19,0.75,42.30,-8.79,6.53,z
0.01,-0.12,0.86,47.97,-13.55,-2.81,z
-0.07,-0.13,0.87,65.31,-12.15,-9.16,z
-0.09,-0.35,0.82,76.48,-9.09,-3.97,z
-0.14,-0.50,0.89,62.07,-10.01,14.95,z
-0.17,-0.47,0.95,42.97,-5.13,23.99,z
-0.21,-0.38,0.99,49.62,-0.49,13.43,z
-0.22,-0.51,1.03,54.08,0.31,10.68,z
-0.20,-0.56,1.07,44.01,4.64,14.04,z
-0.18,-0.59,1.06,32.35,8.48,13.79,z
-0.13,-0.60,1.06,21.79,13.00,10.93,z
-0.07,-0.62,1.05,5.98,11.05,5.49,z
-0.06,-0.53,1.05,-7.45,5.55,-5.43,z
-0.05,-0.53,1.04,-8.48,6.29,-20.87,z
-0.02,-0.60,1.02,-15.99,5.68,-36.99,z
-0.04,-0.58,1.02,-33.26,0.18,-52.80,z
-0.01,-0.48,1.04,-44.74,-0.18,-63.17,z
0.05,-0.46,1.05,-46.88,-4.70,-76.35,z
0.01,-0.50,0.99,-51.76,-8.79,-92.83,z
-0.08,-0.47,0.91,-58.04,-10.25,-108.89,z
-0.11,-0.45,0.83,-66.16,-6.59,-124.21,z
-0.10,-0.35,0.78,-71.78,-2.08,-136.35,z
-0.12,-0.27,0.71,-67.14,2.44,-150.51,z
-0.15,-0.24,0.62,-61.83,13.12,-164.98,z
-0.13,-0.19,0.57,-60.36,30.64,-164.98,z
0.04,-0.09,0.63,-57.62,50.29,-123.23,z
0.29,0.03,0.75,-48.10,65.43,-78.86,z
0.43,0.18,0.77,-44.74,79.71,-29.66,z
0.48,0.27,0.75,-50.48,76.29,1.89,z
0.38,0.49,0.81,-40.95,74.89,8.18,z
0.44,0.44,0.81,-29.66,68.60,57.86,z
0.35,0.42,0.80,-28.63,62.32,119.45,z
0.40,0.77,0.81,-43.09,55.36,150.21,z
0.30,0.90,0.83,-3.97,63.17,140.56,z
0.14,0.66,0.65,32.41,72.57,125.79,z
0.45,0.57,0.76,26.67,80.44,116.46,z
0.51,0.71,0.80,23.32,61.83,67.08,z
0.39,0.54,0.70,34.73,61.65,38.21,z
0.52,0.44,0.76,13.67,45.65,69.58,z
0.56,0.58,0.85,2.26,32.90,48.58,z
0.48,0.55,0.83,7.69,28.69,11.29,z
0.48,0.54,0.83,4.03,12.08,19.71,z
0.46,0.47,0.85,3.17,-1.71,23.44,z
0.34,0.42,0.84,-0.37,-7.51,16.91,z
0.30,0.46,0.83,0.67,-4.39,5.68,z
0.33,0.38,0.82,4.15,-3.85,1.10,z
0.33,0.31,0.84,7.39,-2.69,-3.48,z
0.34,0.28,0.82,8.36,0.18,-5.43,z
0.37,0.27,0.83,7.51,1.34,-5.98,z
0.39,0.24,0.85,5.07,-0.55,-1.65,z
0.38,0.26,0.84,3.48,-4.94,1.83,z
0.32,0.29,0.82,1.89,-7.75,3.91,z
0.30,0.30,0.83,2.08,-8.97,10.86,z
0.29,0.32,0.84,2.93,-9.16,12.70,z
0.25,0.30,0.84,4.27,-6.47,9.52,z
0.24,0.31,0.84,4.03,-2.62,4.39,z
0.28,0.30,0.84,2.99,0.98,-0.85,z
0.30,0.35,0.84,2.62,1.83,-0.31,z
0.31,0.31,0.85,5.25,2.32,3.36,z
0.33,0.31,0.85,3.60,-0.37,7.08,z
0.32,0.30,0.85,3.48,-2.44,8.48,z
0.31,0.29,0.82,1.16,-3.17,7.57,z
