ax,ay,az,gx,gy,gz,label
0.00,-0.10,0.93,-10.62,4.33,0.92,z
0.02,-0.07,0.95,-11.47,9.22,8.36,z
0.06,-0.05,0.94,-6.65,13.12,12.02,z
0.11,-0.02,1.00,-4.94,11.05,12.02,z
0.15,-0.07,1.02,0.61,14.77,20.20,z
0.25,-0.10,1.07,8.79,14.40,20.45,z
0.34,-0.29,1.19,8.36,10.13,20.02,z
0.32,-0.48,1.23,0.98,3.11,23.50,z
0.33,-0.61,1.23,-3.48,-2.08,34.55,z
0.27,-0.68,1.13,-16.97,-17.46,35.58,z
0.05,-0.66,0.97,-16.11,-29.42,10.62,z
-0.19,-0.74,0.81,-11.72,-19.29,8.18,z
-0.33,-0.85,0.65,-35.95,9.16,25.39,z
-0.16,-0.41,0.67,-77.21,22.09,38.51,z
-0.05,0.06,0.69,-74.65,10.38,18.31,z
-0.16,-0.07,0.60,-48.77,13.06,25.82,z
-0.18,-0.15,0.67,-77.58,15.50,43.40,z
0.01,0.22,0.85,-92.22,13.73,55.30,z
0.05,0.34,0.88,-51.09,6.59,24.84,z
-0.08,0.33,0.85,-30.46,-1.59,-3.54,z
-0.15,0.23,0.79,-27.16,-2.81,14.04,z
0.04,0.24,0.86,-39.98,-14.04,45.29,z
0.25,0.15,0.92,-24.78,-26.98,10.93,z
0.08,0.17,0.83,4.64,-11.66,-75.26,z
-0.32,0.29,0.52,44.80,65.25,-73.91,z
-0.25,0.26,0.59,-50.35,9.46,32.35,z
-0.12,0.57,0.87,-65.49,5.13,114.56,z
-0.13,0.90,0.87,0.18,53.65,100.65,z
-0.28,0.62,0.72,48.28,98.08,91.37,z
0.01,0.51,0.83,-4.52,50.78,111.63,z
0.07,0.69,0.95,-37.78,30.40,82.15,z
0.09,0.68,0.93,-15.56,33.81,31.19,z
0.19,0.55,0.96,-10.07,33.81,19.41,z
0.30,0.54,0.98,-11.35,18.43,13.12,z
0.26,0.55,0.96,-15.08,0.55,19.59,z
0.18,0.56,0.94,-12.88,-9.22,16.42,z
0.14,0.51,0.95,-7.26,-8.36,8.30,z
0.16,0.53,0.98,-1.95,-4.33,-2.93,z
0.17,0.61,0.94,6.84,-5.13,-21.73,z
0.12,0.63,0.90,9.09,-9.70,-29.24,z
0.10,0.61,0.81,-0.98,-9.70,-27.59,z
0.07,0.65,0.94,-4.52,-2.87,-35.10,z
0.10,0.69,0.90,34.00,14.34,-42.85,z
0.08,0.63,0.88,49.99,28.32,-42.97,z
0.13,0.55,0.82,50.60,23.38,-34.79,z
0.24,0.53,0.79,48.16,15.81,-29.42,z
0.30,0.42,0.85,56.34,12.76,-61.52,z
0.28,0.31,0.81,64.45,5.19,-86.73,z
0.34,0.16,0.82,53.47,-8.24,-93.87,z
0.25,0.01,0.76,33.57,-15.81,-74.89,z
0.17,0.05,0.69,8.30,-31.01,-25.02,z
0.11,0.07,0.78,3.11,-25.82,-7.32,z
0.10,-0.07,0.72,9.28,-11.90,-6.65,z
0.12,-0.08,0.65,2.56,3.42,0.24,z
0.04,0.01,0.81,1.22,1.59,5.13,z
0.03,0.01,0.82,18.43,10.07,-13.49,z
0.21,-0.22,0.69,45.04,10.62,-21.79,z
0.18,-0.35,0.71,15.63,7.57,-42.11,z
0.03,-0.20,0.83,-9.89,18.07,-47.55,z
-0.14,-0.10,0.95,17.40,30.52,-20.39,z
-0.07,-0.31,0.94,62.74,23.93,23.19,z
0.04,-0.38,0.91,62.50,21.79,33.57,z
0.07,-0.37,0.98,64.15,14.83,10.74,z
0.09,-0.52,1.00,65.92,9.46,-11.05,z
0.13,-0.60,1.09,59.39,-0.12,-13.00,z
0.07,-0.66,1.04,45.53,-11.54,-10.31,z
0.00,-0.64,1.04,19.78,-22.77,0.79,z
-0.00,-0.63,1.06,11.17,-23.80,1.46,z
0.02,-0.64,1.03,7.63,-20.32,1.34,z
-0.00,-0.64,1.00,-5.19,-13.98,-3.30,z
0.05,-0.57,0.97,-29.60,-10.01,-1.77,z
0.05,-0.46,1.02,-50.96,-13.18,4.52,z
0.05,-0.41,1.06,-38.94,-8.12,10.74,z
0.01,-0.55,1.02,-39.55,7.14,31.92,z
0.03,-0.62,0.99,-53.47,13.73,34.24,z
0.08,-0.52,0.98,-75.38,16.36,38.33,z
0.10,-0.36,0.95,-68.36,32.78,23.13,z
-0.01,-0.37,0.88,-44.86,45.35,10.38,z
0.05,-0.48,0.81,-36.50,40.28,63.78,z
0.33,-0.30,0.66,-43.95,18.98,110.72,z
0.44,-0.22,0.57,-76.11,1.53,33.51,z
0.37,0.28,0.84,-103.33,-7.08,-106.38,z
0.10,0.51,0.83,-61.10,-1.34,-165.89,z
-0.15,0.25,0.40,-45.04,14.95,-128.05,z
0.18,0.22,0.59,-73.06,10.13,-21.55,z
0.61,0.40,0.81,-68.73,-4.33,-3.85,z
0.29,0.41,0.66,-32.17,-0.43,-51.64,z
0.07,0.29,0.55,-46.20,16.60,-21.30,z
0.48,0.51,0.77,-68.05,-0.67,33.02,z
0.36,0.55,0.74,-17.33,11.90,-6.29,z
0.23,0.47,0.69,-12.70,22.83,14.89,z
0.27,0.54,0.71,-30.21,15.63,64.64,z
0.43,0.59,0.75,-38.21,5.86,57.68,z
0.41,0.81,0.97,-27.53,34.12,-23.19,z
0.32,0.78,0.92,-4.46,55.48,-56.03,z
0.34,0.78,0.91,-2.69,38.21,-18.25,z
0.36,0.74,0.90,8.85,22.71,20.51,z
0.42,0.54,0.91,14.16,8.30,20.02,z
0.36,0.54,0.89,4.58,-8.97,18.74,z
0.24,0.49,0.82,5.55,-11.11,29.11,z
0.29,0.46,0.85,2.81,-15.44,44.74,z
0.27,0.36,0.84,5.98,-15.01,26.73,z
0.23,0.34,0.82,5.13,-10.86,11.17,z
0.22,0.31,0.83,2.44,-5.37,7.69,z
0.29,0.26,0.84,0.24,-0.73,6.04,z
0.27,0.31,0.84,-3.30,-0.98,-0.12,z
0.28,0.39,0.82,1.10,2.38,-4.09,z
0.27,0.34,0.84,6.23,3.60,-5.07,z
0.27,0.32,0.85,2.99,0.61,1.34,z
0.25,0.32,0.85,1.83,-0.98,0.73,z
0.24,0.34,0.84,-0.98,-1.53,7.87,z
0.21,0.42,0.85,-1.34,-4.82,3.36,z
0.20,0.35,0.85,2.99,-3.66,6.47,z
0.23,0.37,0.88,3.91,-2.26,5.92,z
0.20,0.33,0.85,3.72,-2.81,6.90,z
