ax,ay,az,gx,gy,gz,label
-0.07,-0.03,0.97,-6.53,4.27,6.96,z
-0.08,-0.07,0.96,-5.31,3.36,6.10,z
-0.12,-0.10,0.95,-7.02,3.66,8.73,z
-0.07,-0.09,0.96,-11.41,6.71,10.31,z
-0.04,-0.17,1.00,-9.83,10.62,7.87,z
0.03,-0.43,0.77,-15.01,18.80,6.41,z
-0.07,-0.30,1.67,-46.02,12.88,-2.44,z
-0.05,-0.50,1.20,-13.12,6.29,-2.93,z
-0.18,-0.73,1.16,-10.38,1.46,1.40,z
-0.06,-0.92,1.19,-46.45,-4.09,8.97,z
-0.03,-0.58,0.98,-86.18,-9.70,-19.96,z
-0.18,-0.18,0.89,-93.32,-20.08,-59.45,z
-0.16,-0.06,0.79,-76.29,-17.21,-59.45,z
-0.10,0.01,0.77,-80.32,-15.99,-56.27,z
-0.09,0.18,0.67,-72.08,-17.70,-69.03,z
-0.23,0.37,0.50,-57.50,5.13,-61.34,z
-0.27,0.30,0.59,-66.04,30.15,5.92,z
-0.02,0.55,0.56,-56.76,53.96,43.95,z
-0.04,0.64,0.56,-19.78,51.21,32.53,z
-0.19,0.38,0.55,-14.89,62.93,44.68,z
-0.11,0.55,0.56,-38.15,66.96,60.06,z
-0.02,0.78,0.59,-27.77,77.70,72.20,z
0.10,0.69,0.75,-0.55,84.47,75.62,z
0.16,0.79,0.71,21.30,89.42,63.05,z
0.09,0.91,0.69,13.06,73.18,42.85,z
0.16,0.88,0.79,-0.92,58.35,62.74,z
0.18,0.85,0.81,-1.10,45.47,57.98,z
0.24,0.84,0.85,8.61,33.39,54.57,z
0.26,0.79,0.81,8.91,24.29,41.14,z
0.21,0.82,0.81,7.14,13.31,37.72,z
0.30,0.75,0.79,3.78,4.33,46.20,z
0.27,0.82,0.82,-4.94,-3.91,22.77,z
0.21,0.85,0.81,3.60,-10.25,-3.72,z
0.16,0.88,0.79,19.84,-6.23,-14.34,z
0.20,0.77,0.75,34.18,-9.77,-16.17,z
0.22,0.69,0.77,38.09,-17.46,-14.59,z
0.14,0.61,0.71,38.39,-20.02,-19.53,z
0.14,0.67,0.76,27.40,-28.75,-13.06,z
0.11,0.63,0.81,29.72,-20.69,-15.87,z
