ax,ay,az,gx,gy,gz,label
0.22,-0.23,0.91,1.71,6.04,10.19,z
0.21,-0.24,0.90,2.14,1.16,10.44,z
0.22,-0.29,0.93,4.64,0.67,9.09,z
0.21,-0.34,0.92,4.46,2.14,9.22,z
0.19,-0.39,0.93,2.69,2.56,10.86,z
0.22,-0.49,0.95,-0.06,5.07,14.65,z
0.24,-0.55,0.97,-10.25,5.86,17.82,z
0.19,-0.56,0.95,-26.00,2.69,24.72,z
0.17,-0.56,0.97,-40.77,4.03,33.39,z
0.18,-0.57,1.01,-60.18,5.07,40.34,z
0.20,-0.50,0.97,-67.69,13.92,40.77,z
0.26,-0.43,1.00,-68.05,13.06,44.01,z
0.27,-0.50,0.96,-57.92,10.07,40.16,z
0.20,-0.57,0.92,-63.35,8.36,27.10,z
0.16,-0.41,0.89,-81.97,14.22,23.32,z
0.23,-0.16,0.87,-83.37,25.45,41.93,z
0.28,-0.02,0.83,-60.85,32.17,62.07,z
0.26,-0.17,0.75,-42.85,29.72,44.49,z
0.14,-0.11,0.65,-40.65,33.33,22.34,z
0.05,-0.04,0.59,-41.99,46.88,31.86,z
0.07,-0.02,0.53,-48.58,70.62,66.96,z
0.09,0.18,0.62,-47.79,106.08,83.07,z
0.34,0.30,0.65,-38.51,121.09,84.35,z
0.37,0.52,0.56,-43.03,92.65,94.54,z
0.35,0.71,0.65,-52.61,45.04,92.16,z
0.31,0.76,0.67,-36.19,32.41,82.34,z
0.36,1.04,0.63,-25.45,21.61,72.14,z
0.26,1.07,0.68,-11.17,-9.03,38.88,z
0.21,0.80,0.54,15.75,12.88,31.80,z
0.26,0.86,0.63,1.59,11.72,52.37,z
0.36,0.86,0.63,6.96,15.14,34.18,z
0.42,0.70,0.64,9.28,10.07,-1.22,z
0.44,0.69,0.71,1.46,7.51,-5.00,z
0.46,0.70,0.75,-2.14,-3.48,1.65,z
0.47,0.72,0.73,-1.34,-10.38,0.67,z
0.50,0.72,0.72,1.40,-8.97,-8.54,z
0.55,0.70,0.75,5.62,-7.81,-20.20,z
0.56,0.70,0.69,7.14,-12.76,-25.21,z
0.56,0.72,0.63,5.07,-28.93,-25.76,z
0.55,0.73,0.65,9.40,-36.93,-31.25,z
0.51,0.71,0.69,17.03,-38.15,-41.93,z
0.49,0.70,0.61,20.63,-31.80,-50.29,z
0.45,0.72,0.68,26.67,-39.49,-66.59,z
0.43,0.54,0.68,32.47,-42.66,-76.05,z
0.46,0.46,0.66,24.29,-42.11,-70.62,z
0.30,0.49,0.78,23.25,-52.19,-80.87,z
0.28,0.38,0.68,34.36,-46.08,-89.97,z
0.28,0.31,0.72,34.36,-42.05,-88.44,z
0.16,0.28,0.82,40.95,-35.34,-86.43,z
0.17,0.16,0.76,50.90,-24.60,-66.59,z
0.26,0.06,0.66,58.35,-30.94,-51.64,z
0.11,0.06,0.86,63.23,-33.39,-45.53,z
0.16,-0.05,0.79,78.06,-23.62,-38.02,z
0.25,-0.31,0.76,73.55,-29.30,-28.69,z
0.12,-0.30,0.85,61.28,-35.89,-2.81,z
0.09,-0.35,0.85,62.26,-35.34,14.77,z
0.03,-0.45,0.88,64.45,-34.42,12.45,z
0.01,-0.49,0.95,62.44,-34.55,20.94,z
-0.06,-0.61,0.94,60.36,-26.92,31.68,z
-0.09,-0.67,0.90,39.92,-20.39,44.92,z
-0.09,-0.53,1.01,16.11,-15.38,47.67,z
-0.02,-0.50,1.00,17.40,-3.54,37.29,z
-0.01,-0.55,0.98,12.51,-4.21,25.09,z
0.01,-0.50,1.01,-1.83,-3.36,19.90,z
0.01,-0.44,0.99,-4.46,-0.61,10.07,z
0.01,-0.48,0.96,-6.29,2.14,-0.06,z
0.06,-0.45,0.97,-17.09,2.87,-3.11,z
0.06,-0.44,0.96,-28.69,1.53,-7.63,z
0.06,-0.35,0.99,-33.57,0.12,-12.88,z
0.13,-0.35,0.99,-23.50,13.12,-16.78,z
0.14,-0.39,0.96,-35.58,5.25,-14.77,z
0.13,-0.34,1.03,-43.27,-7.87,-23.32,z
0.10,-0.44,1.01,-39.00,-13.79,-42.18,z
0.03,-0.51,0.98,-52.31,-12.70,-46.51,z
-0.01,-0.46,0.92,-67.32,-4.82,-51.64,z
0.01,-0.38,0.89,-70.50,6.96,-63.42,z
0.04,-0.22,0.87,-66.65,15.01,-72.69,z
0.04,-0.19,0.84,-52.19,22.40,-67.02,z
0.07,-0.20,0.81,-49.44,24.17,-56.21,z
0.09,-0.10,0.80,-59.69,28.75,-42.18,z
0.15,0.17,0.79,-50.54,32.23,-25.82,z
0.18,0.09,0.73,-17.33,30.88,-27.89,z
0.21,-0.03,0.80,-12.88,47.12,-36.74,z
0.30,0.27,0.75,-7.63,92.35,3.17,z
0.40,0.37,0.77,-11.41,71.11,12.94,z
0.46,0.36,0.72,-0.43,62.81,9.40,z
0.49,0.31,0.75,3.48,28.75,8.30,z
0.38,0.30,0.74,5.19,32.90,18.98,z
0.40,0.53,0.77,8.00,54.93,50.96,z
0.58,0.50,0.73,21.30,45.59,46.75,z
0.62,0.49,0.80,17.21,28.02,12.63,z
0.49,0.45,0.80,33.02,37.23,7.20,z
0.53,0.31,0.80,23.13,22.52,30.46,z
0.60,0.29,0.89,5.13,7.51,21.24,z
0.54,0.31,0.91,0.37,11.29,-2.87,z
0.49,0.27,0.91,0.61,7.51,-5.92,z
0.46,0.21,0.90,0.49,-2.99,2.87,z
0.45,0.17,0.90,0.92,-8.54,2.93,z
0.44,0.09,0.87,3.05,-3.17,-10.07,z
0.45,0.02,0.88,2.14,2.38,-12.70,z
0.47,0.06,0.86,2.08,2.62,-8.00,z
0.45,0.02,0.86,4.33,-3.72,-4.39,z
0.44,0.01,0.86,2.38,-4.09,-1.95,z
0.43,0.01,0.87,1.16,-2.93,-3.17,z
0.41,0.01,0.84,0.06,-4.21,1.65,z
0.40,0.06,0.84,-1.10,-5.68,3.23,z
0.35,0.05,0.86,-1.95,-4.21,5.07,z
0.36,0.06,0.86,-2.26,-1.95,2.81,z
0.35,0.09,0.87,-0.67,0.55,4.09,z
0.38,0.05,0.85,3.17,2.01,-0.92,z
0.38,0.05,0.86,2.26,4.82,-2.87,z
0.40,0.05,0.84,1.53,4.70,1.16,z
0.44,0.08,0.85,2.32,4.27,1.46,z
0.41,0.03,0.86,2.38,2.62,-0.37,z
0.42,0.03,0.86,-0.18,1.89,3.85,z
