ax,ay,az,gx,gy,gz,label
0.05,-0.26,0.93,-5.31,4.88,8.00,z
0.04,-0.25,0.94,-3.85,3.97,9.22,z
0.04,-0.30,0.92,-1.16,5.80,13.43,z
0.03,-0.33,0.92,-1.89,9.64,17.21,z
0.05,-0.37,0.94,-0.61,10.62,17.21,z
0.01,-0.50,0.94,2.26,17.27,15.75,z
-0.03,-0.64,0.92,-6.71,26.67,18.86,z
0.01,-0.74,0.94,-16.85,31.25,20.87,z
0.04,-0.82,0.93,-26.67,28.50,16.72,z
0.04,-0.93,0.90,-28.38,16.17,7.14,z
0.03,-1.09,0.86,-32.41,8.12,-24.66,z
0.06,-1.12,0.79,-59.69,7.69,-32.04,z
0.17,-0.80,0.79,-94.91,-0.92,-35.89,z
-0.01,-0.54,0.73,-94.85,-2.20,-52.73,z
0.07,-0.33,0.69,-106.93,-0.67,-45.65,z
0.11,0.01,0.71,-102.17,-3.42,-42.97,z
-0.01,0.10,0.68,-76.97,6.47,-58.78,z
0.02,0.24,0.67,-60.91,17.09,-55.48,z
-0.03,0.25,0.65,-39.73,32.23,-53.04,z
-0.02,0.27,0.68,-35.03,46.88,-34.24,z
-0.02,0.32,0.62,-27.04,65.67,-2.50,z
0.12,0.33,0.63,-29.42,65.49,37.66,z
0.38,0.65,0.79,-43.15,53.28,74.22,z
0.32,0.64,0.82,-18.31,51.21,70.80,z
0.26,0.30,0.74,-14.95,52.00,75.74,z
0.42,0.64,0.80,-42.66,44.13,91.74,z
0.43,0.87,0.92,-25.70,32.84,60.36,z
0.34,0.62,0.82,-3.17,36.50,29.66,z
0.32,0.65,0.84,-15.75,36.19,39.43,z
0.38,0.78,0.91,-24.05,19.10,49.93,z
0.37,0.71,0.91,-15.01,9.58,33.26,z
0.36,0.71,0.87,-15.01,2.50,13.55,z
0.31,0.73,0.84,-7.69,-0.85,3.72,z
0.34,0.65,0.82,-4.46,-1.77,0.49,z
0.40,0.67,0.84,-0.61,0.67,-12.27,z
0.46,0.75,0.84,11.90,5.37,-37.54,z
0.49,0.73,0.75,27.40,7.93,-49.74,z
0.48,0.70,0.71,34.91,12.08,-40.71,z
0.47,0.64,0.73,42.72,17.21,-27.22,z
0.58,0.66,0.80,52.73,7.20,-23.62,z
0.66,0.53,0.75,71.23,-7.14,-42.18,z
0.53,0.41,0.84,79.41,-17.58,-70.92,z
0.39,0.22,0.73,77.21,-17.40,-73.43,z
0.38,0.10,0.67,58.90,-24.90,-32.65,z
0.34,0.12,0.81,39.37,-37.66,6.77,z
0.32,0.12,0.75,42.54,-39.73,17.82,z
0.28,0.01,0.61,54.99,-34.79,13.12,z
0.06,-0.13,0.69,51.82,-36.01,0.31,z
0.01,-0.11,0.65,46.81,-19.04,-14.59,z
0.20,0.02,0.62,60.06,-14.77,-8.12,z
0.27,-0.19,0.71,84.96,-35.77,5.43,z
0.10,-0.36,0.66,88.07,-34.97,-2.56,z
0.00,-0.43,0.59,100.28,-40.59,-4.03,z
-0.09,-0.59,0.64,108.40,-41.32,-8.18,z
-0.16,-0.75,0.73,114.50,-35.83,-8.30,z
-0.23,-0.99,0.75,111.15,-31.80,19.35,z
-0.29,-1.13,0.80,90.39,-30.58,40.53,z
-0.33,-1.22,0.82,77.51,-21.36,27.16,z
-0.30,-1.34,0.84,56.88,-8.61,12.33,z
-0.31,-1.36,0.83,25.27,3.85,9.70,z
-0.25,-1.26,0.82,-6.65,11.96,6.41,z
-0.14,-1.13,0.86,-36.25,11.84,14.10,z
-0.01,-1.09,0.88,-51.88,16.85,23.07,z
0.12,-1.02,0.89,-64.27,13.85,23.44,z
0.16,-1.00,0.86,-67.63,1.89,14.53,z
0.07,-0.99,0.77,-73.97,-3.66,-10.19,z
-0.01,-0.92,0.71,-87.22,-3.42,-40.28,z
-0.02,-0.84,0.69,-102.36,2.99,-63.96,z
-0.00,-0.74,0.60,-123.96,13.92,-63.48,z
-0.01,-0.53,0.56,-132.45,17.88,-65.61,z
0.05,-0.36,0.52,-125.00,18.43,-73.61,z
0.11,-0.30,0.48,-114.38,18.68,-83.62,z
0.06,-0.16,0.37,-99.43,30.21,-117.19,z
0.04,-0.13,0.34,-91.06,55.11,-118.59,z
0.12,0.11,0.34,-102.17,68.30,-91.92,z
