ax,ay,az,gx,gy,gz,label
0.13,-0.32,0.90,-3.91,7.69,7.51,z
0.13,-0.36,0.88,-4.33,10.99,12.51,z
0.18,-0.49,0.93,-9.95,18.49,24.17,z
0.22,-0.53,0.93,-23.19,27.10,33.94,z
0.25,-0.53,0.96,-37.29,29.72,41.81,z
0.25,-0.47,1.00,-51.45,32.17,52.49,z
0.25,-0.42,1.00,-60.24,30.52,67.57,z
0.27,-0.34,0.98,-65.73,21.61,69.03,z
0.25,-0.32,0.98,-60.00,9.70,54.50,z
0.23,-0.34,0.98,-48.34,2.69,36.44,z
0.15,-0.41,0.94,-42.05,-0.73,19.17,z
0.11,-0.43,0.91,-47.24,-4.15,10.01,z
0.08,-0.42,0.85,-49.38,-5.49,-2.20,z
0.04,-0.44,0.82,-53.53,-1.40,-10.44,z
0.12,-0.27,0.87,-66.96,14.28,-17.88,z
0.26,-0.01,0.92,-58.78,23.99,-18.01,z
0.21,0.05,0.81,-43.03,9.89,-18.55,z
0.05,-0.02,0.81,-49.50,1.40,-8.00,z
0.12,0.12,0.81,-48.71,25.21,8.24,z
0.16,0.19,0.72,-36.93,30.40,5.92,z
0.07,0.11,0.64,-25.21,45.35,-7.57,z
0.05,0.12,0.64,-37.96,52.06,3.60,z
0.23,0.34,0.62,-55.54,55.66,34.24,z
0.34,0.58,0.65,-50.54,46.08,43.03,z
0.35,0.66,0.61,-28.56,50.42,53.96,z
0.35,0.65,0.62,-16.97,52.49,63.96,z
0.44,0.66,0.66,-17.33,55.97,58.17,z
0.50,0.89,0.68,-15.87,52.73,46.57,z
0.55,0.82,0.67,5.43,46.94,23.99,z
0.57,0.66,0.76,9.64,40.34,6.53,z
0.62,0.64,0.72,6.77,37.17,5.55,z
0.68,0.59,0.73,5.74,23.99,3.30,z
0.69,0.55,0.79,4.64,11.90,1.40,z
0.58,0.50,0.79,3.85,-2.62,3.54,z
0.51,0.48,0.76,-2.81,-11.41,16.05,z
0.49,0.53,0.79,-4.52,-11.54,13.73,z
0.47,0.51,0.79,1.59,-8.97,5.00,z
0.52,0.52,0.78,5.62,-6.77,-1.95,z
0.54,0.55,0.74,11.05,-8.85,-9.64,z
0.56,0.54,0.70,15.38,-11.35,-11.60,z
0.61,0.52,0.69,13.12,-14.77,-11.72,z
