ax,ay,az,gx,gy,gz,label
0.17,-0.27,0.90,0.00,4.03,4.64,z
0.17,-0.26,0.90,-0.12,4.58,4.33,z
0.17,-0.25,0.90,1.10,4.33,3.60,z
0.16,-0.24,0.91,2.26,4.58,4.70,z
0.16,-0.23,0.93,2.69,4.64,5.37,z
0.16,-0.21,0.97,3.30,3.91,6.53,z
0.14,-0.18,1.04,4.03,2.56,9.28,z
0.21,-0.18,1.09,3.30,-1.65,13.79,z
0.18,-0.11,1.17,1.53,-9.64,13.31,z
0.12,-0.07,1.20,3.30,-17.70,15.50,z
0.14,-0.09,1.21,15.56,-26.86,17.03,z
0.08,-0.25,1.16,28.75,-28.02,8.24,z
0.01,-0.46,1.07,27.16,-37.84,17.40,z
0.00,-0.51,1.02,20.02,-42.05,21.79,z
-0.04,-0.67,0.89,24.90,-37.72,24.60,z
0.03,-0.92,0.82,30.88,-36.93,15.56,z
0.03,-1.14,0.70,23.74,-34.61,-6.96,z
0.00,-1.21,0.62,-2.44,-25.39,-19.29,z
-0.03,-1.15,0.55,-31.25,-13.98,-28.26,z
-0.10,-1.03,0.51,-54.32,-7.87,-35.58,z
-0.11,-0.98,0.49,-68.42,11.90,-45.10,z
-0.09,-0.93,0.45,-98.08,29.17,-51.15,z
-0.06,-0.78,0.43,-120.24,45.47,-57.25,z
0.28,-0.37,0.49,-120.91,49.93,-61.95,z
0.45,-0.26,0.58,-100.40,46.63,-69.27,z
0.53,-0.31,0.60,-94.12,43.46,-73.49,z
0.58,-0.03,0.63,-103.45,40.28,-79.53,z
0.59,0.28,0.75,-106.32,12.39,-70.98,z
0.45,0.40,0.68,-87.52,39.37,-31.98,z
0.42,0.53,0.67,-79.22,45.23,-8.85,z
0.44,0.67,0.69,-75.44,28.69,4.70,z
0.37,0.85,0.73,-57.50,28.93,-1.10,z
0.17,0.89,0.67,-32.35,59.81,-12.27,z
0.09,0.70,0.63,-19.96,43.88,26.18,z
0.15,0.62,0.76,-18.01,32.96,69.15,z
0.29,0.75,0.77,-14.22,27.22,66.47,z
0.21,0.95,0.86,-1.53,31.43,13.85,z
0.19,0.72,0.83,14.16,36.56,-5.25,z
0.28,0.66,0.85,1.34,28.26,16.54,z
0.35,0.80,0.88,-9.89,13.73,21.18,z
0.40,0.84,0.89,-4.64,9.77,-13.43,z
0.45,0.85,0.94,4.03,0.98,-21.67,z
0.47,0.83,0.91,7.63,-16.36,-14.77,z
0.47,0.83,0.90,7.87,-32.17,-10.25,z
0.41,0.85,0.88,17.82,-33.39,-4.70,z
0.43,0.76,0.89,35.58,-32.90,-7.14,z
0.38,0.62,0.80,49.50,-30.52,-17.15,z
0.39,0.50,0.77,54.75,-37.96,-19.71,z
0.29,0.37,0.69,56.88,-36.13,-27.89,z
0.20,0.31,0.79,59.20,-35.71,-18.13,z
0.22,0.20,0.74,66.83,-30.15,-0.06,z
0.24,0.04,0.67,62.44,-23.01,16.54,z
0.19,0.03,0.72,57.56,-26.73,30.03,z
0.13,-0.02,0.71,61.52,-15.75,19.04,z
0.13,-0.10,0.69,68.36,-16.60,10.86,z
0.11,-0.20,0.74,67.14,-16.30,5.25,z
0.05,-0.23,0.74,59.57,-9.40,-0.49,z
0.06,-0.22,0.73,66.16,-4.15,0.85,z
0.03,-0.30,0.76,62.13,-2.99,13.00,z
-0.00,-0.30,0.78,54.14,-0.18,48.52,z
0.03,-0.44,0.74,53.16,6.84,71.41,z
0.11,-0.54,0.78,41.50,4.70,57.43,z
0.05,-0.46,0.88,35.95,0.18,3.17,z
-0.04,-0.49,0.92,51.33,4.21,-21.42,z
-0.05,-0.73,0.94,65.98,2.81,-15.32,z
-0.08,-0.90,0.93,42.48,-3.48,4.82,z
-0.13,-0.94,0.95,19.90,-8.42,16.78,z
-0.14,-0.89,1.00,1.28,-12.33,23.93,z
-0.16,-0.82,1.00,-11.11,-8.12,13.67,z
-0.15,-0.79,0.99,-20.32,-8.24,0.37,z
-0.11,-0.72,1.01,-31.25,-11.05,-0.06,z
-0.03,-0.66,1.01,-33.33,-6.10,6.35,z
0.08,-0.69,1.01,-34.67,-7.87,-2.08,z
0.10,-0.72,1.00,-42.72,-14.47,-29.05,z
0.06,-0.78,0.96,-51.09,-9.95,-74.40,z
0.01,-0.73,0.92,-64.58,-4.58,-107.12,z
-0.06,-0.61,0.88,-81.12,-0.12,-119.02,z
-0.10,-0.42,0.86,-84.72,4.21,-122.25,z
-0.12,-0.37,0.77,-75.74,9.95,-130.37,z
-0.13,-0.31,0.68,-76.66,13.73,-138.98,z
-0.12,-0.11,0.66,-62.38,25.76,-143.07,z
0.05,-0.26,0.56,-29.11,41.38,-144.78,z
0.12,-0.29,0.46,-41.75,46.26,-123.17,z
0.17,0.02,0.48,-70.01,52.55,-88.93,z
0.34,0.21,0.62,-63.17,60.36,-57.74,z
0.45,0.23,0.68,-49.62,54.38,-31.98,z
0.46,0.43,0.69,-60.24,50.11,-21.24,z
0.48,0.72,0.83,-57.98,44.13,0.43,z
0.55,0.63,0.87,-25.45,49.44,11.66,z
0.62,0.76,0.94,-17.09,40.77,-1.28,z
0.61,0.93,1.00,-8.61,23.68,1.40,z
0.42,0.61,0.88,8.67,18.62,1.34,z
0.39,0.47,0.86,8.42,26.06,12.15,z
0.49,0.50,0.96,8.00,26.12,8.79,z
0.49,0.46,0.91,12.76,15.69,0.43,z
0.40,0.38,0.87,7.14,8.30,13.12,z
0.41,0.30,0.91,-0.31,3.36,17.46,z
0.32,0.29,0.88,-1.89,4.09,6.59,z
0.30,0.30,0.88,-1.53,3.05,5.92,z
0.26,0.22,0.88,-0.18,1.04,6.41,z
0.26,0.20,0.88,-1.04,2.20,3.85,z
