ax,ay,az,gx,gy,gz,label
0.06,-0.05,0.95,0.92,3.23,6.59,z
0.04,-0.06,0.94,3.30,1.83,3.60,z
0.06,-0.11,0.96,5.74,7.57,3.42,z
0.13,-0.20,1.00,5.98,9.95,1.22,z
0.14,-0.28,1.07,0.55,10.50,-0.18,z
0.10,-0.32,1.09,-11.90,6.23,-2.56,z
0.03,-0.30,1.08,-20.08,10.68,-1.53,z
0.03,-0.31,1.06,-24.54,18.68,4.27,z
0.07,-0.27,1.02,-20.26,22.40,9.70,z
0.11,-0.40,0.99,-15.26,16.60,4.21,z
0.02,-0.49,0.92,-22.77,6.90,-13.49,z
0.09,-0.36,0.89,-40.65,10.50,-18.49,z
0.14,-0.24,0.89,-38.09,6.65,-26.98,z
0.13,-0.26,0.82,-33.45,9.58,-31.68,z
0.10,-0.16,0.80,-42.30,14.28,-27.16,z
0.15,0.05,0.77,-45.47,21.85,-12.21,z
0.13,0.04,0.74,-38.64,28.26,9.34,z
0.07,0.05,0.84,-49.38,27.95,27.77,z
0.29,0.26,0.82,-64.33,-4.15,27.47,z
0.11,0.25,0.67,-57.25,-11.47,39.37,z
0.08,0.36,0.78,-75.07,-1.40,62.38,z
0.05,0.58,0.75,-74.22,-3.66,50.84,z
-0.07,0.83,0.83,-61.10,-12.57,31.62,z
0.01,0.76,0.62,-40.59,14.59,31.92,z
0.06,0.71,0.75,-37.90,17.21,33.14,z
0.03,0.92,0.78,-41.50,8.36,26.25,z
0.07,0.97,0.74,-27.28,5.62,23.25,z
0.09,0.88,0.80,-17.58,-3.30,20.87,z
0.08,0.85,0.82,-10.31,-17.40,8.24,z
0.02,0.81,0.76,-4.33,-22.16,7.26,z
0.08,0.82,0.79,-4.64,-20.02,18.92,z
0.05,0.81,0.76,5.43,-21.55,16.17,z
0.03,0.77,0.86,16.17,-14.22,12.15,z
0.14,0.80,0.84,26.79,-2.14,5.86,z
0.12,0.77,0.85,41.44,-0.92,0.92,z
0.14,0.72,0.83,44.07,-1.10,7.14,z
0.16,0.73,0.76,51.88,1.22,6.47,z
0.07,0.61,0.77,66.53,-6.16,-0.24,z
0.08,0.47,0.73,65.67,1.59,5.25,z
0.16,0.40,0.77,56.82,3.78,5.62,z
0.22,0.42,0.76,54.08,-13.24,1.71,z
0.22,0.27,0.73,75.01,-7.69,-12.39,z
0.26,0.16,0.74,68.30,-8.00,-3.11,z
0.23,0.09,0.82,61.83,-17.58,0.79,z
0.10,0.02,0.83,48.89,-24.35,29.91,z
0.09,0.03,0.63,40.53,-19.78,39.49,z
-0.08,0.06,0.74,47.24,-16.54,43.03,z
-0.13,-0.04,0.99,49.26,-18.31,43.03,z
0.08,-0.18,0.68,38.51,-20.20,36.80,z
-0.13,-0.10,0.81,41.69,-20.32,23.93,z
-0.03,-0.24,0.76,61.22,-5.92,24.84,z
-0.08,-0.32,0.83,58.35,-8.61,33.45,z
-0.10,-0.45,0.82,49.44,-8.91,34.85,z
-0.15,-0.58,0.89,38.82,-12.82,14.65,z
-0.27,-0.56,0.98,38.39,1.53,6.10,z
-0.23,-0.65,0.89,43.27,14.65,12.51,z
-0.24,-0.84,1.10,29.66,0.31,8.79,z
-0.37,-0.83,0.97,13.24,6.04,2.56,z
-0.38,-0.66,1.05,-7.08,-3.97,9.70,z
-0.30,-0.58,1.13,-13.67,3.48,14.22,z
-0.22,-0.48,1.16,-24.29,3.72,16.72,z
-0.20,-0.42,1.13,-19.47,-1.10,3.42,z
-0.20,-0.44,1.10,-13.24,-13.79,-13.43,z
-0.20,-0.45,1.07,-15.32,-20.87,-11.29,z
-0.20,-0.50,1.06,-24.78,-20.94,3.30,z
-0.19,-0.49,0.99,-30.33,-14.16,11.54,z
-0.24,-0.49,0.89,-24.90,-11.11,-3.17,z
-0.26,-0.60,0.81,-31.80,-4.09,-2.56,z
-0.27,-0.52,0.79,-48.52,7.75,0.37,z
-0.17,-0.44,0.82,-48.03,22.52,-6.71,z
-0.12,-0.42,0.73,-39.00,31.19,-25.15,z
-0.12,-0.33,0.75,-49.13,28.56,-35.77,z
-0.06,-0.23,0.68,-59.69,39.92,-37.72,z
0.12,0.03,0.75,-62.32,39.25,-44.13,z
-0.05,0.03,0.81,-45.53,25.57,-63.78,z
0.02,0.12,0.87,-66.71,13.73,-36.62,z
-0.06,0.54,0.77,-72.51,-2.81,-26.00,z
-0.16,0.60,0.71,-44.49,-2.56,-21.73,z
-0.03,0.45,0.87,-25.02,17.94,-4.88,z
