ax,ay,az,gx,gy,gz,label
0.03,-0.26,0.94,-4.39,1.89,5.62,z
0.02,-0.25,0.95,-4.52,2.08,8.48,z
0.04,-0.27,0.97,-0.92,2.20,9.70,z
0.03,-0.31,0.98,2.08,1.95,7.32,z
0.05,-0.38,1.03,7.02,5.07,7.69,z
0.09,-0.54,1.08,11.23,9.16,9.77,z
0.10,-0.71,1.09,2.99,7.08,7.20,z
0.02,-0.83,1.06,-16.24,0.55,9.40,z
-0.05,-0.91,0.98,-32.71,-3.66,18.49,z
-0.08,-0.96,0.86,-50.96,-7.63,17.27,z
-0.16,-0.93,0.73,-70.13,-9.16,3.05,z
-0.21,-0.84,0.63,-91.67,-0.98,-15.44,z
-0.18,-0.56,0.61,-112.55,15.63,-18.37,z
-0.05,-0.37,0.60,-114.99,32.23,-11.96,z
0.18,-0.18,0.63,-110.66,27.89,-14.28,z
0.22,0.06,0.65,-98.69,17.27,-36.50,z
0.07,0.29,0.64,-77.51,25.57,-62.19,z
0.02,0.31,0.65,-62.26,25.39,-26.73,z
0.10,0.23,0.62,-46.88,41.32,-12.57,z
0.12,0.39,0.63,-42.11,42.18,-22.52,z
0.11,0.50,0.69,-33.81,39.61,19.84,z
0.06,0.24,0.62,-27.47,40.41,69.15,z
0.25,0.31,0.61,-59.75,38.94,83.68,z
0.27,0.87,0.78,-40.22,47.97,49.07,z
0.22,0.53,0.67,-7.20,62.13,50.66,z
0.33,0.51,0.67,-27.28,56.82,86.30,z
0.32,0.92,0.77,-46.14,38.57,99.61,z
0.28,0.93,0.76,-26.18,38.27,82.89,z
0.25,0.83,0.82,-15.14,42.97,61.10,z
0.25,0.93,0.84,-17.21,36.19,47.97,z
0.36,0.89,0.82,-8.79,27.28,22.58,z
0.45,0.86,0.83,-3.78,16.30,-5.00,z
0.42,0.88,0.86,-0.18,1.89,-18.55,z
0.36,0.90,0.82,3.05,-16.11,-8.85,z
0.41,0.90,0.78,6.59,-23.13,-6.53,z
0.43,0.86,0.83,21.36,-21.91,-21.00,z
0.40,0.86,0.80,38.76,-21.12,-35.83,z
0.33,0.77,0.73,55.11,-15.32,-37.54,z
0.38,0.58,0.67,59.14,-20.57,-22.89,z
0.44,0.52,0.66,52.19,-26.55,-25.21,z
0.40,0.60,0.72,51.15,-34.24,-36.13,z
0.39,0.49,0.60,60.18,-42.79,-38.88,z
0.32,0.28,0.62,56.52,-53.04,-28.38,z
0.16,0.16,0.73,39.49,-56.03,-15.01,z
0.07,0.26,0.64,28.81,-42.72,-3.05,z
-0.01,0.18,0.72,45.04,-24.78,8.85,z
-0.06,0.01,0.81,63.60,-6.35,16.78,z
0.01,-0.07,0.72,74.16,-2.50,1.46,z
0.11,-0.07,0.73,88.20,-3.11,-6.53,z
0.03,-0.16,0.82,102.23,-0.06,-20.81,z
0.02,-0.29,0.74,116.94,3.91,-33.69,z
0.07,-0.41,0.73,124.76,-7.81,-18.25,z
-0.02,-0.55,0.77,115.84,-24.29,10.99,z
-0.11,-0.64,0.77,101.38,-26.31,25.76,z
-0.17,-0.75,0.80,102.78,-15.44,7.45,z
-0.19,-0.89,0.83,101.26,-11.60,-8.18,z
-0.24,-1.01,0.87,76.60,-8.48,-4.15,z
-0.32,-1.13,0.94,58.29,-8.85,8.00,z
-0.35,-1.28,0.87,37.60,-8.54,8.48,z
-0.35,-1.20,0.90,-3.05,-5.13,-0.49,z
-0.23,-1.08,0.92,-24.05,-1.95,-0.49,z
-0.13,-1.11,0.89,-32.65,-7.57,-2.99,z
-0.08,-1.15,0.83,-47.97,-15.38,-16.54,z
-0.19,-1.08,0.76,-66.10,-7.32,-40.47,z
-0.16,-0.95,0.74,-93.08,4.46,-41.26,z
-0.12,-0.77,0.69,-120.12,14.65,-12.57,z
-0.14,-0.53,0.66,-130.80,9.52,-4.03,z
-0.17,-0.31,0.67,-121.28,12.27,-12.57,z
-0.12,-0.23,0.61,-101.01,31.68,-25.33,z
-0.01,-0.22,0.56,-83.07,43.46,-15.63,z
0.15,-0.07,0.59,-77.39,41.87,-11.29,z
0.06,0.05,0.53,-65.86,55.66,-47.97,z
0.02,0.06,0.46,-77.03,68.73,-50.48,z
0.19,0.30,0.60,-99.55,46.33,-12.21,z
0.12,0.64,0.68,-80.63,46.45,-12.39,z
0.21,0.55,0.67,-58.53,55.18,-7.08,z
0.28,0.63,0.78,-57.13,62.68,45.29,z
0.47,0.72,0.85,-50.42,38.88,44.37,z
0.52,0.81,0.87,-31.37,46.45,1.53,z
0.58,0.71,1.00,-19.71,40.95,-7.39,z
0.48,0.69,0.90,-16.97,25.57,-0.49,z
0.39,0.76,0.88,-12.57,17.94,1.46,z
0.41,0.65,0.92,2.32,19.29,-3.78,z
0.41,0.49,0.88,3.60,10.31,2.26,z
0.34,0.52,0.87,-0.43,1.77,7.93,z
0.32,0.49,0.88,0.00,-0.85,13.98,z
0.25,0.41,0.87,1.16,-4.21,12.88,z
0.22,0.36,0.86,2.20,-2.26,7.02,z
0.24,0.36,0.87,5.80,6.71,-3.66,z
0.29,0.28,0.88,6.35,6.29,-6.41,z
0.32,0.25,0.89,2.56,-2.62,7.32,z
0.29,0.23,0.88,1.04,-3.30,7.26,z
0.31,0.26,0.91,0.24,-2.99,6.47,z
0.30,0.26,0.89,6.35,-0.31,-1.22,z
0.26,0.25,0.88,6.90,-3.72,-0.67,z
0.25,0.24,0.87,6.41,-3.78,5.98,z
0.26,0.23,0.89,3.54,-4.09,8.00,z
0.24,0.25,0.87,2.75,-6.41,5.86,z
0.22,0.29,0.86,4.76,-5.80,2.44,z
0.19,0.29,0.86,7.39,-1.77,4.82,z
0.24,0.24,0.90,6.77,-0.67,7.14,z
0.25,0.26,0.89,5.62,-2.14,3.91,z
0.23,0.28,0.89,7.02,-4.09,2.14,z
0.22,0.25,0.89,7.14,-3.11,3.60,z
0.22,0.23,0.89,6.35,-2.99,4.52,z
0.21,0.24,0.89,4.21,-1.95,3.11,z
0.23,0.25,0.89,6.35,-1.16,-0.85,z
0.23,0.22,0.89,7.69,-1.28,-1.40,z
0.22,0.21,0.88,5.19,-2.87,2.08,z
0.21,0.20,0.88,3.66,-1.95,1.71,z
0.20,0.23,0.89,4.39,0.12,-2.32,z
0.18,0.21,0.87,5.86,2.26,-1.28,z
0.19,0.19,0.86,1.89,2.38,3.78,z
0.19,0.24,0.88,0.49,3.60,1.59,z
0.20,0.24,0.90,4.03,6.16,-3.48,z
