ax,ay,az,gx,gy,gz,label
0.04,-0.20,0.93,2.32,0.85,1.65,z
0.07,-0.26,0.95,1.16,0.61,0.98,z
0.12,-0.33,0.98,-2.99,1.46,3.23,z
0.14,-0.42,1.02,-9.09,-2.08,4.33,z
0.06,-0.48,1.01,-17.94,-10.07,0.43,z
-0.02,-0.50,0.97,-27.95,-12.82,-4.21,z
-0.03,-0.55,0.97,-34.55,-6.96,-8.18,z
-0.13,-0.58,0.91,-44.62,-3.48,-11.60,z
-0.09,-0.58,0.88,-62.62,0.92,-10.13,z
-0.07,-0.45,0.81,-68.18,11.05,-14.89,z
-0.03,-0.29,0.90,-62.62,20.75,-7.81,z
0.13,-0.31,0.80,-57.86,27.53,-8.00,z
-0.07,-0.15,0.88,-77.64,-1.77,-16.42,z
0.00,-0.02,0.77,-75.74,35.28,-5.92,z
0.05,0.18,0.83,-75.07,27.89,-5.92,z
0.09,0.24,0.85,-57.92,22.64,-10.99,z
0.09,0.26,0.87,-45.78,20.51,-15.14,z
-0.04,0.24,0.85,-49.38,28.56,-5.92,z
-0.03,0.28,0.68,-40.04,76.17,13.00,z
0.04,0.42,0.67,-39.18,77.58,30.46,z
0.08,0.41,0.64,-35.95,72.88,39.61,z
0.12,0.57,0.69,-37.72,83.19,40.16,z
0.07,0.84,0.65,-34.24,95.40,56.40,z
0.13,0.89,0.70,-27.40,98.63,117.86,z
0.27,0.92,0.72,-18.07,81.79,114.93,z
0.22,1.01,0.72,-5.86,83.50,75.38,z
0.12,0.98,0.64,18.13,78.67,46.69,z
0.24,0.80,0.72,-5.62,40.71,53.16,z
0.49,0.91,0.71,-2.56,24.54,38.09,z
0.52,0.76,0.75,14.04,-11.84,-9.58,z
0.45,0.62,0.74,18.31,-31.98,-32.17,z
0.42,0.59,0.70,8.73,-40.47,-31.01,z
0.50,0.67,0.70,-1.28,-43.27,-37.60,z
0.50,0.75,0.65,4.33,-50.66,-62.19,z
0.42,0.70,0.65,-3.97,-71.59,-76.35,z
0.29,0.75,0.80,-4.88,-86.18,-65.80,z
0.34,0.69,0.73,17.76,-72.63,-59.63,z
0.27,0.67,0.78,31.49,-64.27,-67.99,z
0.24,0.56,0.80,45.53,-41.63,-60.06,z
0.19,0.50,0.80,49.93,-30.94,-53.41,z
0.18,0.38,0.85,60.42,-26.73,-67.81,z
0.20,0.21,0.84,58.84,-16.60,-69.46,z
0.21,0.27,0.84,43.46,-12.70,-49.07,z
0.13,0.30,0.84,46.63,-18.01,-35.10,z
0.09,0.22,0.86,54.26,-18.07,-22.40,z
0.16,0.04,0.80,57.68,-23.68,-11.72,z
0.08,0.00,0.80,47.97,-27.34,-7.26,z
-0.03,0.09,0.88,59.27,-10.31,-4.09,z
0.11,-0.08,0.77,72.39,-5.00,-0.79,z
0.20,-0.18,0.73,75.38,-10.31,7.02,z
0.11,-0.22,0.83,74.89,-27.34,17.82,z
0.05,-0.37,0.83,70.43,-40.28,21.06,z
0.01,-0.45,0.82,64.58,-35.40,19.65,z
-0.02,-0.46,0.83,57.98,-29.54,27.53,z
-0.10,-0.51,0.84,48.03,-24.23,40.04,z
-0.18,-0.55,0.89,38.33,-17.82,43.95,z
-0.18,-0.61,0.94,36.32,-8.48,36.01,z
-0.18,-0.66,0.96,35.03,-0.85,20.20,z
-0.19,-0.74,0.99,25.02,4.64,16.78,z
-0.17,-0.76,1.00,7.02,14.34,23.74,z
-0.21,-0.67,1.01,0.18,27.71,21.55,z
-0.14,-0.66,0.99,0.79,39.37,5.25,z
0.00,-0.67,1.01,-5.62,55.54,-3.17,z
0.04,-0.52,1.04,-25.82,61.28,-2.38,z
0.14,-0.52,0.97,-26.49,54.75,-6.04,z
0.12,-0.56,0.90,-28.69,35.34,-26.25,z
0.08,-0.64,0.85,-49.74,10.19,-38.51,z
0.06,-0.52,0.89,-67.08,4.70,-42.66,z
0.15,-0.42,0.91,-66.10,3.78,-64.88,z
0.06,-0.47,0.88,-43.21,13.31,-88.50,z
0.01,-0.48,0.77,-58.17,19.23,-90.52,z
0.03,-0.37,0.78,-78.92,22.83,-75.68,z
0.08,-0.16,0.73,-84.17,30.76,-52.12,z
0.04,-0.08,0.72,-84.11,25.27,-37.78,z
0.18,-0.03,0.76,-71.78,51.21,-35.64,z
0.38,0.09,0.76,-56.64,69.15,-48.03,z
0.34,0.27,0.78,-52.49,61.46,-44.56,z
0.17,0.36,0.79,-41.99,67.75,-4.76,z
0.35,0.28,0.74,-24.54,67.32,49.38,z
0.34,0.21,0.81,-30.76,27.83,74.65,z
0.29,0.32,0.79,-30.21,31.80,86.61,z
0.50,0.48,0.76,-18.86,52.31,71.90,z
0.50,0.46,0.76,-7.26,48.34,34.79,z
0.47,0.61,0.72,2.26,40.77,43.58,z
0.52,0.68,0.72,12.39,6.29,68.48,z
0.46,0.57,0.73,22.16,1.71,74.22,z
0.55,0.59,0.83,18.07,-1.65,53.77,z
0.48,0.48,0.86,16.85,3.36,20.69,z
0.47,0.40,0.83,8.36,16.78,5.55,z
0.48,0.40,0.82,-3.17,15.87,-2.99,z
0.41,0.41,0.83,-5.37,4.88,4.94,z
0.43,0.36,0.87,-1.22,-4.70,12.21,z
0.40,0.26,0.91,-1.71,-5.31,8.48,z
0.42,0.25,0.91,-5.07,-0.73,2.87,z
0.42,0.23,0.90,-3.66,1.22,-1.65,z
0.43,0.22,0.88,-4.03,-1.53,0.55,z
0.40,0.21,0.88,-2.44,-4.88,-0.49,z
0.38,0.18,0.85,-0.06,-4.15,-0.49,z
0.40,0.19,0.86,-1.34,-4.46,-3.30,z
0.37,0.21,0.86,-1.40,-7.81,0.18,z
0.35,0.24,0.87,0.24,-9.03,7.87,z
0.32,0.23,0.86,3.11,-9.28,11.29,z
0.30,0.24,0.85,3.54,-9.16,15.32,z
0.31,0.23,0.85,4.64,-9.46,12.15,z
0.28,0.25,0.84,5.49,-7.75,7.39,z
0.27,0.22,0.84,7.69,-5.80,5.49,z
0.28,0.18,0.85,7.02,-2.81,5.55,z
0.33,0.15,0.82,3.85,0.24,2.38,z
0.26,0.18,0.89,-1.16,-0.85,8.91,z
0.30,0.23,0.90,-5.00,-5.49,16.36,z
0.25,0.21,0.84,-0.31,2.44,4.52,z
0.27,0.21,0.83,-1.71,9.22,-1.10,z
0.29,0.23,0.92,-4.64,4.94,1.10,z
0.33,0.23,0.89,-1.83,8.12,6.96,z
0.33,0.22,0.87,-0.49,5.92,4.39,z
