ax,ay,az,gx,gy,gz,label
0.14,-0.20,0.94,-4.70,5.80,6.65,z
0.15,-0.19,0.94,-3.11,6.29,8.61,z
0.16,-0.25,0.95,-0.92,5.37,12.88,z
0.17,-0.32,0.99,-3.42,4.70,18.07,z
0.19,-0.39,1.01,-3.78,3.78,19.65,z
0.15,-0.55,1.01,-9.22,0.79,19.96,z
0.11,-0.61,0.99,-22.09,-2.32,20.45,z
0.07,-0.63,0.94,-33.33,-1.95,14.40,z
0.11,-0.63,0.96,-35.34,3.30,3.91,z
0.16,-0.70,0.90,-26.79,8.48,-4.52,z
0.15,-0.87,0.85,-24.23,-1.59,-10.74,z
0.05,-0.88,0.76,-51.64,-9.46,-26.12,z
0.02,-0.55,0.77,-78.55,-0.85,-47.97,z
0.16,-0.18,0.70,-75.87,13.98,-35.10,z
0.03,-0.07,0.74,-69.46,22.89,-11.96,z
0.04,0.20,0.72,-74.77,34.36,-3.42,z
0.09,0.41,0.76,-49.56,41.02,-8.48,z
-0.02,0.13,0.72,-9.34,56.03,-17.88,z
0.06,0.19,0.67,-24.96,60.55,16.36,z
0.26,0.48,0.67,-36.68,61.71,65.80,z
0.30,0.38,0.71,-13.92,54.26,67.87,z
0.32,0.38,0.76,-6.23,62.56,38.64,z
0.39,0.67,0.76,-2.56,79.41,24.78,z
0.46,0.53,0.79,3.85,54.02,39.67,z
0.55,0.60,0.83,-5.07,39.18,40.16,z
0.55,0.72,0.83,-0.37,24.78,29.66,z
0.50,0.51,0.83,9.22,12.76,21.30,z
0.47,0.48,0.88,-1.95,13.31,24.96,z
0.49,0.50,0.89,-6.71,9.52,24.05,z
0.45,0.44,0.87,-7.57,2.14,11.11,z
0.45,0.46,0.88,-13.85,-6.84,17.82,z
0.41,0.47,0.88,-6.10,-15.38,10.31,z
0.41,0.36,0.89,1.77,-14.04,1.53,z
0.48,0.35,0.89,3.30,-9.52,-4.27,z
0.51,0.31,0.84,5.74,-10.19,-6.77,z
0.56,0.30,0.76,-4.70,-7.81,-9.22,z
0.59,0.40,0.78,-17.64,-1.77,-19.35,z
0.65,0.62,0.80,-13.92,-3.60,-17.03,z
0.61,0.53,0.76,3.42,-21.55,-26.25,z
0.53,0.48,0.81,4.09,-28.20,-28.44,z
0.41,0.46,0.84,4.58,-25.45,-22.40,z
0.50,0.47,0.78,15.01,-7.69,-12.02,z
0.53,0.35,0.76,28.69,-11.90,-25.21,z
0.37,0.24,0.83,32.90,-28.63,-35.40,z
0.29,0.19,0.83,37.05,-19.65,-30.40,z
0.30,0.15,0.72,39.55,-14.77,-8.91,z
0.20,0.15,0.70,39.92,-24.05,9.64,z
0.18,0.07,0.82,48.34,-24.78,23.32,z
0.23,-0.06,0.75,62.50,-12.15,16.36,z
0.19,-0.20,0.68,65.12,-12.76,2.08,z
0.05,-0.17,0.78,56.34,-21.06,5.68,z
0.08,-0.24,0.76,59.81,-9.89,21.12,z
0.08,-0.33,0.73,61.34,-6.53,43.64,z
-0.01,-0.30,0.84,65.86,-8.54,55.36,z
-0.03,-0.45,0.84,83.07,0.61,36.93,z
0.00,-0.63,0.86,78.12,5.07,27.53,z
