ax,ay,az,gx,gy,gz,label
0.06,-0.24,0.92,-4.76,7.69,13.31,z
0.04,-0.23,0.92,-3.97,6.41,16.17,z
0.02,-0.24,0.93,-3.85,5.49,18.74,z
-0.00,-0.26,0.93,-4.33,7.02,19.41,z
-0.04,-0.28,0.96,-6.29,7.81,21.55,z
-0.05,-0.30,0.95,-8.30,8.85,26.25,z
-0.07,-0.33,0.93,-14.10,9.46,27.95,z
0.04,-0.41,0.88,-10.50,18.80,6.16,z
0.15,-0.52,0.93,-8.42,25.09,-20.02,z
0.24,-0.70,0.88,-4.76,25.02,-37.35,z
0.27,-0.81,0.76,-26.06,8.42,-46.51,z
0.28,-0.82,0.81,-37.29,4.03,-57.62,z
0.28,-0.76,0.79,-38.57,7.93,-73.43,z
0.25,-0.70,0.77,-52.06,-0.43,-80.44,z
0.22,-0.52,0.80,-56.70,11.17,-72.33,z
0.17,-0.53,0.69,-56.95,1.16,-70.62,z
0.09,-0.57,0.69,-62.19,-4.27,-74.04,z
0.10,-0.48,0.79,-73.30,-3.17,-96.19,z
0.27,-0.19,0.84,-74.46,16.30,-107.60,z
0.34,-0.14,0.72,-53.77,12.76,-111.45,z
0.13,-0.15,0.85,-57.80,6.16,-97.53,z
0.27,0.02,0.84,-59.57,45.90,-82.03,z
0.31,0.12,0.77,-53.10,43.03,-68.60,z
0.24,0.18,0.71,-35.10,85.39,-63.29,z
0.31,0.29,0.72,-47.36,73.06,-29.17,z
0.30,0.35,0.73,-57.50,78.12,8.48,z
0.34,0.61,0.78,-70.37,91.86,46.26,z
0.40,0.81,0.76,-45.90,114.44,69.89,z
0.39,0.80,0.69,-30.70,96.98,81.97,z
0.44,0.94,0.78,-33.81,75.07,79.28,z
0.59,0.95,0.75,-15.75,42.30,49.93,z
0.58,0.76,0.81,-4.03,10.62,6.53,z
0.54,0.72,0.85,-2.01,-0.85,-9.83,z
0.54,0.70,0.84,0.55,-6.59,-11.41,z
0.53,0.62,0.84,4.09,-14.53,-10.01,z
0.52,0.59,0.89,9.46,-17.27,-5.25,z
0.55,0.55,0.86,17.76,-17.46,-4.03,z
0.56,0.51,0.88,23.01,-23.32,-4.70,z
0.56,0.48,0.88,26.25,-27.34,-2.99,z
0.55,0.54,0.87,29.85,-26.55,-3.36,z
0.53,0.52,0.83,38.39,-23.74,-5.86,z
0.52,0.45,0.74,38.76,-20.26,-7.32,z
0.47,0.49,0.77,31.25,-21.55,-5.19,z
0.46,0.46,0.85,25.45,-25.15,-1.10,z
0.59,0.39,0.76,29.60,-27.59,0.49,z
