ax,ay,az,gx,gy,gz,label
0.11,-0.30,0.91,-3.54,4.33,5.68,z
0.11,-0.33,0.93,-5.19,5.43,5.86,z
0.13,-0.36,0.96,-9.22,7.87,9.40,z
0.14,-0.35,0.97,-10.99,7.69,10.99,z
0.15,-0.44,0.99,-9.46,8.97,15.20,z
0.14,-0.50,1.03,-18.37,13.85,24.90,z
0.14,-0.47,1.00,-35.22,17.94,36.32,z
0.11,-0.38,0.99,-48.58,14.83,42.72,z
0.14,-0.35,1.03,-44.92,17.46,43.15,z
0.15,-0.47,1.04,-38.27,16.54,41.32,z
0.13,-0.58,0.94,-40.77,16.42,43.88,z
0.05,-0.66,0.84,-44.01,10.25,38.94,z
0.00,-0.67,0.84,-56.03,14.47,28.50,z
0.06,-0.59,0.83,-74.83,38.57,29.05,z
0.17,-0.37,0.77,-88.87,53.83,30.33,z
0.25,-0.15,0.73,-81.60,54.50,42.91,z
0.20,-0.28,0.61,-69.27,38.45,44.07,z
0.14,-0.10,0.61,-93.69,36.87,57.01,z
0.26,0.25,0.60,-97.60,54.57,73.49,z
0.29,0.33,0.59,-77.88,52.73,63.48,z
0.29,0.43,0.65,-66.77,54.93,45.23,z
0.18,0.56,0.63,-45.10,74.77,45.78,z
0.18,0.68,0.56,-39.43,76.35,90.21,z
0.28,0.87,0.58,-40.04,52.80,111.57,z
0.28,0.97,0.66,-28.75,23.80,84.23,z
0.21,0.87,0.62,-5.31,33.14,54.20,z
0.22,0.83,0.61,1.53,49.50,61.83,z
0.25,0.95,0.62,-4.76,44.92,64.09,z
0.31,0.95,0.61,-4.46,42.79,38.02,z
0.35,0.85,0.66,-1.28,34.18,10.07,z
0.40,0.79,0.67,2.14,28.56,8.18,z
0.43,0.77,0.66,-1.89,10.74,13.73,z
0.41,0.78,0.70,-2.32,-3.60,8.42,z
0.41,0.67,0.70,3.11,-5.43,4.39,z
0.43,0.69,0.67,1.89,-3.17,1.59,z
0.46,0.76,0.69,0.92,-4.52,-8.42,z
0.51,0.78,0.66,4.46,-4.88,-12.02,z
0.55,0.85,0.61,5.31,-13.61,-17.46,z
0.53,0.94,0.54,14.16,-28.08,-26.18,z
0.48,0.94,0.55,32.23,-36.99,-29.05,z
0.49,0.76,0.60,42.11,-47.06,-37.54,z
0.43,0.67,0.63,40.95,-61.52,-50.66,z
0.36,0.64,0.62,39.61,-65.61,-63.48,z
0.35,0.51,0.64,41.32,-64.39,-76.35,z
0.31,0.39,0.72,37.29,-67.87,-81.05,z
0.19,0.34,0.79,34.24,-58.41,-80.75,z
0.15,0.32,0.73,39.06,-43.95,-80.38,z
0.13,0.26,0.71,44.37,-34.61,-81.42,z
0.07,0.19,0.77,50.60,-27.34,-89.72,z
0.12,0.08,0.73,55.60,-19.10,-92.22,z
0.20,-0.03,0.65,60.30,-18.62,-91.98,z
0.10,0.00,0.83,59.75,-30.09,-90.88,z
0.08,-0.09,0.81,70.19,-30.46,-82.52,z
0.13,-0.19,0.75,75.56,-32.41,-54.08,z
0.01,-0.29,0.86,60.79,-47.24,-9.52,z
-0.03,-0.24,0.86,52.31,-38.45,23.93,z
0.01,-0.29,0.83,67.87,-29.97,14.47,z
-0.08,-0.43,0.94,76.48,-35.34,7.81,z
-0.12,-0.60,0.98,74.10,-27.83,18.55,z
-0.10,-0.72,0.96,64.76,-12.76,32.29,z
-0.08,-0.74,1.00,39.73,-4.39,49.01,z
-0.05,-0.63,1.03,18.92,1.28,49.87,z
0.01,-0.54,1.02,14.89,3.85,28.93,z
-0.02,-0.56,0.99,11.35,0.49,12.15,z
-0.05,-0.55,0.97,1.77,-0.73,-14.28,z
-0.01,-0.52,0.97,-9.16,2.50,-9.34,z
0.03,-0.48,1.00,-14.10,4.82,-8.24,z
0.06,-0.59,0.99,-22.09,4.58,-10.07,z
0.03,-0.60,1.00,-36.25,2.26,-16.42,z
-0.07,-0.56,0.99,-44.68,-0.06,-31.49,z
-0.13,-0.64,0.99,-42.91,0.24,-49.62,z
-0.13,-0.74,0.97,-54.50,5.25,-58.90,z
-0.07,-0.78,0.91,-75.44,18.07,-60.42,z
-0.00,-0.67,0.88,-101.14,31.37,-53.10,z
0.08,-0.56,0.81,-113.89,39.00,-47.91,z
0.15,-0.34,0.79,-117.98,42.72,-42.18,z
0.17,-0.23,0.71,-104.55,53.34,-34.79,z
0.27,-0.12,0.68,-96.25,64.45,-14.16,z
0.37,-0.10,0.63,-85.08,59.45,6.04,z
0.35,-0.08,0.57,-94.85,48.95,22.16,z
0.39,0.25,0.57,-97.84,53.83,40.22,z
0.50,0.55,0.62,-79.77,24.29,30.03,z
0.32,0.89,0.75,-43.46,26.98,37.78,z
0.14,0.72,0.57,-9.09,28.93,76.42,z
-0.01,1.02,0.86,-17.09,16.60,128.23,z
0.18,1.28,0.70,21.00,51.94,147.89,z
0.31,0.95,0.69,54.87,36.32,78.25,z
0.27,0.75,0.71,56.21,45.84,38.70,z
0.35,0.70,0.68,48.22,53.34,25.39,z
0.43,0.63,0.67,30.94,27.47,3.05,z
0.34,0.50,0.70,22.95,34.42,-32.59,z
0.39,0.46,0.76,6.71,30.27,-42.11,z
0.45,0.45,0.79,0.49,26.18,-33.69,z
0.44,0.42,0.81,1.46,18.86,-21.42,z
0.44,0.37,0.83,2.44,3.23,-9.16,z
0.44,0.30,0.84,3.30,-5.80,-7.51,z
0.42,0.25,0.86,0.24,-4.09,-14.53,z
0.41,0.26,0.86,-1.53,3.30,-21.79,z
0.40,0.23,0.84,-0.12,7.57,-19.29,z
0.45,0.27,0.84,-1.65,5.43,-7.39,z
0.42,0.21,0.83,3.72,-4.03,-3.36,z
0.38,0.20,0.83,-1.10,-6.96,5.25,z
0.37,0.23,0.83,-4.82,-5.31,9.77,z
0.34,0.25,0.84,-5.86,-4.52,10.25,z
0.31,0.25,0.83,-4.94,-1.71,9.03,z
0.32,0.29,0.83,-4.88,1.95,5.74,z
0.33,0.29,0.83,-1.53,3.66,0.92,z
0.36,0.28,0.82,0.00,5.80,-0.61,z
0.39,0.28,0.83,0.61,7.08,-2.81,z
0.38,0.28,0.82,-0.06,5.25,-1.59,z
0.40,0.26,0.82,0.12,3.48,-0.55,z
0.39,0.25,0.83,-0.98,1.59,1.65,z
0.39,0.26,0.83,-2.87,1.04,3.60,z
0.38,0.29,0.83,-2.56,1.59,4.58,z
0.38,0.26,0.84,-1.46,2.20,4.33,z
