ax,ay,az,gx,gy,gz,label
0.03,-0.14,0.95,-3.11,2.20,10.01,z
0.06,-0.11,0.96,-2.26,0.85,10.74,z
0.05,-0.08,0.98,0.85,2.50,2.81,z
-0.06,-0.09,0.98,2.50,5.31,3.72,z
-0.05,-0.09,1.04,-8.67,4.64,23.38,z
0.11,-0.13,1.17,-11.23,-3.05,35.28,z
0.19,-0.28,1.20,-5.62,-6.29,19.96,z
0.06,-0.41,1.20,-3.36,-6.47,1.46,z
-0.09,-0.51,1.11,4.94,2.20,-8.06,z
0.04,-0.70,1.04,9.03,-9.58,5.80,z
0.08,-0.88,0.92,0.73,-25.76,11.35,z
0.01,-0.90,0.78,-22.95,-30.40,-3.97,z
-0.01,-0.77,0.77,-55.11,-13.79,-15.44,z
0.03,-0.54,0.74,-77.76,2.38,-11.17,z
0.07,-0.33,0.79,-67.20,13.55,-10.25,z
-0.02,-0.32,0.70,-54.50,22.64,-21.85,z
-0.05,-0.30,0.67,-67.50,25.63,-35.28,z
0.07,-0.09,0.63,-74.04,30.40,-11.90,z
0.12,0.04,0.66,-71.78,39.18,-10.56,z
0.14,0.14,0.62,-65.86,40.65,-1.28,z
0.17,0.38,0.69,-65.67,40.83,-10.93,z
-0.00,0.44,0.68,-47.24,62.56,-23.01,z
-0.05,0.40,0.62,-31.43,82.76,28.87,z
0.14,0.68,0.66,-37.41,63.66,60.42,z
0.10,0.81,0.76,-15.75,48.83,75.44,z
0.06,0.77,0.74,16.05,52.25,105.96,z
-0.01,0.95,0.86,2.93,37.96,111.21,z
-0.04,0.96,0.86,10.74,36.50,92.53,z
-0.01,0.89,0.89,4.52,41.99,58.96,z
0.26,0.77,1.00,-0.24,33.75,34.97,z
0.40,0.69,1.03,10.56,29.11,1.53,z
0.37,0.67,1.02,13.24,18.74,-18.43,z
0.33,0.59,0.96,16.85,0.18,-8.18,z
0.30,0.53,0.89,18.98,-8.54,-7.87,z
0.30,0.45,0.91,17.03,-8.54,-13.00,z
0.34,0.47,0.94,15.44,-6.41,-21.00,z
0.36,0.56,0.92,15.08,-8.91,-36.93,z
0.32,0.60,0.95,15.50,-12.63,-55.73,z
0.31,0.56,0.92,17.27,-11.35,-60.49,z
0.35,0.54,0.92,26.37,-7.63,-61.58,z
0.32,0.46,0.87,35.03,-5.37,-51.39,z
0.30,0.37,0.80,29.66,-18.86,-27.59,z
0.25,0.38,0.84,21.73,-21.91,-14.65,z
0.21,0.45,0.84,28.38,-10.93,-15.69,z
0.28,0.32,0.77,47.91,-10.13,-22.71,z
0.27,0.16,0.69,39.61,-9.83,-28.02,z
0.13,0.20,0.77,34.12,3.36,-29.42,z
0.15,0.05,0.65,56.52,7.45,-21.61,z
0.26,-0.18,0.59,52.06,-3.30,-8.97,z
0.19,-0.17,0.74,36.01,-2.14,-8.00,z
0.22,-0.16,0.66,48.65,1.04,-9.52,z
0.25,-0.29,0.55,57.56,-2.08,-17.76,z
0.18,-0.38,0.61,38.94,-0.92,-27.22,z
0.09,-0.36,0.64,20.87,4.27,-30.40,z
0.03,-0.32,0.64,22.77,5.98,-20.39,z
0.01,-0.30,0.76,27.83,6.47,-26.86,z
-0.05,-0.33,0.83,47.79,7.32,-49.13,z
-0.11,-0.54,0.84,64.51,10.44,-49.80,z
-0.12,-0.77,0.96,62.74,17.88,-17.33,z
-0.15,-0.84,1.08,55.42,7.39,36.93,z
-0.04,-0.85,1.08,50.42,-0.12,57.01,z
-0.00,-0.92,1.18,38.57,7.63,26.18,z
