ax,ay,az,gx,gy,gz,label
0.38,0.02,0.86,-0.98,-14.10,18.74,o
0.36,0.02,0.86,1.28,-11.47,21.55,o
0.34,0.00,0.87,1.77,-4.58,21.67,o
0.35,-0.04,0.90,3.78,0.92,24.78,o
0.39,-0.10,0.92,5.49,3.48,27.47,o
0.40,-0.13,0.95,8.54,6.04,26.31,o
0.46,-0.27,0.86,14.77,8.00,32.71,o
0.57,-0.38,0.80,9.03,3.17,39.25,o
0.72,-0.35,0.77,-4.09,-0.79,39.25,o
0.90,-0.30,0.78,-19.59,-5.74,28.08,o
0.97,-0.12,0.73,-36.25,-15.63,5.92,o
0.86,-0.01,0.94,-53.22,-28.75,-4.39,o
0.85,0.06,0.90,-41.56,-51.76,-8.42,o
0.86,0.07,0.77,-41.02,-63.11,-17.15,o
0.78,0.16,0.56,-52.49,-43.40,-59.69,o
0.59,0.32,0.44,-71.41,-18.13,-88.87,o
0.55,0.37,0.55,-83.98,-33.57,-64.76,o
0.55,0.49,0.51,-74.16,-58.72,-49.99,o
0.33,0.52,0.50,-62.50,-78.98,-51.39,o
0.15,0.55,0.30,-68.42,-81.24,-46.94,o
0.04,0.79,0.62,-89.72,-70.56,-52.92,o
-0.06,0.75,0.59,-66.89,-33.75,-67.26,o
-0.26,0.66,0.48,-64.58,-27.34,-55.54,o
-0.15,0.72,0.57,-69.82,-39.18,-20.32,o
0.11,0.69,0.67,-54.99,-21.85,-26.49,o
0.04,0.66,0.51,-49.74,-23.86,-33.45,o
-0.07,0.77,0.72,-60.49,-38.21,-21.24,o
-0.03,0.68,0.71,-38.76,-31.19,-19.23,o
0.02,0.73,0.73,-40.89,-36.01,-19.41,o
0.10,0.70,0.77,-36.50,-44.13,-15.69,o
-0.01,0.78,0.88,-43.58,-50.96,-26.67,o
-0.27,0.78,0.95,-36.25,-43.82,-33.87,o
-0.27,0.92,0.85,-20.94,-40.71,-20.87,o
-0.17,0.81,0.88,-2.01,-22.95,-17.58,o
0.03,0.69,0.57,-6.84,-10.25,-16.66,o
-0.16,0.81,0.79,-51.27,-9.95,-29.79,o
-0.18,0.83,0.79,-37.41,2.38,-26.55,o
-0.15,0.67,0.70,-34.67,19.35,-24.11,o
-0.09,0.72,0.77,-47.97,28.81,-19.23,o
-0.02,0.77,0.91,-38.70,47.55,-22.46,o
0.00,0.69,0.83,-13.92,66.16,-28.32,o
0.08,0.63,0.72,-6.71,65.86,-18.55,o
0.18,0.68,0.81,-14.16,55.97,-13.85,o
0.25,0.78,0.81,-0.55,73.61,-45.96,o
-0.03,0.60,0.75,13.00,100.71,-55.73,o
-0.08,0.52,0.71,28.26,71.96,14.59,o
0.16,0.75,0.84,40.22,72.81,35.03,o
0.22,0.52,0.78,74.95,102.48,35.46,o
0.42,0.57,0.85,75.07,81.12,67.02,o
0.60,0.51,0.97,91.13,57.98,73.43,o
0.67,0.27,0.76,99.43,54.63,61.04,o
0.56,0.44,0.91,56.34,45.78,40.89,o
0.44,0.49,1.15,62.26,38.33,47.30,o
0.61,0.27,0.95,102.42,31.49,63.23,o
0.69,0.20,0.79,91.19,26.73,44.68,o
0.63,0.35,1.05,72.02,12.70,41.99,o
0.71,0.20,0.94,105.41,-6.47,57.74,o
0.76,0.03,0.73,102.97,-21.36,54.20,o
0.62,0.00,0.81,79.41,-29.24,44.98,o
0.50,-0.05,0.81,71.23,-14.47,40.59,o
0.45,-0.11,0.80,61.10,-7.45,40.10,o
0.51,0.06,0.90,58.96,-9.22,40.41,o
0.59,-0.14,0.68,78.61,-17.94,51.33,o
0.52,-0.22,0.52,52.43,-27.04,42.79,o
0.39,0.18,0.52,18.80,-12.21,31.37,o
0.49,0.21,0.75,36.99,7.45,24.23,o
0.74,-0.35,0.09,63.78,22.40,23.01,o
0.70,-0.04,0.13,-29.60,-8.91,13.37,o
0.52,0.49,0.73,-74.28,-17.09,3.91,o
0.64,0.35,0.64,-22.95,10.31,-15.87,o
0.72,0.22,0.39,-46.75,-15.87,-31.31,o
0.55,0.50,0.61,-66.28,-44.07,-33.02,o
0.47,0.70,0.76,-59.69,-40.16,-47.12,o
0.42,0.72,0.79,-47.73,-31.80,-72.02,o
0.12,0.65,0.73,-49.32,-50.54,-77.76,o
0.07,0.85,0.86,-65.06,-63.29,-59.94,o
-0.01,0.75,0.91,-40.28,-48.89,-69.09,o
-0.04,0.64,0.70,-28.44,-43.03,-73.12,o
-0.23,0.73,0.87,-48.34,-33.39,-80.20,o
-0.36,0.65,0.82,-35.95,-3.36,-80.99,o
-0.28,0.46,0.71,-29.48,-6.59,-41.08,o
-0.06,0.53,0.75,-47.67,-20.51,-13.00,o
-0.14,0.69,1.00,-56.34,-22.71,-13.37,o
-0.22,0.67,1.00,-30.52,-13.18,-6.65,o
-0.17,0.70,1.01,-19.65,-6.59,6.16,o
0.04,0.67,1.04,-2.32,7.14,10.74,o
0.20,0.55,0.93,13.12,16.97,1.40,o
0.21,0.49,0.81,12.51,11.17,-2.26,o
0.16,0.50,0.89,6.41,5.37,1.89,o
0.23,0.41,0.80,17.46,12.08,-0.12,o
0.27,0.44,0.75,8.06,10.56,-7.08,o
0.16,0.44,0.85,6.16,14.10,-16.36,o
0.15,0.32,0.74,14.89,11.05,-4.58,o
0.20,0.40,0.88,0.31,5.43,-3.72,o
0.15,0.44,0.94,16.05,15.75,-9.89,o
0.15,0.32,0.81,17.40,17.33,-4.46,o
0.22,0.29,0.82,7.87,10.62,0.85,o
0.26,0.34,0.80,0.37,6.41,0.73,o
0.24,0.40,0.87,-2.20,6.16,-0.24,o
0.23,0.36,0.85,7.32,3.97,4.09,o
0.24,0.34,0.78,7.93,-4.39,14.47,o
0.23,0.35,0.80,2.93,-5.74,12.88,o
0.23,0.38,0.79,3.97,0.12,8.79,o
0.23,0.40,0.86,-0.61,9.95,1.53,o
0.30,0.40,0.85,3.91,11.96,1.95,o
0.27,0.40,0.90,-0.49,4.76,2.87,o
0.27,0.40,0.86,7.02,-5.07,12.15,o
0.22,0.34,0.79,9.52,-5.19,8.79,o
0.17,0.30,0.81,4.33,1.71,3.97,o
0.24,0.29,0.79,4.15,7.32,4.88,o
0.25,0.33,0.81,-2.56,3.85,3.97,o
0.23,0.35,0.85,-2.75,-1.16,8.61,o
0.26,0.36,0.82,-1.95,-3.42,9.40,o
0.22,0.40,0.85,-5.31,-0.49,3.78,o
0.21,0.41,0.89,-2.87,6.29,0.00,o
