ax,ay,az,gx,gy,gz,label
0.33,-0.06,0.91,-1.22,3.54,4.39,o
0.33,-0.05,0.94,-1.59,6.04,4.88,o
0.35,-0.06,0.95,1.40,6.35,7.51,o
0.36,-0.06,0.93,6.59,3.97,7.75,o
0.35,-0.09,0.91,6.71,5.80,8.00,o
0.41,-0.11,0.93,2.26,10.93,8.85,o
0.45,-0.11,0.94,1.59,15.50,6.16,o
0.49,-0.14,0.90,1.22,14.34,2.50,o
0.51,-0.13,0.90,-2.56,12.39,-2.08,o
0.54,-0.14,0.89,-2.26,10.99,-5.25,o
0.57,-0.13,0.90,-3.54,-2.44,-7.69,o
0.64,-0.08,0.91,0.49,-16.05,-14.40,o
0.77,-0.09,0.79,10.25,-26.98,-32.17,o
0.76,-0.08,0.73,-1.46,-20.39,-66.89,o
0.60,0.02,0.80,-21.85,-11.11,-92.77,o
0.57,0.09,0.78,-30.21,-3.85,-105.65,o
0.51,0.14,0.77,-39.06,-11.11,-116.82,o
0.46,0.16,0.72,-46.26,-35.16,-117.86,o
0.33,0.21,0.77,-53.96,-34.79,-132.26,o
0.12,0.29,0.83,-49.07,-13.67,-127.20,o
0.10,0.28,0.81,-42.72,-20.57,-122.92,o
0.19,0.24,0.79,-34.06,-20.14,-121.34,o
0.15,0.17,0.71,-33.39,-13.12,-132.08,o
0.10,0.19,0.79,-51.51,11.23,-143.13,o
0.13,0.26,0.92,-56.21,12.15,-140.26,o
0.20,0.18,0.86,-40.65,-4.88,-130.68,o
0.10,0.16,0.85,-55.11,-11.54,-127.99,o
0.01,0.23,0.96,-60.00,-5.43,-126.10,o
-0.06,0.27,1.01,-53.77,-5.00,-110.05,o
-0.00,0.23,0.98,-39.31,-6.71,-86.85,o
0.07,0.23,0.93,-36.50,-0.12,-81.18,o
0.02,0.25,0.98,-37.48,12.21,-82.21,o
-0.02,0.29,1.03,-32.17,14.28,-66.71,o
0.13,0.25,0.97,-15.93,8.85,-51.21,o
0.22,0.18,0.81,-14.71,3.42,-54.93,o
0.18,0.22,0.89,-32.84,2.56,-64.88,o
0.13,0.28,0.99,-32.23,2.01,-62.93,o
0.14,0.22,0.93,-19.29,8.42,-53.34,o
0.21,0.20,0.90,-18.68,15.08,-52.49,o
0.18,0.18,0.88,-19.47,14.34,-47.85,o
0.18,0.20,0.90,-23.19,6.10,-34.48,o
0.19,0.19,0.93,-22.89,1.89,-24.96,o
0.24,0.18,0.88,-17.09,-3.78,-23.13,o
0.25,0.17,0.85,-31.37,6.10,-29.48,o
0.14,0.18,0.87,-40.65,11.96,-20.94,o
0.12,0.23,0.98,-49.44,34.06,-9.70,o
0.25,0.28,0.98,-35.46,44.56,-6.16,o
0.25,0.27,0.96,-24.84,34.48,-6.47,o
0.22,0.24,0.90,-13.67,2.56,10.07,o
0.21,0.21,0.80,-19.10,-7.57,21.55,o
0.17,0.23,0.80,-37.41,-9.70,33.20,o
0.26,0.34,1.00,-45.65,5.25,38.94,o
0.34,0.34,1.00,-24.66,20.81,26.12,o
0.23,0.32,0.93,-5.13,23.68,15.01,o
0.06,0.28,0.88,5.55,14.65,28.20,o
0.10,0.26,0.88,-5.55,24.29,51.76,o
0.07,0.31,0.98,-4.64,6.59,79.53,o
0.07,0.35,1.07,5.80,13.37,100.65,o
0.08,0.31,0.95,24.60,20.81,118.16,o
0.11,0.29,0.82,17.94,25.33,141.11,o
0.24,0.41,1.06,6.53,28.56,153.44,o
0.18,0.44,1.14,32.41,46.75,145.69,o
0.05,0.41,1.06,65.43,66.89,146.36,o
0.20,0.33,0.81,74.83,87.46,161.50,o
0.44,0.29,0.77,63.60,81.12,169.68,o
0.32,0.35,1.02,58.17,53.47,169.49,o
0.39,0.33,0.90,90.70,58.65,171.26,o
0.53,0.27,0.81,86.24,70.31,156.13,o
0.58,0.27,0.89,87.40,59.51,137.21,o
0.64,0.19,0.82,91.74,34.06,112.98,o
0.51,0.18,0.91,80.02,36.44,80.75,o
0.42,0.16,0.86,78.67,39.49,62.74,o
0.50,0.02,0.70,59.94,29.17,60.18,o
0.57,0.04,0.80,36.19,0.98,55.48,o
0.50,0.08,0.88,26.92,-18.37,41.69,o
0.42,0.09,0.88,26.55,-26.12,31.98,o
0.44,0.02,0.74,24.23,-35.64,25.21,o
0.41,0.04,0.74,4.52,-43.88,7.08,o
0.28,0.11,0.86,-10.19,-41.14,-1.16,o
0.24,0.15,0.86,-8.85,-32.78,-4.39,o
0.30,0.16,0.81,-17.21,-30.52,-13.43,o
0.27,0.23,0.94,-21.24,-14.22,-31.25,o
0.24,0.25,0.90,-11.35,0.85,-42.79,o
0.29,0.25,0.85,-12.70,-8.42,-52.06,o
0.21,0.30,0.90,-15.75,-21.24,-66.41,o
0.13,0.26,0.79,-11.23,-39.43,-70.01,o
0.06,0.23,0.62,-19.41,-60.73,-67.69,o
0.00,0.34,0.83,-40.95,-59.94,-72.02,o
-0.08,0.39,0.85,-38.76,-33.75,-77.21,o
-0.10,0.42,0.86,-34.85,-24.23,-60.79,o
-0.02,0.46,0.98,-35.83,-12.08,-52.00,o
0.03,0.45,0.96,-16.42,-0.92,-58.04,o
0.03,0.41,0.82,-6.29,-5.43,-64.27,o
0.00,0.42,0.85,-7.26,-2.38,-66.96,o
-0.07,0.39,0.96,-4.94,-5.86,-67.57,o
-0.13,0.33,0.88,5.55,-7.45,-62.81,o
-0.20,0.30,0.88,-4.39,3.36,-51.45,o
-0.19,0.29,0.96,-8.54,5.62,-34.30,o
-0.13,0.25,0.93,-2.62,2.08,-20.69,o
-0.09,0.25,0.92,-5.00,-5.49,-9.34,o
-0.08,0.28,0.99,-6.84,-8.91,-2.14,o
-0.07,0.26,0.98,1.16,-4.94,1.77,o
-0.05,0.25,0.94,5.00,0.92,3.11,o
-0.02,0.23,0.89,6.35,5.62,6.10,o
0.02,0.22,0.90,5.13,8.24,8.54,o
0.07,0.21,0.87,5.25,3.78,10.31,o
0.07,0.21,0.87,2.08,-0.79,9.89,o
0.05,0.22,0.91,0.73,-1.77,10.07,o
0.07,0.21,0.90,2.75,5.25,8.42,o
0.09,0.21,0.88,3.66,4.03,7.57,o
0.09,0.19,0.85,2.14,-0.61,8.12,o
0.08,0.20,0.87,-3.85,-8.12,10.56,o
0.03,0.24,0.95,-3.72,-8.00,9.89,o
0.02,0.22,0.90,0.61,1.65,7.87,o
0.06,0.21,0.88,-2.01,6.84,5.74,o
