ax,ay,az,gx,gy,gz,label
0.14,-0.03,0.86,16.54,3.97,45.35,o
0.10,-0.04,0.92,8.36,5.86,46.33,o
0.14,-0.07,0.94,12.76,10.62,51.03,o
0.26,-0.13,0.94,16.30,18.49,50.54,o
0.40,-0.19,0.94,13.73,17.15,45.23,o
0.42,-0.20,0.93,-0.79,10.31,33.26,o
0.44,-0.14,0.99,-14.16,1.89,27.83,o
0.55,-0.10,1.05,-2.56,-3.66,20.75,o
0.58,-0.09,1.10,-0.98,-13.73,5.00,o
0.45,-0.04,1.17,-3.66,-23.93,-20.39,o
0.30,-0.06,1.06,3.85,-34.91,-25.51,o
0.20,-0.08,0.96,1.53,-36.32,-24.23,o
0.21,-0.08,0.87,-11.84,-15.87,-35.71,o
0.26,-0.01,0.84,-31.07,-6.84,-39.86,o
0.18,0.06,0.71,-41.75,-14.83,-23.62,o
0.27,0.26,0.70,-55.11,-18.80,-19.41,o
0.25,0.43,0.80,-62.13,-27.65,-24.29,o
0.20,0.63,0.85,-36.01,-40.65,-25.51,o
0.12,0.60,0.79,-13.61,-48.28,-26.00,o
-0.04,0.49,0.76,14.34,-55.60,-13.67,o
-0.15,0.49,0.72,31.43,-52.80,-3.72,o
-0.26,0.31,0.60,40.59,4.33,-27.71,o
-0.19,0.20,0.57,30.88,2.20,-7.39,o
-0.14,0.24,0.64,17.76,-18.37,-2.69,o
-0.32,0.31,0.70,14.47,-27.28,-11.23,o
-0.41,0.30,0.70,20.51,-24.78,-2.81,o
-0.38,0.25,0.71,20.57,-14.40,5.25,o
-0.25,0.19,0.81,13.43,-7.57,-7.63,o
-0.19,0.17,0.86,9.83,-4.33,-39.98,o
-0.21,0.14,0.86,11.05,-1.40,-67.08,o
-0.35,0.18,0.85,0.00,3.48,-89.60,o
-0.40,0.12,0.82,-19.29,11.23,-94.54,o
-0.35,0.15,0.81,-66.89,13.92,-95.76,o
-0.41,0.19,1.02,-107.85,4.03,-99.85,o
-0.55,0.18,1.05,-52.49,-5.68,-96.86,o
-0.45,0.17,1.01,-39.12,-11.96,-60.55,o
-0.40,0.35,0.98,-32.23,-23.13,-52.25,o
-0.43,0.34,1.00,-18.13,-11.96,-52.67,o
-0.35,0.26,1.13,-9.22,0.55,-33.33,o
-0.27,0.34,1.16,10.01,10.62,-40.65,o
-0.27,0.37,1.01,21.36,14.40,-61.95,o
-0.31,0.28,1.11,20.20,29.36,-44.92,o
-0.18,0.23,1.09,36.19,39.12,-13.12,o
-0.15,0.20,1.02,37.60,39.86,-9.70,o
-0.22,0.17,0.91,41.50,37.17,-5.19,o
-0.24,0.14,0.94,28.20,40.59,21.97,o
-0.20,0.22,1.02,13.85,48.65,51.70,o
-0.15,0.23,1.01,21.97,58.35,69.52,o
-0.09,0.18,1.01,22.64,64.64,81.85,o
0.05,0.14,1.04,35.89,68.91,94.79,o
0.23,0.00,0.97,50.35,75.68,69.34,o
0.23,-0.22,1.02,47.67,66.59,50.42,o
0.26,-0.45,1.06,43.52,63.72,43.88,o
0.24,-0.26,1.02,16.85,55.73,54.81,o
0.29,0.03,1.20,4.94,59.14,67.50,o
0.29,-0.14,1.07,34.97,60.49,52.55,o
0.35,-0.20,1.01,40.04,61.83,55.18,o
0.51,-0.04,1.00,41.63,72.51,59.02,o
0.71,-0.21,0.83,56.40,76.60,49.68,o
0.74,-0.49,0.89,22.95,74.04,37.66,o
0.65,-0.61,0.77,12.88,58.78,33.94,o
0.67,-0.47,0.70,0.49,37.96,43.03,o
0.72,-0.51,0.59,-13.00,30.27,40.83,o
0.79,-0.35,0.54,-41.99,22.77,30.09,o
0.90,0.01,0.53,-62.50,17.33,10.56,o
0.83,-0.05,0.50,-60.91,12.70,-17.70,o
0.81,-0.05,0.47,-73.73,-3.36,5.55,o
0.90,0.32,0.49,-78.86,-18.13,42.30,o
0.87,0.41,0.43,-44.80,-42.54,36.87,o
0.77,0.51,0.45,-41.56,-48.40,19.29,o
0.67,0.67,0.46,-21.85,-64.58,26.86,o
0.57,0.56,0.58,11.05,-78.49,28.02,o
0.44,0.48,0.66,27.95,-88.56,29.85,o
0.15,0.48,0.61,37.72,-84.66,27.83,o
0.05,0.33,0.62,49.01,-65.49,26.00,o
0.12,0.14,0.67,47.36,-47.00,18.13,o
0.01,0.19,0.77,26.06,-44.13,9.64,o
-0.06,0.25,0.77,23.99,-34.73,15.75,o
-0.01,0.17,0.75,25.63,-34.48,36.93,o
-0.09,0.20,0.81,9.09,-62.62,61.83,o
-0.15,0.27,0.92,-4.33,-63.96,66.35,o
-0.17,0.26,1.01,-0.37,-47.85,54.26,o
-0.21,0.28,1.02,10.44,-32.53,27.16,o
-0.33,0.22,1.02,14.10,-18.80,14.65,o
-0.31,0.14,0.98,15.32,-11.05,19.41,o
-0.21,0.09,0.99,8.06,-10.01,19.29,o
-0.23,0.13,1.01,-0.79,-12.63,3.36,o
-0.25,0.13,0.98,-3.78,-5.98,-9.03,o
-0.27,0.15,0.99,-3.97,-0.73,-9.28,o
-0.25,0.15,0.98,-0.73,2.75,-2.44,o
-0.17,0.13,0.99,3.66,0.92,6.41,o
-0.10,0.08,0.97,-0.85,2.20,-2.62,o
-0.07,0.15,0.96,-3.36,4.64,-12.27,o
-0.06,0.18,0.97,0.73,3.66,-8.91,o
-0.05,0.14,0.97,6.84,3.97,-3.30,o
-0.03,0.10,0.95,6.65,3.72,-4.09,o
-0.06,0.12,0.93,3.78,1.89,-9.09,o
-0.04,0.14,0.97,7.08,3.72,-8.54,o
0.01,0.12,0.95,13.24,1.59,-7.20,o
-0.00,0.05,0.90,12.51,-4.88,-14.53,o
-0.06,0.05,0.91,7.39,-11.84,-16.36,o
-0.09,0.09,0.92,8.06,-9.46,-10.86,o
-0.05,0.07,0.96,7.14,-0.12,-4.09,o
-0.01,0.07,0.94,6.77,4.27,1.34,o
-0.03,0.06,0.94,4.52,3.72,-4.21,o
-0.06,0.07,0.94,4.52,2.56,-4.58,o
-0.06,0.07,0.96,3.17,3.66,-0.73,o
-0.03,0.07,0.97,4.15,4.03,0.55,o
-0.06,0.07,0.95,5.13,2.08,-3.23,o
-0.08,0.07,0.94,6.47,2.75,-2.50,o
-0.07,0.04,0.92,6.29,6.47,-3.11,o
-0.07,0.04,0.94,3.23,6.77,-3.78,o
-0.08,0.05,0.93,2.01,4.33,-0.12,o
-0.09,0.05,0.94,1.83,2.38,5.49,o
-0.08,0.04,0.94,2.38,2.75,3.91,o
