ax,ay,az,gx,gy,gz,label
-0.02,0.39,0.95,21.91,11.60,-7.45,o
-0.09,0.35,0.89,31.13,18.49,-16.54,o
-0.09,0.35,0.88,35.52,28.81,-16.97,o
0.03,0.37,1.00,25.45,36.19,2.75,o
0.21,0.43,1.11,12.27,30.52,28.81,o
0.29,0.61,1.31,12.45,25.76,14.77,o
0.16,0.49,1.28,51.88,37.66,-12.63,o
0.03,0.25,1.15,69.64,50.23,-24.17,o
-0.08,0.16,1.11,66.53,54.99,-6.41,o
-0.04,0.13,1.14,72.75,27.22,64.94,o
0.05,0.07,1.08,62.32,27.71,75.13,o
0.11,0.03,1.11,59.94,34.12,67.44,o
0.11,-0.12,1.03,65.43,65.80,40.53,o
0.19,-0.24,0.99,71.04,85.51,36.87,o
0.37,-0.38,0.86,67.50,62.68,54.26,o
0.50,-0.47,0.85,56.21,21.55,64.39,o
0.58,-0.58,0.78,35.77,-17.03,56.40,o
0.51,-0.54,0.74,5.13,-44.43,33.69,o
0.45,-0.44,0.64,-12.39,-46.39,10.74,o
0.42,-0.24,0.61,-25.51,-43.64,-13.18,o
0.39,-0.08,0.62,-31.43,-33.39,-34.79,o
0.47,0.06,0.61,-39.25,-29.30,-42.66,o
0.37,0.26,0.66,-37.35,-30.09,-31.49,o
0.31,0.29,0.59,-28.69,-36.50,-28.14,o
0.24,0.26,0.52,-36.01,-46.75,-23.50,o
0.10,0.37,0.60,-33.02,-57.62,-12.63,o
-0.02,0.47,0.65,-23.38,-52.73,-13.85,o
-0.20,0.38,0.59,-10.25,-26.55,-26.06,o
-0.19,0.25,0.56,-11.23,-18.07,-5.37,o
-0.04,0.28,0.67,-19.29,-18.07,2.01,o
-0.03,0.29,0.69,-16.48,-11.41,-16.11,o
-0.03,0.31,0.77,-16.36,-2.32,-32.10,o
-0.08,0.42,0.81,-8.36,-2.38,-46.88,o
-0.19,0.34,0.80,1.16,1.22,-58.59,o
-0.17,0.29,0.87,-4.52,1.59,-54.50,o
-0.20,0.44,0.93,-6.96,6.47,-72.63,o
-0.21,0.39,0.91,-0.55,16.97,-95.70,o
-0.30,0.39,0.96,0.37,10.38,-74.16,o
-0.38,0.53,0.92,-2.93,4.15,-50.11,o
-0.37,0.42,0.95,8.48,11.23,-44.19,o
-0.08,0.31,0.99,9.58,13.85,-43.88,o
-0.17,0.40,0.98,1.04,14.65,-60.85,o
-0.25,0.34,0.97,5.00,11.66,-40.41,o
-0.03,0.27,1.05,-1.16,13.49,-25.88,o
0.14,0.33,1.07,3.48,12.57,-61.52,o
-0.08,0.21,1.07,12.82,18.07,-70.07,o
-0.12,0.25,1.05,6.84,15.38,-36.19,o
0.09,0.22,1.07,11.72,14.89,-32.65,o
-0.03,0.08,1.11,15.87,17.21,-46.75,o
-0.12,0.15,1.18,3.85,32.17,-50.42,o
0.02,0.38,1.29,0.98,39.25,-53.77,o
0.06,0.12,1.06,46.51,39.25,-55.36,o
-0.00,-0.04,0.83,28.02,35.64,-44.68,o
-0.03,0.14,0.94,-9.70,26.49,-26.43,o
0.03,0.32,1.04,-0.37,28.63,-16.11,o
0.07,0.13,0.94,43.03,33.69,0.49,o
0.09,-0.02,0.92,43.95,44.31,14.95,o
0.07,-0.05,1.02,42.66,42.85,17.52,o
0.13,-0.10,1.01,49.07,47.18,19.96,o
0.20,-0.24,1.10,57.68,56.95,5.55,o
0.38,-0.38,1.00,59.45,54.38,-11.54,o
0.33,-0.29,1.02,46.08,29.79,-14.71,o
0.09,-0.30,1.03,47.79,2.56,0.61,o
0.04,-0.48,0.99,49.44,-2.56,9.16,o
0.25,-0.59,0.93,41.75,5.92,9.52,o
0.27,-0.54,0.95,30.76,1.22,23.25,o
0.10,-0.73,0.90,16.66,-2.08,45.10,o
0.19,-0.74,0.86,-10.01,-6.59,63.54,o
0.34,-0.41,0.96,-14.71,-4.88,41.69,o
0.37,-0.50,0.86,10.74,8.91,13.61,o
0.40,-0.71,0.75,4.46,12.70,28.14,o
0.50,-0.76,0.65,-8.36,0.67,37.48,o
0.60,-0.49,0.66,-40.41,-6.47,38.57,o
0.61,-0.28,0.75,-29.24,-2.44,58.11,o
0.62,-0.50,0.59,-12.08,-7.26,40.10,o
0.62,-0.49,0.48,-17.09,-17.58,19.23,o
0.66,-0.09,0.62,-36.32,-4.70,34.48,o
0.65,-0.14,0.54,-9.34,5.98,38.27,o
0.68,-0.26,0.49,-14.71,2.20,51.57,o
0.58,0.14,0.60,-31.98,-3.78,48.40,o
0.43,0.18,0.61,-17.21,-25.21,90.27,o
0.44,-0.03,0.54,-16.30,-24.72,120.12,o
0.37,0.21,0.64,-43.88,-40.04,105.96,o
0.24,0.41,0.82,-52.98,-39.73,73.18,o
0.16,0.35,0.76,-28.38,-33.39,70.74,o
0.07,0.37,0.81,-28.75,-40.47,62.01,o
-0.07,0.56,0.94,-28.50,-42.85,43.15,o
-0.14,0.52,0.96,-10.93,-26.43,28.26,o
-0.10,0.42,0.98,-3.05,-11.54,23.44,o
-0.11,0.48,1.07,-2.38,1.95,2.08,o
-0.14,0.46,0.98,5.43,30.21,-28.75,o
-0.13,0.37,1.00,-0.43,-9.83,10.50,o
-0.02,0.41,1.10,0.85,-42.97,46.51,o
0.00,0.37,1.13,10.44,-30.15,33.69,o
0.00,0.29,1.00,20.94,-6.90,15.44,o
0.02,0.17,0.94,16.36,-1.65,8.73,o
0.06,0.14,0.94,9.16,-1.28,8.18,o
0.07,0.10,0.92,5.92,-2.32,5.43,o
0.10,0.11,0.92,-0.98,-5.55,4.76,o
0.01,0.18,0.93,-2.26,-4.76,-1.65,o
-0.04,0.21,0.93,3.17,0.61,4.27,o
0.06,0.16,0.94,5.80,-0.31,18.13,o
0.12,0.11,0.94,3.78,-1.53,14.28,o
0.10,0.14,0.93,1.71,0.73,2.08,o
0.06,0.13,0.92,4.82,6.41,-4.09,o
0.09,0.10,0.91,5.37,2.62,5.43,o
0.13,0.10,0.93,0.06,-1.22,8.00,o
0.11,0.13,0.93,-1.16,0.31,-6.84,o
0.05,0.15,0.93,-2.14,2.69,-6.65,o
0.02,0.17,0.94,0.37,0.55,1.65,o
0.05,0.16,0.94,1.71,-0.49,6.47,o
0.07,0.14,0.91,1.89,1.83,2.08,o
0.05,0.18,0.93,1.22,2.93,-2.14,o
0.04,0.16,0.95,2.69,4.03,1.34,o
0.09,0.14,0.94,5.25,3.05,7.20,o
