ax,ay,az,gx,gy,gz,label
0.25,-0.22,0.91,24.48,-3.42,35.28,o
0.27,-0.33,0.85,5.62,-11.90,19.47,o
0.25,-0.38,0.86,-19.59,-28.26,25.88,o
0.24,-0.24,0.93,-26.86,-36.74,18.74,o
0.30,-0.23,0.90,-22.03,-32.84,7.02,o
0.38,-0.17,0.98,-24.05,-21.06,-4.09,o
0.46,-0.19,0.99,-16.72,-16.60,-21.42,o
0.40,-0.17,0.96,-21.85,-34.12,-26.98,o
0.32,-0.06,0.98,-31.01,-44.37,-37.60,o
0.30,0.06,0.95,-24.54,-36.87,-54.26,o
0.25,0.13,0.96,-4.64,-27.65,-49.56,o
0.21,0.11,0.86,9.03,-24.29,-33.75,o
0.30,0.07,0.63,9.22,-25.94,-39.06,o
0.23,0.23,0.67,-5.49,-39.79,-57.56,o
0.14,0.40,0.71,-15.38,-37.11,-76.35,o
0.05,0.50,0.75,-3.91,-29.72,-81.60,o
-0.12,0.54,0.68,6.35,-7.93,-84.96,o
-0.10,0.50,0.74,14.47,-8.67,-67.87,o
-0.06,0.42,0.70,18.07,-15.08,-66.47,o
-0.23,0.49,0.75,3.23,-18.62,-76.05,o
-0.34,0.43,0.73,16.97,-3.54,-69.21,o
-0.36,0.36,0.71,20.94,-2.69,-49.44,o
-0.35,0.41,0.89,12.88,5.07,-44.92,o
-0.33,0.27,0.93,24.11,34.67,-54.38,o
-0.25,0.23,0.96,25.15,47.12,-54.50,o
-0.33,0.22,0.96,20.02,39.12,-48.52,o
-0.22,0.13,1.00,17.40,27.22,-26.98,o
-0.17,0.11,1.02,9.95,22.95,-41.20,o
-0.27,0.14,0.97,2.01,20.69,-49.74,o
-0.44,0.17,1.14,-0.06,4.27,-30.21,o
-0.17,0.07,1.11,-6.41,-7.26,-23.99,o
-0.11,0.19,1.16,-4.21,2.32,-56.58,o
-0.34,0.12,1.14,2.32,0.73,-47.42,o
-0.05,0.09,1.16,8.12,0.85,-26.06,o
0.08,0.08,1.10,18.31,3.48,-52.61,o
-0.15,-0.08,0.91,18.74,1.46,-70.92,o
-0.21,-0.09,1.02,-15.75,-10.44,-52.73,o
-0.03,0.11,1.10,-43.46,-2.38,-59.39,o
-0.21,0.12,1.08,-18.43,-9.77,-86.73,o
-0.51,-0.13,0.77,-6.47,-15.56,-53.22,o
-0.42,0.13,1.14,-46.45,-43.09,6.59,o
-0.27,0.20,1.15,-17.94,-15.69,19.78,o
