ax,ay,az,gx,gy,gz,label
0.28,-0.07,0.92,-23.99,-7.45,25.63,o
0.30,-0.10,0.91,-26.61,1.83,15.38,o
0.29,-0.11,0.91,-30.09,4.52,18.86,o
0.28,-0.07,0.95,-30.40,-1.71,21.00,o
0.37,-0.11,0.92,-21.73,-0.55,18.68,o
0.45,-0.17,0.80,-11.96,3.66,21.55,o
0.50,-0.08,0.85,-38.94,2.50,0.24,o
0.49,-0.04,0.83,-49.62,8.91,-32.17,o
0.54,-0.07,0.74,-57.07,19.41,-53.83,o
0.49,-0.01,0.72,-84.53,11.23,-53.71,o
0.52,0.10,0.64,-86.12,5.00,-48.03,o
0.55,0.18,0.68,-99.12,-5.43,-56.58,o
0.53,0.39,0.70,-103.52,-4.76,-76.35,o
0.45,0.49,0.81,-92.71,-25.15,-97.90,o
0.44,0.51,0.75,-71.11,-17.76,-103.09,o
0.41,0.57,0.68,-73.18,-8.36,-98.75,o
0.39,0.62,0.68,-85.88,-9.03,-95.28,o
0.34,0.77,0.83,-87.16,-12.88,-92.16,o
0.28,0.70,0.93,-57.25,-8.30,-87.28,o
0.29,0.48,0.78,-29.24,-11.11,-70.68,o
0.31,0.32,0.67,-20.57,-19.47,-43.21,o
0.37,0.27,0.67,-39.79,-2.44,-38.51,o
0.29,0.28,0.75,-51.70,17.64,-38.57,o
0.12,0.34,0.73,-53.96,17.27,-19.84,o
0.18,0.38,0.66,-44.01,-8.97,4.88,o
0.34,0.58,0.77,-52.06,-8.36,10.44,o
0.54,0.68,0.76,-49.56,10.01,-9.77,o
0.82,0.85,0.96,-42.48,-39.06,-24.23,o
0.68,0.96,0.85,-22.46,-14.95,-82.28,o
0.39,0.75,0.78,-8.18,15.20,-129.15,o
0.36,0.41,0.52,0.55,9.95,-115.11,o
0.35,0.35,0.59,-6.41,-14.04,-81.24,o
0.32,0.40,0.55,-16.97,-10.56,-71.78,o
0.15,0.53,0.78,-24.29,-9.46,-40.53,o
0.14,0.48,0.73,-0.43,0.79,-10.25,o
0.30,0.55,0.84,-7.32,8.42,21.73,o
0.44,0.46,0.71,19.04,-5.55,35.71,o
0.40,0.43,0.73,-2.75,-8.54,30.46,o
0.39,0.60,0.95,0.61,-18.92,44.80,o
0.37,0.52,0.87,30.64,1.10,40.65,o
0.42,0.33,0.70,55.85,6.10,45.65,o
0.49,0.21,0.65,44.74,10.93,32.29,o
0.44,0.24,0.74,30.82,8.18,22.28,o
0.27,0.29,0.83,39.12,4.27,35.58,o
0.22,0.38,0.91,62.01,8.18,58.11,o
0.22,0.36,0.83,88.62,15.38,72.88,o
0.23,0.27,0.88,94.06,33.45,86.61,o
0.28,0.25,0.97,97.53,51.09,89.17,o
0.33,0.25,1.04,106.38,55.73,94.24,o
0.32,0.11,0.94,135.86,34.12,113.59,o
0.43,-0.15,0.79,135.99,10.07,130.25,o
0.55,-0.11,0.95,102.84,19.47,130.80,o
0.57,-0.03,0.97,84.72,7.81,103.64,o
0.52,-0.13,0.99,93.57,-64.33,94.24,o
0.45,-0.57,0.79,98.27,-60.30,70.31,o
0.42,-0.47,1.01,35.95,-26.00,70.07,o
0.41,-0.01,1.12,28.02,-12.27,42.85,o
0.27,-0.17,1.05,59.45,-49.50,29.91,o
0.12,-0.31,0.90,60.24,-22.40,46.20,o
0.09,-0.09,1.07,39.49,46.94,71.35,o
0.32,-0.08,0.89,60.97,40.71,80.51,o
0.47,-0.38,0.77,62.19,-23.62,88.26,o
0.49,-0.25,0.82,22.58,-27.28,84.41,o
0.47,0.02,1.12,17.82,7.57,70.01,o
0.69,-0.41,0.70,73.00,12.27,67.08,o
0.87,-0.57,0.54,27.53,-9.52,51.76,o
0.50,-0.04,0.94,-54.08,-7.14,1.04,o
0.31,0.04,0.88,-24.84,32.04,-10.80,o
0.41,-0.34,0.58,-13.98,7.93,7.14,o
0.43,-0.18,0.75,-54.75,-50.54,30.76,o
0.42,0.01,0.85,-45.47,-66.41,25.88,o
0.42,-0.08,0.71,-25.70,-43.95,1.83,o
0.52,-0.07,0.55,-48.71,-41.20,3.66,o
0.49,0.19,0.74,-84.84,-62.01,-14.04,o
0.45,0.32,0.77,-66.89,-55.66,-56.34,o
0.33,0.37,0.76,-55.91,-27.89,-106.81,o
