ax,ay,az,gx,gy,gz,label
0.16,-0.06,0.92,-25.33,-13.92,6.77,o
0.17,-0.03,0.97,-23.19,-10.01,15.44,o
0.17,-0.06,0.94,-14.28,-1.95,18.80,o
0.16,-0.09,0.92,-8.30,1.77,31.74,o
0.25,-0.12,0.95,1.34,8.24,45.84,o
0.36,-0.20,0.94,6.23,14.34,43.40,o
0.44,-0.26,0.88,7.81,16.48,34.06,o
0.46,-0.26,0.86,-8.06,2.87,21.12,o
0.46,-0.20,0.85,-26.67,9.34,-8.42,o
0.49,-0.08,0.84,-45.78,12.63,-20.08,o
0.47,0.06,0.95,-52.55,12.88,-28.44,o
0.52,0.05,0.90,-38.70,10.74,-34.48,o
0.58,0.01,0.79,-39.61,5.86,-47.36,o
0.57,0.07,0.76,-56.64,5.92,-70.86,o
0.57,0.05,0.69,-70.19,5.37,-97.96,o
0.59,0.09,0.56,-99.37,-4.09,-124.39,o
0.48,0.27,0.50,-143.25,-17.52,-137.21,o
0.34,0.51,0.67,-153.32,-27.22,-131.35,o
0.26,0.64,0.69,-143.80,-27.83,-125.73,o
0.31,0.55,0.65,-131.29,-18.74,-128.97,o
0.41,0.54,0.62,-129.88,-23.44,-126.22,o
0.33,0.74,0.81,-128.91,-27.89,-110.23,o
0.24,0.71,0.75,-97.05,-22.64,-100.65,o
0.26,0.66,0.72,-86.55,-42.97,-91.06,o
0.33,0.73,0.78,-88.13,-38.51,-91.61,o
0.33,0.75,0.85,-77.45,-3.48,-97.35,o
0.35,0.65,0.76,-51.82,-11.72,-76.42,o
0.36,0.61,0.74,-43.95,-32.41,-50.48,o
0.40,0.58,0.63,-41.26,-31.92,-36.56,o
0.43,0.60,0.62,-59.94,-10.01,-35.64,o
0.37,0.73,0.75,-77.70,-4.64,-46.39,o
0.43,0.68,0.74,-35.03,-16.42,-38.57,o
0.48,0.57,0.62,14.34,-28.87,-29.54,o
0.45,0.60,0.57,3.54,-13.43,-45.17,o
0.39,0.71,0.62,-13.43,8.79,-65.92,o
0.32,0.63,0.56,2.56,-2.26,-61.04,o
0.30,0.52,0.59,32.84,-29.54,-29.91,o
0.32,0.50,0.58,38.09,-30.94,-13.98,o
0.36,0.53,0.67,37.05,-25.15,-15.69,o
0.35,0.44,0.65,41.44,-18.01,-26.98,o
0.29,0.32,0.72,30.15,-13.43,-39.12,o
0.27,0.32,0.81,19.84,-2.01,-33.69,o
0.27,0.40,0.90,9.58,10.31,-26.98,o
0.31,0.42,0.96,10.19,28.44,-9.64,o
0.36,0.39,0.93,14.16,37.41,15.08,o
