ax,ay,az,gx,gy,gz,label
0.26,-0.11,1.03,-4.33,-2.56,16.11,o
0.20,-0.11,1.11,-3.78,2.69,8.85,o
0.12,-0.03,1.24,0.24,21.18,4.58,o
0.05,-0.15,1.18,20.20,43.82,14.10,o
0.17,-0.28,1.13,24.72,37.48,41.44,o
0.29,-0.33,1.13,16.66,7.51,61.58,o
0.32,-0.37,1.05,19.47,-7.75,64.39,o
0.37,-0.48,0.91,16.85,-8.79,68.18,o
0.61,-0.52,0.77,14.47,-0.79,68.42,o
0.67,-0.44,0.73,-9.09,-5.19,39.98,o
0.63,-0.37,0.57,-21.24,6.59,19.96,o
0.71,-0.21,0.51,-46.45,-17.76,68.91,o
0.96,0.10,0.60,-49.56,-81.73,109.56,o
0.92,0.13,0.47,-29.05,-148.01,84.59,o
0.69,0.22,0.44,-43.95,-174.99,18.92,o
0.35,0.45,0.48,-65.55,-143.92,-38.45,o
0.17,0.61,0.67,-77.03,-99.55,-75.13,o
-0.12,0.92,0.89,-62.74,-40.77,-127.08,o
-0.06,0.74,0.73,-20.87,4.52,-143.55,o
0.01,0.72,0.66,-33.87,5.13,-151.92,o
-0.02,0.84,0.70,-52.92,-13.61,-159.61,o
-0.26,0.87,0.54,-69.70,-41.93,-159.48,o
-0.26,0.84,0.54,-119.02,-20.45,-176.88,o
-0.33,0.95,0.69,-117.86,-18.92,-176.88,o
-0.27,0.82,0.79,-62.38,14.59,-193.85,o
0.12,0.46,0.42,-34.24,46.51,-196.59,o
0.04,0.72,0.81,-89.48,16.66,-164.98,o
-0.01,0.77,0.86,-45.35,9.58,-120.18,o
0.06,0.60,0.61,-25.82,-11.23,-72.63,o
0.21,0.78,0.82,-29.97,-47.91,-51.51,o
0.19,0.85,0.84,-9.52,-34.36,-70.01,o
0.13,0.78,0.78,19.96,-21.30,-76.90,o
0.18,0.69,0.69,28.44,-18.31,-80.63,o
0.28,0.54,0.58,10.74,-4.76,-74.95,o
0.49,0.76,0.77,13.24,-23.50,-63.48,o
0.42,0.87,0.90,64.39,-32.71,-75.93,o
0.17,0.57,0.67,94.97,-45.53,-88.20,o
-0.00,0.22,0.56,78.92,-58.65,-58.23,o
-0.10,0.24,0.99,56.27,-43.70,-5.00,o
-0.10,-0.00,0.92,51.88,-3.48,9.58,o
-0.07,-0.08,0.89,-25.02,23.25,32.96,o
0.07,0.23,1.00,-66.53,43.58,44.13,o
0.11,0.44,1.06,-69.34,32.59,74.46,o
0.06,0.78,1.37,-26.61,30.09,112.37,o
-0.03,0.44,0.93,60.49,42.24,127.87,o
-0.06,0.18,0.84,63.17,50.17,157.65,o
0.04,0.17,0.90,56.76,56.95,173.71,o
0.10,0.23,1.05,44.98,63.84,157.17,o
0.20,0.37,1.22,62.50,114.14,131.65,o
0.29,0.18,1.10,93.93,100.22,108.52,o
0.42,-0.00,1.07,108.76,12.70,126.65,o
0.38,0.07,1.14,112.55,10.25,102.54,o
0.50,-0.06,1.02,117.25,85.14,63.54,o
0.43,-0.44,0.45,103.15,36.01,34.85,o
0.45,-0.32,0.89,51.09,-46.45,48.77,o
0.49,-0.24,0.96,51.33,-36.32,65.67,o
0.38,-0.25,1.09,24.05,-7.57,65.80,o
0.28,-0.18,0.92,31.19,-30.94,56.64,o
0.32,-0.23,0.85,57.13,-55.60,36.19,o
0.23,-0.28,0.91,37.84,4.52,31.07,o
0.21,-0.17,0.58,27.53,66.65,31.68,o
0.22,-0.12,0.78,-13.73,13.24,19.47,o
0.44,-0.09,0.70,30.88,10.31,7.08,o
0.37,0.00,0.74,36.07,74.95,-15.69,o
0.45,-0.04,0.40,32.41,111.82,-14.10,o
0.96,-0.21,0.58,-17.46,61.04,38.82,o
1.12,-0.11,0.74,-37.23,14.34,34.42,o
0.91,-0.11,0.66,-9.95,-7.26,14.47,o
0.82,-0.24,0.39,-20.75,-29.91,-3.72,o
0.66,-0.09,0.46,-58.23,-44.98,-23.19,o
0.74,-0.05,0.48,-71.41,-38.33,-39.86,o
0.65,0.24,0.68,-101.07,-50.42,-69.34,o
0.49,0.48,0.74,-88.13,-55.36,-109.01,o
0.21,0.46,0.63,-88.32,-40.95,-101.50,o
0.26,0.69,0.82,-99.00,-66.77,-57.86,o
0.06,0.93,1.16,-117.07,-53.34,-72.81,o
0.01,0.79,1.03,-54.63,-0.55,-73.24,o
-0.05,0.81,0.83,-45.17,-31.13,-30.88,o
-0.28,1.11,1.19,-77.76,-35.22,-22.64,o
-0.24,0.82,1.09,-4.27,-12.39,-0.92,o
-0.07,0.50,0.88,17.27,-3.36,8.97,o
0.04,0.29,0.78,26.31,-1.46,18.25,o
0.12,0.23,0.79,17.46,10.62,13.18,o
0.20,0.24,0.86,18.07,20.45,6.23,o
0.19,0.19,0.85,18.07,20.51,-1.83,o
0.18,0.18,0.83,12.15,7.81,0.31,o
0.17,0.20,0.86,10.01,-1.95,5.13,o
0.18,0.19,0.88,11.41,-0.85,1.77,o
0.20,0.19,0.88,13.73,6.35,-3.30,o
0.25,0.18,0.86,13.98,8.79,-6.71,o
0.24,0.21,0.90,8.48,11.47,-8.00,o
0.26,0.22,0.90,11.72,7.81,0.12,o
0.29,0.22,0.89,9.09,-7.69,8.67,o
0.25,0.24,0.92,4.76,-6.41,5.37,o
