ax,ay,az,gx,gy,gz,label
0.22,-0.22,0.98,-0.49,2.93,6.90,o
0.18,-0.22,1.06,6.35,5.43,15.08,o
0.09,-0.22,1.17,11.96,7.93,27.16,o
0.17,-0.29,1.15,35.34,13.92,44.19,o
0.29,-0.36,1.04,44.19,9.83,55.42,o
0.40,-0.38,1.04,49.01,7.75,60.00,o
0.53,-0.48,0.81,58.04,6.04,60.73,o
0.72,-0.50,0.74,39.12,-9.03,53.16,o
0.70,-0.45,0.72,33.94,-28.38,36.38,o
0.68,-0.46,0.60,27.65,-39.79,24.35,o
0.76,-0.46,0.53,8.61,-40.83,11.60,o
0.80,-0.27,0.53,-15.56,-37.11,-13.92,o
0.74,-0.07,0.58,-40.65,-27.71,-43.15,o
0.71,0.03,0.69,-60.36,-30.27,-61.10,o
0.49,0.11,0.87,-71.72,-25.27,-83.56,o
0.32,0.13,0.92,-66.04,-2.32,-101.75,o
0.23,0.17,0.84,-58.59,10.07,-112.67,o
0.10,0.24,0.89,-55.11,12.57,-105.53,o
0.11,0.18,0.86,-49.13,-9.64,-88.68,o
0.10,0.17,0.80,-38.82,-19.35,-91.80,o
0.01,0.20,0.74,-40.53,-7.51,-104.13,o
-0.11,0.26,0.79,-52.19,12.51,-102.48,o
0.01,0.23,0.71,-51.76,19.47,-90.70,o
0.13,0.20,0.67,-62.62,23.44,-90.33,o
0.09,0.22,0.75,-79.10,29.30,-100.95,o
0.02,0.26,0.77,-84.41,32.10,-102.29,o
0.06,0.29,0.77,-94.48,25.63,-92.77,o
0.04,0.41,0.94,-105.16,30.33,-95.76,o
-0.06,0.47,1.02,-96.86,39.25,-91.98,o
0.00,0.44,0.93,-83.80,22.95,-72.51,o
-0.00,0.48,0.94,-84.53,9.09,-61.22,o
-0.07,0.55,1.12,-76.60,17.46,-54.44,o
0.01,0.48,1.02,-49.56,26.37,-39.67,o
0.24,0.41,0.97,-46.26,10.62,-27.28,o
0.25,0.40,0.99,-50.29,-13.06,-31.19,o
0.20,0.48,1.05,-56.27,-17.52,-41.26,o
0.10,0.59,1.23,-49.74,11.11,-46.26,o
0.27,0.47,0.99,-17.58,17.94,-33.33,o
0.36,0.47,0.94,-14.34,-0.37,-28.93,o
0.31,0.44,0.84,0.00,-13.31,-29.05,o
0.27,0.39,0.80,3.42,-13.67,-25.82,o
0.18,0.42,0.83,-6.41,-6.10,-23.19,o
0.07,0.48,1.08,2.87,-5.55,-4.88,o
0.11,0.42,0.88,38.45,-0.73,25.45,o
0.19,0.33,0.85,37.72,6.29,30.09,o
0.17,0.21,0.66,32.35,17.82,27.65,o
0.07,0.19,0.68,-0.67,11.54,36.25,o
-0.16,0.27,1.05,-16.30,-8.67,75.62,o
-0.01,0.30,1.07,6.59,-15.38,124.39,o
0.17,0.25,0.99,16.54,-2.56,137.39,o
0.19,0.19,0.92,10.99,4.33,129.94,o
0.04,0.23,1.06,-0.79,-3.91,129.52,o
0.09,0.24,1.24,5.43,5.86,141.91,o
0.21,0.19,1.13,29.54,28.38,142.15,o
0.33,0.15,0.99,34.85,29.36,130.86,o
0.29,0.19,1.14,36.50,35.58,110.90,o
0.32,0.14,1.03,64.45,62.99,97.23,o
0.49,0.05,0.88,69.03,39.67,98.51,o
0.50,0.03,0.88,55.30,18.31,92.10,o
0.36,0.14,1.11,53.65,16.24,80.44,o
0.38,0.06,0.80,75.99,32.41,74.52,o
0.58,0.01,0.70,51.39,22.95,74.95,o
0.62,0.08,0.92,30.88,1.77,60.61,o
0.52,0.14,0.92,43.76,-1.04,35.89,o
0.49,0.09,0.67,47.49,-0.37,15.44,o
0.46,0.15,0.75,11.84,-9.52,6.59,o
0.51,0.25,0.87,6.23,-2.08,-5.25,o
0.52,0.27,0.83,7.20,-4.64,-22.46,o
0.42,0.31,0.75,7.39,-20.57,-36.99,o
0.31,0.40,0.77,2.08,-26.61,-49.44,o
0.20,0.50,0.89,2.38,-22.16,-57.56,o
0.16,0.49,0.88,15.38,-9.34,-64.70,o
0.01,0.40,0.70,20.02,-24.60,-69.76,o
-0.06,0.40,0.94,2.32,-35.10,-67.26,o
-0.12,0.36,0.79,19.78,-46.08,-63.42,o
-0.17,0.31,0.73,14.95,-43.82,-66.71,o
-0.26,0.28,0.72,-3.91,-5.25,-73.36,o
-0.33,0.24,0.81,-32.10,10.31,-69.46,o
-0.31,0.25,0.98,-32.47,11.47,-56.88,o
-0.25,0.24,1.04,-21.12,11.96,-49.19,o
-0.23,0.16,0.92,-15.01,6.04,-40.53,o
-0.20,0.14,0.85,-21.36,-3.17,-32.53,o
-0.22,0.17,0.94,-27.40,-13.43,-22.95,o
-0.23,0.21,1.02,-20.69,-2.32,-13.67,o
-0.09,0.18,0.95,-10.38,-3.05,-1.65,o
-0.04,0.20,1.01,-14.53,0.18,-1.77,o
-0.05,0.20,1.03,-7.45,0.85,-1.16,o
-0.04,0.19,1.03,-2.81,2.26,1.28,o
-0.01,0.18,1.03,2.50,3.42,3.30,o
0.00,0.16,1.01,6.10,8.97,3.05,o
0.04,0.15,0.99,5.55,9.58,2.62,o
0.01,0.13,0.94,7.20,7.57,1.04,o
0.03,0.13,0.93,5.13,7.69,2.69,o
0.04,0.13,0.91,4.27,8.42,2.01,o
0.04,0.12,0.89,3.78,6.71,1.59,o
