ax,ay,az,gx,gy,gz,label
0.31,0.01,0.90,-0.24,3.48,4.70,o
0.30,0.03,0.91,-2.38,4.52,4.03,o
0.31,0.03,0.93,-0.06,6.53,4.70,o
0.31,0.01,0.97,-2.08,9.58,4.09,o
0.33,0.01,0.99,-1.28,16.24,3.72,o
0.35,0.03,1.02,-1.71,22.89,2.44,o
0.40,0.04,1.01,1.89,32.29,0.61,o
0.50,0.03,0.99,3.11,36.19,-2.50,o
0.58,0.02,0.97,5.43,34.36,-10.86,o
0.62,0.01,0.94,7.02,33.20,-25.76,o
0.62,-0.00,0.88,7.87,36.01,-43.58,o
0.62,0.01,0.81,5.37,35.34,-57.56,o
0.65,-0.05,0.76,2.20,32.96,-71.78,o
0.61,-0.07,0.76,-7.08,30.52,-91.06,o
0.57,-0.06,0.73,-13.67,41.14,-111.33,o
0.59,-0.07,0.68,-24.66,33.75,-120.42,o
0.61,-0.05,0.55,-35.46,-5.80,-119.02,o
0.56,0.07,0.78,-64.58,-11.78,-135.93,o
0.46,0.11,0.79,-51.51,6.90,-154.42,o
0.41,0.06,0.63,-57.31,2.38,-151.67,o
0.36,0.08,0.70,-65.12,-21.48,-133.79,o
0.34,0.08,0.76,-65.00,-27.71,-124.51,o
0.33,0.06,0.77,-63.78,-27.47,-118.65,o
0.38,0.05,0.72,-69.34,-17.64,-122.38,o
0.26,0.07,0.72,-85.14,-9.89,-126.71,o
0.20,0.13,0.83,-95.89,-14.34,-115.54,o
0.19,0.17,0.88,-94.54,-10.25,-103.52,o
0.22,0.22,0.94,-89.23,0.43,-92.59,o
0.26,0.20,0.91,-80.87,5.68,-84.35,o
0.30,0.21,0.86,-72.63,-26.00,-77.03,o
0.22,0.28,0.87,-78.61,-31.31,-66.16,o
0.25,0.31,0.90,-66.59,-12.15,-61.95,o
0.24,0.29,0.80,-61.52,-4.21,-62.26,o
0.22,0.33,0.83,-61.22,-6.59,-59.45,o
0.14,0.35,0.88,-53.96,-6.77,-51.51,o
0.13,0.32,0.87,-45.47,-5.92,-40.41,o
0.18,0.35,0.82,-43.03,-10.07,-29.42,o
0.15,0.42,0.90,-48.65,-6.77,-25.15,o
0.14,0.44,0.97,-43.88,-1.40,-19.96,o
0.18,0.42,0.92,-32.90,-5.68,-12.15,o
0.19,0.40,0.86,-30.40,-9.89,-8.42,o
0.17,0.38,0.85,-34.42,-12.39,-3.85,o
0.19,0.36,0.81,-38.51,-9.89,-0.79,o
0.19,0.39,0.79,-53.10,-4.94,-2.56,o
0.10,0.46,1.00,-61.28,-1.46,3.72,o
0.08,0.51,1.11,-40.41,5.43,16.72,o
0.14,0.50,1.01,-15.87,42.30,20.87,o
0.20,0.47,0.93,-2.56,52.06,19.71,o
0.24,0.42,0.84,2.44,65.49,19.10,o
0.27,0.38,0.74,-8.48,67.69,23.56,o
0.34,0.40,0.85,-15.50,67.50,23.50,o
0.34,0.36,0.78,-5.68,61.52,21.73,o
0.30,0.34,0.69,-8.85,44.31,25.76,o
0.30,0.37,0.72,-18.37,26.92,42.30,o
0.30,0.46,0.98,-22.28,13.00,55.18,o
0.14,0.48,0.92,5.62,8.67,68.18,o
0.06,0.48,0.87,11.41,13.12,94.67,o
0.14,0.57,1.12,22.40,12.88,121.83,o
0.17,0.55,1.02,63.17,28.26,129.76,o
0.12,0.47,0.79,77.03,51.15,135.19,o
0.24,0.43,0.84,62.13,58.23,151.73,o
0.34,0.38,0.86,64.76,46.39,159.30,o
0.36,0.37,0.86,61.10,23.56,159.30,o
0.32,0.44,1.07,64.76,7.26,158.20,o
0.38,0.41,0.92,96.50,26.61,147.22,o
0.50,0.30,0.68,84.84,45.47,123.54,o
