ax,ay,az,gx,gy,gz,label
0.23,0.13,0.89,-2.93,0.31,4.09,o
0.22,0.13,0.90,-3.48,1.71,3.72,o
0.22,0.15,0.91,-4.15,3.60,4.09,o
0.23,0.14,0.90,-3.11,2.62,6.04,o
0.14,0.16,0.91,-4.27,-3.48,12.82,o
0.13,0.16,0.92,-1.16,-2.50,22.03,o
0.16,0.14,0.93,0.31,-4.03,28.32,o
0.09,0.14,0.92,4.15,-3.48,31.43,o
0.13,0.06,0.86,6.35,7.39,36.99,o
0.32,0.04,0.91,-7.02,14.89,26.86,o
0.42,0.04,1.02,-8.67,23.93,10.80,o
0.56,0.09,1.08,-6.41,26.86,-8.42,o
0.72,0.06,0.99,-0.43,30.21,-41.20,o
0.80,-0.00,0.85,-11.41,23.99,-78.43,o
0.77,0.17,0.75,-33.57,10.99,-100.83,o
0.50,0.34,1.03,-39.61,7.69,-116.58,o
0.57,0.16,0.65,-17.82,2.69,-104.92,o
0.60,0.12,0.67,-46.33,-25.33,-102.78,o
0.67,0.16,0.51,-59.57,-35.64,-132.51,o
0.35,0.53,0.66,-92.77,-42.05,-157.17,o
0.35,0.43,0.58,-71.35,-44.62,-130.19,o
0.45,0.42,0.48,-87.16,-70.07,-117.98,o
0.27,0.49,0.48,-108.22,-65.86,-133.61,o
0.03,0.71,0.51,-118.71,-44.56,-139.34,o
-0.27,0.74,0.88,-118.96,-25.88,-93.81,o
0.00,0.66,0.69,-72.33,-8.00,-44.49,o
0.18,0.64,0.62,-78.12,4.09,-46.39,o
0.07,0.79,0.82,-86.67,10.07,-49.50,o
0.16,0.74,0.77,-55.85,18.01,-26.49,o
0.36,0.64,0.59,-46.88,2.99,-28.08,o
0.32,0.65,0.63,-59.14,8.18,-38.33,o
0.19,0.71,0.74,-55.48,18.49,-35.52,o
0.28,0.62,0.68,-33.57,21.00,-13.31,o
0.43,0.54,0.62,-40.77,10.56,-13.67,o
0.26,0.61,0.67,-48.40,4.52,-18.31,o
0.11,0.68,0.79,-39.31,9.77,-4.21,o
0.31,0.64,0.64,-17.64,15.50,22.77,o
0.40,0.65,0.77,-31.43,13.24,23.13,o
0.40,0.75,0.81,-16.54,16.36,8.30,o
0.33,0.75,0.74,-3.91,28.38,-1.71,o
0.37,0.67,0.57,-0.73,34.12,4.09,o
0.41,0.67,0.66,-15.81,13.00,11.72,o
0.22,0.81,0.65,-14.83,-0.73,23.50,o
0.04,0.85,0.95,-4.27,13.12,49.68,o
0.18,0.70,0.67,37.41,38.15,78.74,o
0.24,0.58,0.53,30.46,37.41,96.31,o
0.24,0.68,0.72,6.59,31.37,107.85,o
0.19,0.78,0.98,21.61,43.70,103.88,o
0.26,0.73,0.85,61.10,59.27,104.49,o
0.21,0.64,0.81,67.81,67.38,106.87,o
0.26,0.64,0.86,73.30,57.92,121.83,o
0.33,0.62,0.93,83.86,45.23,130.68,o
0.40,0.51,0.83,104.92,40.53,124.51,o
0.34,0.46,0.84,97.05,33.51,109.01,o
0.36,0.41,0.85,99.24,44.13,91.31,o
0.37,0.33,0.89,92.10,55.48,66.83,o
0.29,0.31,0.94,93.14,44.86,64.21,o
0.36,0.14,0.78,106.32,29.85,70.56,o
0.40,0.09,0.66,71.72,7.63,73.79,o
0.23,0.29,1.05,42.85,-6.77,66.77,o
0.24,0.22,0.96,78.00,10.25,62.62,o
0.44,0.05,0.61,68.42,17.27,67.50,o
0.42,0.23,1.03,19.23,-20.32,77.09,o
0.47,0.18,0.92,47.67,-28.93,64.70,o
0.47,0.12,0.76,35.89,-40.89,44.86,o
0.56,0.17,0.80,7.39,-42.24,18.74,o
0.41,0.35,1.01,-6.65,-38.51,-30.40,o
0.19,0.33,0.86,23.13,-41.81,-48.03,o
0.08,0.24,0.58,23.13,-67.20,-28.69,o
0.06,0.32,0.65,4.64,-103.58,15.56,o
0.15,0.34,0.66,2.08,-93.32,-18.37,o
0.05,0.36,0.66,-7.08,-40.41,-58.59,o
-0.03,0.47,0.75,-20.14,-17.70,-73.61,o
-0.17,0.54,0.79,-21.24,9.77,-97.66,o
-0.25,0.78,0.96,-2.50,55.48,-124.69,o
-0.04,0.62,0.65,17.52,61.34,-116.82,o
0.01,0.68,0.56,-3.54,24.84,-103.70,o
-0.32,0.79,0.88,-19.10,5.13,-94.67,o
-0.43,0.62,0.90,7.93,23.50,-80.26,o
-0.30,0.36,0.81,16.42,28.44,-57.98,o
-0.24,0.27,0.94,4.09,3.23,-33.45,o
-0.37,0.32,1.14,1.53,-21.06,-11.41,o
-0.47,0.27,1.11,16.91,-12.63,9.34,o
-0.23,0.25,1.00,23.56,3.72,29.05,o
0.03,0.26,0.89,23.19,25.15,22.95,o
0.20,0.23,0.81,15.26,39.67,11.54,o
0.21,0.21,0.79,5.31,31.43,6.96,o
0.16,0.22,0.87,-2.69,8.61,15.44,o
0.13,0.17,0.86,-1.40,-2.87,22.22,o
0.11,0.19,0.91,-8.36,-3.97,20.14,o
0.13,0.21,0.90,-9.22,1.16,15.87,o
0.09,0.26,0.94,-16.85,0.18,14.10,o
0.05,0.28,0.95,-11.78,-2.32,18.37,o
0.09,0.26,0.90,-12.51,-8.42,23.99,o
0.05,0.29,0.98,-14.53,-12.82,22.09,o
0.02,0.29,0.92,-7.57,-13.31,21.73,o
0.01,0.30,0.93,-9.09,-11.78,20.02,o
0.02,0.29,0.92,-5.98,-5.92,15.75,o
0.03,0.29,0.90,-8.54,1.77,3.05,o
0.03,0.33,0.92,-5.43,1.28,2.32,o
-0.00,0.35,0.93,-4.52,-1.83,3.85,o
-0.02,0.32,0.92,-0.31,-2.93,6.41,o
-0.02,0.32,0.90,-1.77,-2.14,3.30,o
-0.04,0.36,0.92,-1.34,2.93,-0.98,o
-0.04,0.35,0.93,1.22,4.70,1.46,o
-0.04,0.32,0.91,2.81,2.50,2.26,o
-0.05,0.30,0.88,5.25,1.28,5.43,o
-0.03,0.30,0.87,1.77,3.17,5.19,o
-0.01,0.30,0.89,1.34,6.90,4.64,o
0.03,0.29,0.88,0.43,5.13,5.55,o
0.01,0.30,0.90,0.73,3.23,5.25,o
0.03,0.29,0.89,0.92,4.76,3.11,o
0.04,0.30,0.92,-1.04,3.60,1.59,o
0.00,0.30,0.92,0.55,4.82,-1.89,o
0.01,0.30,0.88,1.95,4.15,-0.24,o
