ax,ay,az,gx,gy,gz,label
0.19,-0.22,0.89,-2.75,-3.72,21.73,o
0.24,-0.24,0.93,-3.60,5.19,24.29,o
0.31,-0.22,0.98,-5.43,8.48,24.84,o
0.35,-0.22,1.00,-2.20,12.45,22.95,o
0.47,-0.24,0.98,-0.98,16.78,21.18,o
0.59,-0.23,0.98,-4.39,15.20,14.53,o
0.72,-0.18,0.94,-6.23,13.31,2.62,o
0.81,-0.13,0.97,-7.39,3.66,-11.72,o
0.80,-0.12,0.90,-5.07,-0.24,-34.36,o
0.76,-0.10,0.85,-8.24,11.72,-62.87,o
0.74,-0.14,0.75,-21.18,9.34,-80.26,o
0.59,-0.08,0.82,-25.88,-4.15,-88.62,o
0.47,-0.03,0.86,-25.15,-3.78,-93.57,o
0.49,-0.03,0.96,-20.87,5.25,-93.02,o
0.38,0.03,0.88,-8.73,4.09,-83.50,o
0.40,-0.00,0.71,-6.16,10.80,-81.54,o
0.40,0.02,0.66,-15.32,7.93,-85.63,o
0.31,0.11,0.75,-23.56,0.55,-84.53,o
0.31,0.14,0.76,-20.32,-15.75,-72.20,o
0.34,0.14,0.70,-18.25,-18.43,-72.27,o
0.31,0.18,0.72,-25.39,-5.49,-84.29,o
0.33,0.20,0.72,-31.86,8.12,-94.79,o
0.36,0.18,0.74,-39.00,18.62,-106.14,o
0.30,0.16,0.70,-45.59,16.60,-119.51,o
0.23,0.20,0.72,-62.07,16.30,-131.35,o
0.20,0.15,0.64,-75.93,14.95,-137.94,o
0.11,0.13,0.63,-118.47,-3.66,-135.80,o
-0.05,0.37,1.03,-124.02,16.60,-138.00,o
-0.09,0.30,0.98,-96.50,33.02,-127.44,o
-0.07,0.27,0.93,-118.90,38.57,-115.30,o
-0.12,0.44,1.08,-112.73,25.57,-90.09,o
-0.08,0.39,0.93,-91.55,0.24,-59.51,o
0.19,0.33,0.64,-97.35,-25.02,-51.51,o
0.15,0.56,0.69,-146.24,-37.05,-68.79,o
-0.19,0.74,1.36,-142.15,-43.64,-50.11,o
-0.00,0.70,1.47,-60.55,10.13,-25.21,o
0.27,0.56,1.00,4.88,38.82,-27.28,o
0.32,0.43,0.80,5.62,40.77,-42.85,o
0.22,0.40,0.95,7.14,34.91,-49.01,o
0.14,0.35,0.96,27.40,30.03,-38.33,o
0.17,0.27,0.92,40.04,27.83,-17.21,o
0.19,0.20,0.85,43.58,14.34,3.23,o
0.16,0.13,0.80,29.85,10.93,19.04,o
0.12,0.16,0.91,7.45,2.14,42.72,o
0.10,0.22,1.11,6.65,-13.79,64.58,o
0.05,0.22,1.05,12.82,4.94,72.33,o
0.03,0.22,1.03,14.47,25.63,88.01,o
0.05,0.24,1.12,13.06,23.62,112.06,o
0.06,0.28,1.18,25.70,20.81,133.79,o
0.13,0.26,1.04,43.09,35.64,148.13,o
0.25,0.18,0.97,38.02,46.94,156.98,o
0.20,0.11,0.87,33.87,34.12,165.47,o
0.23,0.14,1.03,19.10,17.94,184.14,o
0.34,0.21,1.18,27.71,19.96,194.58,o
0.62,0.19,1.03,52.06,32.78,186.52,o
0.82,0.09,0.92,49.32,33.63,154.54,o
0.71,0.17,1.24,50.42,8.36,104.55,o
0.54,0.21,1.12,98.45,29.85,76.90,o
0.67,0.01,0.52,96.92,49.93,62.74,o
0.80,-0.06,0.50,48.89,6.96,53.59,o
0.63,0.06,0.82,29.48,-21.06,41.44,o
0.48,0.12,0.75,35.46,-23.19,35.34,o
0.45,0.14,0.68,28.81,-25.33,28.69,o
