ax,ay,az,gx,gy,gz,label
0.12,-0.17,0.83,27.22,-14.83,38.39,o
0.15,-0.23,0.85,24.96,-12.08,43.64,o
0.14,-0.24,0.87,19.59,-9.46,48.65,o
0.17,-0.25,0.93,24.66,-6.16,49.56,o
0.21,-0.32,0.93,25.02,4.15,35.71,o
0.30,-0.39,0.93,26.67,11.05,24.23,o
0.35,-0.47,0.93,19.96,7.87,17.46,o
0.41,-0.50,0.94,18.13,-2.44,18.49,o
0.49,-0.55,0.85,19.71,-17.33,18.31,o
0.44,-0.53,0.80,5.00,-39.92,11.84,o
0.33,-0.42,0.82,-9.83,-46.75,-1.77,o
0.31,-0.31,0.82,-24.17,-36.44,-19.65,o
0.30,-0.15,0.86,-38.64,-34.18,-33.51,o
0.22,-0.01,0.94,-36.74,-31.01,-37.41,o
0.19,-0.04,0.83,-22.58,-30.15,-25.15,o
0.20,-0.00,0.78,-26.37,-45.47,-10.38,o
0.10,0.09,0.77,-29.48,-55.11,-19.10,o
-0.10,0.32,0.92,-33.81,-55.60,-16.48,o
-0.12,0.22,0.82,-13.67,-25.82,-24.11,o
-0.04,0.24,0.86,-22.64,-29.48,-13.43,o
-0.08,0.32,0.91,-3.72,-26.55,-13.06,o
-0.09,0.24,0.86,7.93,-15.81,-27.40,o
-0.27,0.32,0.85,7.26,-6.90,-31.98,o
-0.20,0.21,0.74,36.32,12.94,-17.94,o
-0.23,0.11,0.66,21.00,26.49,-18.25,o
-0.20,0.14,0.68,-3.97,21.67,-24.66,o
-0.27,0.12,0.69,-14.53,14.59,-27.28,o
-0.39,0.13,0.75,-16.78,15.56,-32.04,o
-0.41,0.12,0.80,-5.86,13.79,-28.99,o
-0.28,0.02,0.82,7.20,17.40,-12.63,o
-0.22,0.09,0.94,-5.92,15.26,-22.34,o
-0.32,0.19,0.98,-11.17,20.39,-51.82,o
-0.31,0.12,0.97,1.65,31.98,-52.06,o
-0.20,0.07,1.01,0.37,31.68,-41.87,o
-0.23,0.10,0.98,-2.08,21.91,-55.54,o
-0.34,0.08,0.97,1.71,17.76,-55.18,o
-0.34,0.03,0.96,15.20,25.88,-49.56,o
-0.18,-0.06,1.10,4.76,34.42,-52.61,o
-0.15,-0.01,1.04,10.44,34.42,-69.95,o
-0.34,-0.01,1.05,5.62,28.14,-80.99,o
-0.33,-0.13,1.17,22.03,37.29,-50.48,o
-0.19,-0.11,1.10,28.63,39.06,-33.08,o
-0.21,-0.03,1.03,22.89,31.68,-43.76,o
-0.20,-0.16,1.10,25.88,49.80,-10.56,o
-0.09,-0.19,1.03,27.22,65.61,8.91,o
0.04,-0.12,0.93,19.47,55.97,14.77,o
0.03,-0.24,0.94,18.13,53.22,25.45,o
0.05,-0.27,0.98,6.53,62.32,47.00,o
0.14,-0.04,1.04,7.51,65.19,34.00,o
0.20,-0.13,0.96,23.68,78.49,15.08,o
0.34,-0.35,0.86,33.63,85.63,33.08,o
0.45,-0.52,0.84,32.78,75.74,42.24,o
0.45,-0.54,0.76,24.54,52.37,31.49,o
0.41,-0.38,0.84,18.74,32.53,30.64,o
0.50,-0.38,0.88,18.01,30.03,15.81,o
0.60,-0.55,0.84,20.02,33.33,-18.62,o
0.53,-0.65,0.76,15.69,33.63,-26.49,o
0.43,-0.51,0.83,-13.73,26.31,-23.01,o
0.42,-0.51,0.83,-21.30,14.89,-28.50,o
