ax,ay,az,gx,gy,gz,label
0.08,-0.21,0.99,-8.79,-4.88,-1.34,o
0.04,-0.22,0.95,-4.64,-0.49,1.46,o
0.05,-0.21,1.00,-4.58,1.04,7.14,o
0.04,-0.22,1.03,1.40,5.62,12.51,o
0.03,-0.25,1.05,5.55,13.85,24.05,o
0.07,-0.28,1.05,12.76,38.76,35.46,o
0.20,-0.34,0.98,15.44,43.58,41.99,o
0.32,-0.39,0.98,20.69,37.72,39.61,o
0.38,-0.42,0.94,15.63,36.01,32.29,o
0.40,-0.43,0.96,10.38,22.77,25.02,o
0.40,-0.45,0.94,13.61,-0.24,22.83,o
0.41,-0.44,0.89,12.39,-17.15,20.20,o
0.43,-0.39,0.88,7.14,-35.03,16.30,o
0.40,-0.36,0.83,3.30,-35.46,5.37,o
0.39,-0.35,0.74,-6.84,-25.33,-7.32,o
0.36,-0.27,0.74,-24.05,-10.44,-22.95,o
0.31,-0.18,0.72,-34.91,-0.98,-33.39,o
0.24,-0.06,0.87,-46.02,2.87,-34.55,o
0.31,-0.04,0.86,-30.52,-5.25,-27.28,o
0.32,0.01,0.85,-27.59,-20.51,-31.31,o
0.26,0.09,0.83,-16.97,-27.28,-36.62,o
0.28,0.13,0.81,-15.99,-16.85,-37.84,o
0.39,0.13,0.75,-18.80,-5.62,-42.54,o
0.52,0.17,0.87,-28.69,-1.04,-55.66,o
0.39,0.18,0.78,-26.43,-3.66,-74.83,o
0.35,0.23,0.86,-23.99,-23.07,-97.11,o
0.26,0.31,0.89,-21.00,-28.44,-113.89,o
0.15,0.34,0.88,-17.09,-23.25,-128.48,o
-0.02,0.29,0.68,-22.58,16.24,-148.01,o
-0.10,0.27,0.66,-38.51,8.67,-145.45,o
-0.10,0.27,0.67,-50.48,-2.26,-142.64,o
-0.15,0.36,0.71,-64.70,-10.19,-142.64,o
-0.34,0.42,0.89,-73.49,8.85,-139.53,o
-0.48,0.37,0.87,-65.12,27.59,-121.52,o
-0.44,0.37,0.79,-73.30,42.48,-96.19,o
-0.27,0.46,0.97,-88.99,54.93,-78.49,o
-0.14,0.49,1.10,-73.55,53.16,-69.89,o
-0.10,0.49,1.09,-54.20,27.77,-59.02,o
-0.05,0.45,1.04,-39.12,1.28,-44.62,o
0.03,0.35,0.86,-37.96,-4.82,-37.90,o
0.00,0.35,0.91,-66.35,-3.91,-43.40,o
0.03,0.44,1.09,-79.83,3.85,-46.69,o
0.01,0.57,1.27,-74.95,20.08,-45.84,o
0.00,0.57,1.30,-39.73,45.41,-34.06,o
0.08,0.47,1.02,-1.95,46.51,-21.55,o
0.13,0.42,0.88,2.14,49.62,-15.81,o
0.16,0.43,0.87,3.60,41.02,-8.54,o
0.22,0.44,0.89,10.86,44.68,-4.64,o
0.27,0.40,0.76,15.99,35.58,-3.54,o
0.35,0.39,0.71,5.92,23.86,-4.94,o
0.32,0.43,0.89,-1.71,15.99,-13.67,o
0.19,0.36,0.76,19.29,6.59,-13.79,o
0.05,0.29,0.74,3.48,8.79,4.52,o
0.01,0.36,1.07,-3.48,5.68,46.45,o
0.03,0.38,1.05,31.56,7.45,70.31,o
0.10,0.30,0.84,36.07,24.29,85.39,o
0.19,0.25,0.81,15.81,24.05,98.45,o
0.20,0.26,0.97,-2.20,7.32,110.84,o
0.14,0.40,1.32,7.39,-2.93,117.80,o
0.09,0.33,1.15,56.82,19.23,119.81,o
0.11,0.21,0.91,60.97,21.85,133.79,o
0.13,0.19,0.95,44.98,15.44,159.36,o
0.21,0.18,1.00,41.02,3.85,178.47,o
0.27,0.20,1.07,47.49,-1.04,179.44,o
0.29,0.26,1.26,69.76,19.23,164.98,o
0.43,0.14,1.00,112.85,57.92,139.59,o
0.55,-0.03,0.68,109.37,68.85,115.91,o
0.55,0.01,0.91,76.84,63.78,93.75,o
0.56,0.02,0.92,92.41,85.08,70.13,o
0.57,-0.08,0.63,105.65,78.37,58.41,o
0.64,-0.12,0.58,69.03,60.85,60.24,o
0.70,-0.01,0.85,41.87,45.65,54.93,o
0.72,-0.01,0.79,48.34,39.06,42.42,o
0.81,-0.05,0.64,38.33,13.49,31.92,o
0.74,0.04,0.78,17.88,-10.44,13.73,o
0.58,0.10,0.83,21.24,-28.75,1.10,o
0.55,0.09,0.74,25.39,-36.87,-2.81,o
0.57,0.11,0.69,11.90,-45.41,-10.86,o
0.50,0.18,0.77,3.60,-46.81,-26.55,o
0.43,0.20,0.70,4.70,-38.94,-40.71,o
0.38,0.25,0.70,-4.33,-30.09,-53.53,o
0.35,0.28,0.74,-13.73,-4.76,-71.04,o
0.35,0.28,0.72,-22.03,3.72,-86.85,o
0.18,0.42,0.81,-41.14,11.96,-104.06,o
-0.11,0.44,0.99,-54.69,33.20,-118.04,o
-0.09,0.41,1.21,-43.40,8.97,-95.64,o
-0.05,0.26,0.85,2.26,-9.46,-89.60,o
-0.14,0.16,0.69,-43.27,-2.38,-93.44,o
-0.22,0.15,0.86,-55.85,-20.63,-78.92,o
-0.11,0.09,0.72,-69.46,-60.36,-61.52,o
-0.34,0.36,1.34,-93.75,-43.09,-66.77,o
-0.43,0.23,1.19,-29.24,3.97,-52.55,o
-0.19,0.08,0.90,-18.37,5.55,-20.51,o
-0.09,0.13,1.05,-29.97,-22.77,-1.53,o
-0.13,0.18,1.14,-8.18,-35.89,6.65,o
-0.11,0.15,1.02,9.58,-21.73,10.62,o
-0.03,0.13,1.01,8.30,-4.27,9.95,o
0.03,0.12,1.01,13.00,5.62,7.81,o
0.09,0.08,0.95,15.50,5.19,7.63,o
0.09,0.08,0.97,9.09,11.96,6.84,o
0.07,0.07,0.93,4.21,23.80,11.72,o
0.20,0.08,0.99,6.90,19.10,11.96,o
0.19,0.05,0.94,11.96,13.24,7.93,o
0.20,0.04,0.91,10.01,6.71,5.43,o
0.16,0.05,0.94,7.20,1.04,2.87,o
0.11,0.05,0.95,4.33,6.10,2.32,o
0.11,0.04,0.94,10.25,3.72,5.86,o
0.15,0.03,0.90,7.14,1.89,6.65,o
0.15,0.06,0.94,1.89,0.61,4.76,o
0.12,0.05,0.93,2.69,2.87,2.93,o
0.12,0.05,0.93,1.16,1.40,3.23,o
0.12,0.05,0.94,1.16,2.93,0.85,o
0.11,0.05,0.93,-0.37,6.04,-1.83,o
0.09,0.04,0.93,0.24,5.31,-1.04,o
0.10,0.03,0.91,0.06,5.19,-0.49,o
