ax,ay,az,gx,gy,gz,label
0.22,-0.05,0.93,-26.73,-8.97,31.49,o
0.21,-0.12,0.90,-24.48,-9.64,35.03,o
0.18,-0.10,0.95,-33.20,-6.90,34.85,o
0.22,-0.08,0.97,-28.81,-4.82,35.40,o
0.24,-0.16,0.93,-11.78,-25.15,51.33,o
0.32,-0.19,0.86,-24.29,-33.08,57.19,o
0.26,-0.03,0.95,-54.87,-33.20,50.17,o
0.27,0.10,1.02,-44.19,-18.19,35.52,o
0.42,-0.01,0.88,-13.18,8.67,13.92,o
0.47,-0.01,0.80,-13.85,9.22,7.51,o
0.46,0.16,0.84,-47.42,-2.99,-9.34,o
0.47,0.25,0.93,-46.20,9.28,-30.82,o
0.55,0.18,0.84,-23.01,36.19,-51.64,o
0.57,0.15,0.77,-41.32,28.63,-63.84,o
0.61,0.21,0.77,-56.09,14.83,-76.54,o
0.49,0.39,0.82,-73.36,-7.57,-89.23,o
0.44,0.44,0.82,-77.82,-8.42,-91.31,o
0.45,0.42,0.76,-72.88,-2.75,-91.13,o
0.47,0.43,0.72,-70.80,-12.27,-93.08,o
0.44,0.46,0.66,-69.09,-16.42,-110.29,o
0.41,0.38,0.61,-76.23,-13.98,-124.76,o
0.32,0.39,0.53,-91.98,-18.80,-122.25,o
0.32,0.47,0.59,-117.49,-5.00,-119.14,o
0.29,0.47,0.60,-95.15,-52.67,-81.24,o
0.32,0.63,0.65,-137.27,-33.02,-79.10,o
0.24,0.79,0.79,-118.10,-75.87,-42.79,o
0.13,0.83,0.85,-83.86,-72.94,-33.39,o
0.15,0.78,0.73,-53.28,-47.91,-38.21,o
0.21,0.72,0.72,-48.16,-36.01,-45.23,o
0.23,0.62,0.64,-47.61,-25.88,-51.33,o
0.22,0.72,0.64,-60.24,-15.75,-55.30,o
0.16,0.81,0.72,-59.33,0.31,-63.11,o
0.11,0.81,0.66,-37.60,5.86,-56.88,o
0.08,0.84,0.73,-19.59,-6.59,-26.73,o
0.15,0.84,0.71,17.88,-22.77,11.23,o
0.24,0.73,0.66,37.60,-29.24,24.66,o
0.32,0.63,0.64,46.14,-14.28,11.84,o
0.30,0.62,0.76,47.06,-1.16,-1.65,o
0.19,0.57,0.75,58.35,2.81,-13.67,o
0.15,0.43,0.73,56.46,9.95,-26.18,o
0.06,0.29,0.74,36.32,16.91,-21.67,o
0.03,0.34,0.85,8.91,42.18,10.99,o
0.11,0.47,0.93,-1.34,33.20,42.48,o
0.22,0.60,1.04,22.71,39.00,56.09,o
0.31,0.55,0.92,45.10,35.71,49.07,o
0.31,0.43,0.89,62.56,28.75,48.52,o
0.26,0.39,0.90,78.98,23.38,55.24,o
0.17,0.32,0.79,95.34,33.51,53.16,o
0.16,0.20,0.76,98.82,34.36,58.96,o
0.14,0.20,0.90,91.55,28.14,80.69,o
0.15,0.23,0.95,102.72,28.14,98.33,o
0.23,0.17,0.87,108.89,21.79,108.28,o
0.25,0.04,0.86,109.56,29.36,112.73,o
0.34,0.08,0.95,91.61,34.30,118.04,o
0.44,0.10,0.96,92.22,-1.04,110.66,o
0.42,-0.13,0.81,108.22,-22.16,96.07,o
0.26,-0.19,0.82,68.54,-10.01,90.88,o
0.34,-0.01,1.10,43.70,-3.66,112.24,o
0.49,0.02,1.21,58.29,18.13,111.08,o
0.53,-0.11,0.80,87.59,69.70,102.11,o
0.53,-0.29,0.70,63.90,25.33,83.01,o
0.55,-0.15,0.89,17.40,-2.62,60.91,o
0.52,-0.02,1.04,15.69,21.67,46.69,o
0.58,-0.11,0.79,34.48,52.12,27.65,o
0.55,-0.24,0.73,11.54,24.96,21.18,o
0.55,-0.09,0.86,-7.87,-27.77,55.54,o
0.56,0.01,0.90,-11.05,-12.08,35.77,o
