ax,ay,az,gx,gy,gz,label
0.15,0.18,0.91,0.24,3.72,3.78,o
0.16,0.16,0.92,-0.18,3.97,5.00,o
0.09,0.16,0.93,0.12,3.11,5.25,o
0.09,0.14,0.91,1.83,6.04,9.52,o
0.13,0.11,0.95,-0.55,9.64,12.76,o
0.17,0.12,0.99,-1.10,12.94,12.70,o
0.20,0.10,1.03,-0.61,11.84,15.20,o
0.28,0.02,0.98,2.56,15.44,12.70,o
0.44,-0.05,0.89,-4.64,21.42,-0.12,o
0.51,-0.08,0.83,-21.61,32.65,-32.04,o
0.48,0.12,0.87,-44.68,45.59,-67.75,o
0.47,0.29,0.94,-41.02,70.07,-85.63,o
0.77,0.24,0.82,-36.07,52.80,-77.03,o
0.91,0.25,0.73,-43.03,20.63,-90.58,o
0.66,0.54,0.76,-45.96,4.09,-119.45,o
0.49,0.44,0.65,-22.16,3.23,-87.34,o
0.72,0.24,0.47,-31.62,-13.85,-76.90,o
0.83,0.27,0.45,-52.43,-21.12,-109.01,o
0.61,0.54,0.48,-78.80,-17.64,-158.26,o
0.21,0.49,0.49,-82.95,-14.40,-148.19,o
0.26,0.44,0.38,-96.37,-33.94,-107.97,o
0.47,0.57,0.50,-122.62,-49.19,-107.60,o
0.19,0.84,0.60,-133.42,-36.68,-127.32,o
-0.08,0.90,0.75,-127.44,-20.69,-94.42,o
0.06,0.80,0.64,-103.88,-28.44,-35.52,o
0.28,0.83,0.68,-106.20,-39.55,-14.16,o
0.13,1.02,0.96,-96.68,-25.45,-30.33,o
0.03,0.92,0.95,-48.89,-2.08,-19.04,o
0.21,0.72,0.80,-20.57,-2.01,7.08,o
0.28,0.60,0.73,-23.13,-12.57,16.91,o
0.34,0.66,0.69,-38.02,-31.19,24.90,o
0.27,0.70,0.81,-43.03,-24.66,16.91,o
0.32,0.63,0.74,-31.92,-13.49,9.58,o
0.36,0.62,0.71,-33.26,-14.04,3.48,o
0.34,0.54,0.65,-31.13,-12.82,-7.20,o
0.32,0.48,0.45,-32.65,-11.96,-24.35,o
0.08,0.82,0.80,-67.87,-5.31,-34.42,o
-0.31,0.88,1.41,-13.00,5.92,12.39,o
-0.03,0.64,0.69,79.77,14.40,83.86,o
0.23,0.51,0.56,52.92,22.28,91.37,o
0.18,0.60,0.83,30.27,21.24,82.58,o
0.04,0.59,0.82,42.05,43.70,76.23,o
0.04,0.63,1.01,54.81,58.11,92.47,o
0.21,0.50,0.80,75.99,59.27,106.87,o
0.19,0.41,0.80,56.82,53.71,108.34,o
0.09,0.56,1.02,40.77,41.75,121.58,o
0.11,0.60,1.22,71.41,56.58,134.58,o
0.37,0.34,0.81,113.16,65.43,132.81,o
0.40,0.28,0.86,87.04,46.88,118.10,o
0.33,0.33,0.99,83.92,48.16,101.14,o
0.30,0.26,0.85,97.41,62.81,81.05,o
0.34,0.16,0.81,87.34,52.31,79.65,o
0.42,0.14,0.80,67.93,33.81,85.63,o
0.37,0.20,0.93,51.15,17.46,78.06,o
0.38,0.17,0.91,59.94,22.28,67.75,o
0.56,0.04,0.72,57.01,19.96,56.76,o
0.54,0.17,0.82,19.78,-1.16,40.04,o
0.42,0.22,0.91,24.23,3.72,25.33,o
0.55,0.08,0.66,23.32,-0.37,19.71,o
0.59,0.16,0.74,-10.19,-28.44,13.92,o
0.42,0.42,0.98,-20.69,-46.45,0.24,o
0.41,0.28,0.80,10.74,-43.70,-8.24,o
0.43,0.16,0.64,1.65,-67.50,-12.51,o
0.34,0.32,0.74,-19.90,-86.18,-25.88,o
0.12,0.48,0.82,-13.79,-52.00,-62.07,o
0.04,0.41,0.70,2.62,-6.65,-83.25,o
0.07,0.46,0.75,-11.54,7.32,-83.13,o
0.07,0.57,0.88,-2.20,21.30,-87.40,o
0.11,0.53,0.62,17.64,23.13,-86.43,o
0.10,0.48,0.47,12.82,0.67,-66.65,o
0.07,0.40,0.47,-12.51,-22.34,-46.69,o
-0.08,0.58,0.76,-42.24,-27.59,-43.95,o
-0.28,0.58,0.88,-15.08,14.77,-42.30,o
0.06,0.40,0.88,-15.69,2.50,-15.93,o
-0.02,0.47,1.11,-20.57,-14.04,-23.80,o
-0.30,0.50,1.14,-3.54,-16.05,-22.09,o
-0.42,0.35,1.10,9.22,-19.65,1.95,o
-0.32,0.35,1.05,13.24,-26.92,27.95,o
-0.25,0.40,1.02,18.37,-10.13,29.60,o
-0.09,0.35,0.86,23.07,8.54,29.30,o
0.03,0.33,0.83,17.88,8.36,31.74,o
0.09,0.22,0.76,17.88,-1.34,38.88,o
0.06,0.21,0.83,4.52,-7.81,37.29,o
0.00,0.24,0.93,1.46,-1.65,34.30,o
0.05,0.18,0.90,2.01,5.98,28.87,o
0.04,0.22,0.96,-8.36,3.72,21.30,o
0.05,0.27,0.99,-7.93,5.43,15.26,o
0.08,0.26,0.95,-3.78,9.34,5.80,o
0.05,0.24,0.92,-4.27,5.43,3.17,o
