ax,ay,az,gx,gy,gz,label
-0.10,-0.08,1.00,5.92,-27.83,-3.60,o
-0.08,-0.14,1.03,11.41,-22.83,-4.52,o
-0.14,-0.29,1.09,6.04,-23.25,-18.86,o
-0.17,-0.40,0.99,1.16,-20.08,-24.78,o
-0.20,-0.26,0.92,-9.77,-17.27,-24.84,o
-0.18,-0.20,0.91,-10.19,-1.53,-9.89,o
-0.05,-0.29,0.86,-19.47,12.15,3.97,o
0.09,-0.23,0.90,-32.35,17.09,5.98,o
0.17,0.06,0.81,-6.96,28.26,-14.65,o
0.18,-0.07,0.77,7.63,43.21,-30.88,o
0.24,-0.09,0.77,-13.67,47.24,2.32,o
0.27,0.06,0.75,-43.88,30.52,46.63,o
0.24,0.23,0.76,-47.61,12.08,54.50,o
0.24,0.05,0.82,-38.82,8.91,37.54,o
0.27,0.24,0.84,-38.82,-2.69,29.05,o
0.07,0.34,0.81,-34.30,-4.94,23.13,o
0.12,0.20,0.83,-26.00,1.46,41.20,o
0.23,0.26,0.82,-7.26,19.47,19.29,o
0.06,0.31,0.71,-11.41,6.59,-2.99,o
0.03,0.34,0.65,-21.06,3.91,-2.01,o
0.15,0.41,0.74,-29.79,0.00,-8.54,o
0.14,0.44,0.81,-16.11,27.04,-26.43,o
0.06,0.40,0.76,-2.56,22.58,-17.64,o
-0.07,0.42,0.74,-7.63,12.76,3.72,o
-0.06,0.37,0.75,-9.03,9.89,22.34,o
-0.00,0.32,0.82,-19.35,4.33,18.31,o
-0.10,0.42,0.88,-22.34,6.10,-8.12,o
-0.21,0.42,0.89,-18.37,14.71,-12.76,o
-0.07,0.42,0.93,-21.67,14.89,5.86,o
0.08,0.43,0.97,-16.97,15.32,-0.24,o
0.12,0.50,0.92,-12.82,18.74,-24.29,o
-0.01,0.52,0.97,-10.44,15.38,-42.36,o
-0.03,0.44,0.95,-4.46,18.01,-25.21,o
0.22,0.48,0.96,-2.38,10.99,-3.23,o
0.08,0.53,0.91,2.44,10.93,-37.05,o
-0.02,0.41,0.94,1.71,18.01,-46.20,o
0.14,0.46,1.01,2.32,27.77,-40.10,o
0.13,0.46,1.00,16.97,27.65,-43.33,o
0.10,0.34,1.00,20.81,34.36,-40.89,o
0.13,0.52,1.03,12.27,26.67,-45.17,o
0.09,0.46,1.04,15.01,27.53,-60.49,o
0.20,0.26,0.93,19.71,46.39,-67.32,o
0.19,0.17,0.84,-8.54,60.73,-95.76,o
0.15,0.27,1.01,-30.70,56.64,-114.62,o
0.23,0.31,0.95,-27.89,51.88,-104.55,o
0.24,0.40,0.88,-30.88,37.17,-91.00,o
