ax,ay,az,gx,gy,gz,label
0.26,-0.10,0.89,6.16,-4.64,51.94,o
0.31,-0.14,0.89,18.80,-10.68,60.18,o
0.33,-0.15,0.90,13.18,-12.88,61.89,o
0.34,-0.16,0.90,15.56,-7.51,55.66,o
0.35,-0.22,0.92,10.07,-2.20,54.69,o
0.45,-0.24,0.97,3.17,-2.99,56.03,o
0.57,-0.24,0.96,4.03,-6.90,54.63,o
0.52,-0.19,0.96,-11.41,-8.97,42.66,o
0.52,-0.16,0.90,-6.04,-9.22,37.29,o
0.58,-0.21,0.82,-7.51,-14.28,33.51,o
0.58,-0.17,0.78,-30.21,-31.25,28.32,o
0.51,-0.01,0.84,-54.99,-38.45,14.40,o
0.55,0.03,0.83,-53.96,-35.40,7.93,o
0.51,0.13,0.83,-59.94,-40.10,-5.31,o
0.45,0.28,0.85,-62.13,-41.14,-24.35,o
0.37,0.35,0.85,-57.37,-28.75,-41.56,o
0.43,0.31,0.80,-48.89,-23.68,-35.46,o
0.47,0.35,0.78,-59.88,-30.46,-40.59,o
0.38,0.41,0.80,-62.01,-27.34,-64.27,o
0.30,0.38,0.71,-58.47,-8.12,-85.57,o
0.36,0.38,0.66,-65.12,-4.76,-95.95,o
0.46,0.47,0.61,-92.29,5.68,-117.74,o
0.47,0.54,0.53,-114.62,19.04,-141.78,o
0.32,0.70,0.61,-127.81,10.38,-147.40,o
0.22,0.75,0.77,-120.91,2.93,-135.74,o
0.23,0.62,0.77,-67.14,-28.87,-97.41,o
0.31,0.52,0.50,-53.77,-30.15,-78.37,o
0.24,0.56,0.64,-68.30,-61.77,-68.30,o
0.19,0.69,0.64,-96.80,-15.44,-90.58,o
0.21,0.82,0.94,-78.43,-24.41,-69.89,o
0.27,0.70,0.70,-18.74,-52.92,-44.74,o
0.29,0.59,0.62,-15.26,-49.87,-43.09,o
0.28,0.62,0.71,-26.92,-21.30,-57.07,o
0.36,0.65,0.76,-15.87,-5.07,-61.16,o
0.39,0.59,0.64,1.59,-20.08,-57.68,o
0.33,0.59,0.64,4.76,-23.74,-66.35,o
0.26,0.56,0.56,0.37,-14.71,-76.23,o
0.16,0.65,0.71,-20.02,-12.94,-59.69,o
0.17,0.63,0.74,5.19,-25.45,-21.48,o
0.24,0.55,0.77,11.66,-17.33,-16.24,o
0.16,0.47,0.75,20.08,-25.15,-4.15,o
0.14,0.39,0.78,5.49,-12.02,-1.28,o
0.21,0.46,0.85,-17.64,21.91,5.37,o
0.25,0.54,0.89,-31.01,29.79,15.75,o
0.41,0.60,0.95,-10.93,6.29,35.28,o
0.47,0.63,0.91,14.40,5.19,18.55,o
0.36,0.40,0.84,32.47,8.97,2.44,o
0.26,0.26,0.84,42.24,9.89,8.73,o
0.21,0.21,0.82,51.45,3.23,21.55,o
0.18,0.28,0.92,55.18,4.39,38.09,o
0.18,0.38,0.99,74.83,14.77,46.88,o
0.11,0.29,0.90,93.20,21.00,50.05,o
0.07,0.18,0.83,94.42,23.80,67.26,o
0.14,0.24,0.94,89.17,38.57,91.61,o
0.21,0.23,0.96,95.40,26.61,102.36,o
0.25,0.12,0.89,106.57,5.86,111.21,o
0.27,-0.01,0.83,106.32,-1.46,122.01,o
0.17,0.00,0.95,84.78,8.18,126.16,o
0.24,0.10,0.98,78.92,-3.66,163.02,o
0.40,0.04,0.95,92.65,-24.41,188.11,o
0.55,-0.02,0.95,76.97,-29.91,186.34,o
0.44,0.09,1.17,54.69,-24.78,134.64,o
0.25,-0.09,0.91,79.90,-7.69,80.38,o
0.26,-0.27,0.67,61.65,-33.45,92.59,o
0.15,0.01,1.01,6.29,-21.55,93.02,o
0.22,0.16,1.08,20.51,46.75,87.34,o
0.38,-0.11,0.78,30.52,27.47,78.19,o
0.33,-0.07,0.83,7.26,20.39,73.55,o
0.25,0.08,1.06,-3.48,42.18,72.81,o
0.44,0.10,0.87,25.09,52.06,73.61,o
0.60,-0.02,0.83,22.64,11.35,61.22,o
0.49,0.05,0.95,-0.37,10.56,33.63,o
0.41,0.02,1.05,5.00,39.92,28.02,o
0.57,-0.10,0.77,24.05,24.54,31.80,o
0.55,-0.11,0.76,-16.85,-11.66,22.58,o
0.45,0.00,0.94,-16.54,-16.11,23.93,o
0.36,0.03,0.90,0.92,-8.48,31.31,o
0.57,-0.08,0.58,14.77,-6.65,46.69,o
0.53,0.08,0.79,-33.63,-51.45,39.86,o
0.46,0.21,0.97,-23.74,-60.30,28.44,o
0.55,0.10,0.76,-0.06,-50.11,20.81,o
0.55,0.08,0.73,-12.82,-61.52,4.33,o
0.42,0.17,0.80,-30.03,-55.85,-38.15,o
0.31,0.23,0.76,-35.89,-32.17,-77.94,o
0.22,0.34,0.81,-51.57,-20.08,-105.35,o
0.20,0.40,0.81,-55.18,-6.53,-124.39,o
0.23,0.43,0.78,-57.98,-6.10,-136.47,o
0.30,0.50,0.79,-58.96,-10.80,-160.77,o
0.32,0.65,0.77,-57.98,22.16,-223.51,o
-0.13,0.73,0.91,-79.96,48.95,-258.24,o
-0.26,0.68,0.96,-62.50,62.01,-196.78,o
-0.15,0.48,0.83,-41.56,45.84,-117.49,o
-0.10,0.43,0.84,-31.07,-12.94,-37.96,o
-0.02,0.42,0.91,-24.54,-22.58,-13.24,o
0.05,0.36,0.88,-18.49,9.09,-17.46,o
0.18,0.31,0.89,-13.00,14.71,-9.28,o
0.23,0.30,0.89,-5.13,-0.06,4.76,o
0.26,0.28,0.88,-0.37,-0.79,8.91,o
0.34,0.30,0.91,3.23,0.43,10.74,o
0.35,0.27,0.87,9.77,7.51,0.43,o
0.36,0.25,0.88,3.54,13.12,-6.71,o
0.36,0.25,0.88,3.36,7.39,-1.28,o
0.36,0.25,0.88,4.70,1.22,8.42,o
0.38,0.27,0.89,3.78,1.46,5.92,o
0.38,0.25,0.88,5.43,2.56,2.56,o
0.35,0.25,0.88,4.15,2.50,-0.49,o
0.31,0.23,0.85,5.19,1.22,0.49,o
0.29,0.23,0.87,4.21,-1.04,4.27,o
0.34,0.22,0.86,6.53,1.53,6.65,o
0.35,0.20,0.85,4.70,1.59,4.27,o
0.33,0.21,0.86,2.38,3.54,-1.77,o
0.29,0.20,0.84,2.62,5.49,-2.56,o
0.32,0.21,0.86,1.77,4.27,0.24,o
0.34,0.19,0.84,2.69,1.10,4.76,o
0.33,0.21,0.87,-0.18,1.28,3.85,o
