ax,ay,az,gx,gy,gz,label
0.14,-0.27,0.90,2.32,3.72,4.46,o
0.14,-0.28,0.91,1.83,4.03,5.25,o
0.14,-0.31,0.92,1.53,4.64,6.59,o
0.17,-0.33,0.93,2.20,3.42,7.69,o
0.17,-0.36,0.93,2.69,2.32,5.19,o
0.16,-0.40,0.96,1.10,-0.31,7.45,o
0.20,-0.47,0.96,3.42,-2.44,9.22,o
0.22,-0.54,0.97,2.32,-5.25,9.09,o
0.26,-0.60,0.91,4.64,-12.08,14.04,o
0.29,-0.60,0.91,-6.59,-17.52,6.90,o
0.29,-0.53,0.94,-1.53,-17.15,-1.59,o
0.28,-0.61,0.84,4.82,-17.70,-4.76,o
0.30,-0.64,0.78,3.42,-25.09,3.54,o
0.27,-0.68,0.71,-5.25,-31.80,2.56,o
0.28,-0.47,0.71,-32.96,-39.06,-4.88,o
0.23,-0.26,0.74,-47.12,-35.10,-25.15,o
0.19,-0.09,0.75,-50.84,-29.54,-22.64,o
0.22,0.13,0.81,-50.29,-20.69,-20.57,o
0.31,0.24,0.88,-42.79,-19.41,-17.46,o
0.28,0.27,0.89,-32.53,-18.49,-38.02,o
0.22,0.29,0.90,-29.85,-30.82,-36.93,o
-0.03,0.32,0.88,-23.01,-48.10,-26.49,o
-0.18,0.26,0.85,-5.19,-52.86,-15.38,o
-0.23,0.14,0.78,1.40,-31.49,-30.76,o
-0.34,0.20,0.79,-10.62,-32.90,-26.55,o
-0.29,0.21,0.81,-5.07,-23.56,-12.15,o
-0.24,0.11,0.79,9.03,-3.78,-12.51,o
-0.20,0.00,0.81,11.41,4.03,-11.11,o
-0.19,0.08,0.82,9.83,-3.54,-12.82,o
-0.25,0.12,0.83,4.27,-2.87,-20.69,o
-0.27,0.10,0.87,3.30,2.87,-15.26,o
-0.31,0.10,0.89,1.22,7.39,-9.16,o
-0.30,0.04,0.87,7.39,10.74,-6.90,o
-0.26,-0.02,0.92,-2.08,23.56,-4.03,o
-0.26,0.03,0.97,-13.18,26.06,-5.37,o
-0.37,0.04,1.00,-7.93,27.10,-18.43,o
-0.32,-0.03,1.01,7.02,34.67,-7.57,o
-0.22,-0.00,1.04,-2.62,34.85,-10.99,o
-0.30,0.14,1.06,-14.16,27.89,-30.40,o
-0.34,0.07,1.04,0.06,30.15,-20.87,o
-0.24,0.02,1.00,6.65,28.63,-22.83,o
-0.23,0.13,1.00,-3.54,29.97,-44.98,o
-0.25,0.07,1.02,8.24,34.97,-45.72,o
-0.19,0.00,0.95,13.12,31.68,-39.92,o
-0.18,-0.03,0.99,7.26,30.21,-44.07,o
-0.08,-0.03,1.00,6.71,35.34,-50.48,o
-0.12,0.05,1.00,1.95,38.64,-59.02,o
-0.13,-0.08,1.03,15.93,42.85,-54.75,o
-0.05,-0.24,0.99,24.11,43.15,-37.66,o
-0.02,-0.13,0.92,7.63,32.23,-40.04,o
-0.12,-0.09,0.90,-0.12,29.17,-48.71,o
-0.10,-0.20,1.04,-1.40,50.29,-31.56,o
0.03,-0.20,1.04,8.36,56.34,-15.56,o
0.02,-0.13,1.00,8.36,46.33,-20.81,o
0.01,-0.15,1.04,0.98,54.38,-21.24,o
0.03,-0.11,1.11,-0.18,64.09,-12.57,o
0.13,-0.10,1.04,19.29,64.15,-12.02,o
0.16,-0.24,0.91,43.76,56.70,-9.70,o
0.13,-0.31,0.91,32.84,50.90,2.99,o
0.25,-0.28,0.95,29.24,61.46,-14.89,o
0.21,-0.42,0.90,53.22,37.96,-23.68,o
0.16,-0.53,0.84,46.51,30.46,-23.68,o
0.19,-0.52,0.85,25.45,32.17,-13.98,o
0.30,-0.52,0.86,16.54,39.37,-13.31,o
0.27,-0.56,0.84,16.91,37.05,-23.86,o
0.22,-0.58,0.82,11.47,27.16,-17.33,o
0.20,-0.62,0.81,1.89,22.16,-0.85,o
0.26,-0.59,0.76,-6.65,18.92,8.18,o
0.31,-0.49,0.83,-14.65,27.22,3.54,o
0.24,-0.56,0.84,2.75,46.39,-23.38,o
0.36,-0.58,0.74,31.49,71.78,-43.82,o
0.55,-0.52,0.68,42.42,96.80,-64.21,o
0.69,-0.63,0.63,43.33,108.03,-44.07,o
0.75,-0.76,0.48,50.17,93.08,-23.32,o
0.84,-0.78,0.39,28.44,57.19,8.97,o
0.88,-0.79,0.36,20.39,26.18,36.01,o
0.91,-0.80,0.25,12.88,-2.01,61.28,o
0.87,-0.75,0.20,-1.46,-30.76,69.09,o
0.88,-0.66,0.18,-19.78,-42.30,65.49,o
0.89,-0.56,0.24,-30.52,-58.84,67.38,o
0.88,-0.35,0.33,-38.82,-70.43,77.51,o
0.78,-0.15,0.55,-28.93,-76.11,73.91,o
