ax,ay,az,gx,gy,gz,label
0.21,-0.12,0.93,2.56,6.16,2.44,o
0.20,-0.14,0.92,2.87,8.00,3.72,o
0.18,-0.16,0.94,0.43,11.35,5.98,o
0.18,-0.17,1.01,-2.14,20.26,8.97,o
0.24,-0.20,1.04,-0.12,29.36,12.88,o
0.37,-0.28,1.05,1.34,31.80,14.04,o
0.47,-0.35,0.95,4.33,17.03,7.02,o
0.43,-0.40,0.79,-2.50,8.42,-4.94,o
0.46,-0.39,0.71,-30.15,26.06,-15.44,o
0.61,-0.28,0.73,-62.99,72.27,-31.98,o
0.88,-0.19,0.63,-84.78,95.46,-52.31,o
1.03,-0.10,0.57,-116.64,77.39,-78.55,o
0.92,0.12,0.72,-139.34,10.93,-97.60,o
0.62,0.36,0.84,-121.58,-34.97,-111.69,o
0.24,0.44,0.97,-92.04,-35.83,-95.89,o
0.14,0.34,0.94,-46.20,-27.53,-56.46,o
0.36,0.22,0.73,-23.19,-42.05,-23.13,o
0.43,0.22,0.65,-27.71,-49.38,-23.80,o
0.36,0.29,0.70,-39.06,-38.39,-41.87,o
0.24,0.30,0.61,-42.66,-6.10,-54.32,o
0.29,0.32,0.59,-50.29,0.37,-49.44,o
0.35,0.41,0.64,-52.25,-10.93,-48.77,o
0.30,0.42,0.63,-54.14,-0.24,-53.65,o
0.15,0.48,0.71,-56.27,2.93,-45.47,o
0.20,0.43,0.73,-41.20,-2.14,-29.66,o
0.29,0.44,0.70,-46.94,-10.50,-29.72,o
0.12,0.63,0.94,-50.35,-11.35,-37.90,o
0.11,0.62,0.94,-16.85,0.12,-25.63,o
0.32,0.44,0.60,-9.09,5.62,-23.68,o
0.28,0.52,0.78,-44.56,6.16,-40.22,o
0.18,0.61,0.94,-44.25,19.17,-41.99,o
0.27,0.48,0.88,-24.90,25.63,-29.05,o
0.43,0.37,0.86,-28.56,10.68,-23.74,o
0.41,0.42,0.91,-38.82,-0.85,-33.26,o
0.27,0.50,1.19,-32.84,-9.64,-29.36,o
0.40,0.32,0.92,0.73,-23.13,-14.83,o
0.41,0.29,0.83,-14.04,-66.28,-26.55,o
0.25,0.39,0.88,-32.59,-62.56,-42.24,o
0.15,0.40,0.84,-40.77,-28.14,-56.15,o
0.14,0.31,0.61,-60.12,-23.93,-44.25,o
0.20,0.50,0.91,-89.60,-41.81,-31.07,o
0.18,0.57,1.16,-47.79,-14.59,-25.76,o
0.21,0.47,1.04,1.89,8.00,-25.15,o
0.11,0.36,0.81,27.28,10.38,-14.83,o
0.05,0.29,0.83,29.85,10.19,12.51,o
0.03,0.25,0.91,28.32,1.95,47.97,o
0.03,0.21,0.95,39.92,2.75,72.57,o
-0.05,0.21,0.86,39.12,3.78,99.61,o
0.01,0.27,0.97,25.82,-4.64,138.85,o
0.12,0.32,1.06,20.75,-12.70,158.75,o
0.16,0.30,0.92,15.69,-3.23,158.02,o
0.14,0.34,0.98,-7.14,-9.46,158.08,o
0.10,0.45,1.22,-8.24,-9.46,155.15,o
0.12,0.42,1.12,14.10,-3.91,145.26,o
0.18,0.34,1.01,18.37,0.37,129.39,o
0.14,0.29,1.04,16.97,10.31,113.34,o
0.14,0.28,1.14,28.69,24.17,105.77,o
0.22,0.22,1.04,45.41,36.68,95.95,o
0.37,0.18,1.00,50.29,27.53,81.48,o
0.38,0.14,0.92,58.59,22.71,57.68,o
0.26,0.12,0.82,56.40,20.75,46.39,o
0.23,0.19,0.93,55.42,29.48,49.56,o
0.35,0.19,0.85,76.11,40.28,48.52,o
0.48,0.13,0.70,78.67,24.54,33.20,o
0.28,0.19,0.83,64.15,25.33,13.61,o
0.26,0.23,0.84,71.66,60.30,13.92,o
0.49,0.14,0.58,68.73,63.66,10.38,o
0.58,0.13,0.62,40.53,39.25,-11.60,o
0.39,0.21,0.66,27.22,29.97,-34.12,o
0.32,0.25,0.61,17.09,44.37,-42.30,o
0.44,0.25,0.63,-3.23,48.83,-51.64,o
0.41,0.36,0.74,-16.78,30.64,-65.55,o
0.19,0.49,0.80,-18.19,18.07,-79.96,o
0.04,0.47,0.83,-18.55,26.06,-86.24,o
0.02,0.39,0.86,-21.91,1.04,-68.12,o
-0.02,0.31,0.96,-32.47,-7.57,-66.10,o
-0.17,0.26,1.06,-31.19,2.81,-58.72,o
-0.14,0.14,1.11,-24.66,13.67,-49.44,o
-0.09,-0.02,1.02,-15.38,-8.67,-36.19,o
-0.19,0.00,1.30,-33.33,-33.69,-25.27,o
-0.34,0.11,1.55,-15.01,-36.62,-7.63,o
-0.18,0.06,1.22,23.19,-16.78,7.26,o
-0.04,0.07,0.96,24.23,-16.05,13.55,o
-0.01,0.11,0.85,24.23,4.27,16.48,o
0.09,0.12,0.83,21.00,3.85,22.09,o
0.22,0.05,0.77,17.46,0.79,24.84,o
0.20,0.06,0.95,3.36,-3.85,18.98,o
0.19,0.01,0.99,8.24,2.75,14.65,o
0.23,-0.03,0.95,5.62,6.47,9.70,o
0.19,0.03,1.00,-1.59,5.92,4.09,o
0.20,0.03,0.95,4.88,6.47,7.81,o
0.27,-0.02,0.89,3.11,8.30,5.74,o
0.28,-0.04,0.85,0.00,1.53,-0.79,o
0.16,0.00,0.91,-10.01,3.17,-8.73,o
0.13,0.02,0.93,-5.98,4.21,-3.30,o
0.20,-0.01,0.92,-4.58,-1.71,2.26,o
0.20,-0.00,0.89,-6.04,-8.30,-1.83,o
0.11,0.04,0.96,-10.62,-4.15,-7.69,o
0.09,0.05,0.96,-7.51,2.81,-4.09,o
0.13,0.04,0.96,-4.88,0.43,-0.85,o
0.12,0.04,0.96,-1.22,-1.10,-1.77,o
0.08,0.05,0.95,-1.40,-0.61,-2.44,o
0.11,0.04,0.95,1.22,1.22,2.81,o
0.14,0.04,0.94,0.43,1.89,2.32,o
0.15,0.03,0.91,0.61,1.71,2.69,o
0.15,0.05,0.94,-4.27,2.87,1.16,o
0.13,0.06,0.99,-1.95,6.29,1.71,o
0.17,0.03,0.93,1.65,1.71,5.07,o
0.16,0.04,0.94,-0.67,-1.46,2.75,o
0.11,0.05,0.95,-1.71,3.11,-1.16,o
0.10,0.02,0.92,0.43,5.98,1.59,o
0.12,0.04,0.93,-1.95,2.32,4.27,o
0.13,0.03,0.92,-1.10,2.38,3.36,o
0.12,0.02,0.91,-4.09,3.05,2.14,o
0.12,0.06,0.97,-5.43,4.88,3.42,o
0.19,0.04,0.93,-0.98,6.65,5.25,o
