ax,ay,az,gx,gy,gz,label
0.23,-0.02,0.91,-30.70,-9.28,42.36,o
0.13,0.02,0.90,-28.50,0.79,22.46,o
0.12,-0.01,0.85,-29.79,8.36,20.02,o
0.20,0.04,0.94,-44.74,1.22,36.80,o
0.26,0.04,0.93,-31.37,-9.03,42.85,o
0.24,0.09,0.84,-27.28,-7.20,25.57,o
0.25,0.04,0.69,-33.39,9.77,7.26,o
0.44,0.14,0.88,-52.19,3.78,21.79,o
0.67,0.25,0.89,-34.91,2.26,11.54,o
0.60,0.28,0.82,-41.20,11.66,-40.22,o
0.54,0.33,0.77,-56.76,14.65,-68.24,o
0.54,0.41,0.81,-68.66,16.05,-81.91,o
0.49,0.53,0.86,-71.41,17.27,-92.65,o
0.56,0.46,0.78,-60.91,2.56,-89.23,o
0.62,0.47,0.66,-69.09,-4.21,-107.42,o
0.52,0.60,0.75,-69.09,-2.87,-133.61,o
0.45,0.55,0.60,-64.58,10.99,-140.69,o
0.39,0.49,0.55,-83.68,1.71,-138.55,o
0.44,0.44,0.45,-92.71,-10.07,-125.49,o
0.36,0.61,0.50,-114.93,-13.12,-133.30,o
0.28,0.75,0.59,-126.65,-3.72,-123.60,o
0.35,0.70,0.52,-120.18,-9.52,-103.94,o
0.43,0.73,0.54,-117.13,-26.92,-93.08,o
0.50,0.83,0.66,-112.30,-23.44,-90.27,o
0.48,0.88,0.68,-94.12,-33.20,-77.88,o
0.42,0.82,0.72,-68.79,-54.02,-60.12,o
0.62,0.74,0.66,-39.61,-57.68,-57.86,o
0.74,0.74,0.64,-28.75,-56.82,-81.85,o
0.56,0.78,0.62,-29.60,-15.50,-125.18,o
0.37,0.61,0.48,-29.11,-0.79,-127.93,o
0.33,0.54,0.54,-41.69,-9.09,-97.47,o
0.31,0.52,0.48,-35.83,-37.90,-52.92,o
0.19,0.57,0.54,-49.80,-21.00,-18.31,o
0.26,0.69,0.71,-41.56,-10.74,10.19,o
0.42,0.58,0.57,-4.15,-13.18,44.37,o
0.50,0.58,0.57,0.98,-11.66,28.75,o
0.42,0.60,0.55,-2.69,5.68,9.89,o
0.32,0.68,0.72,1.95,-4.76,29.97,o
0.29,0.68,0.68,41.87,-1.59,33.75,o
0.37,0.64,0.80,40.77,9.28,46.69,o
0.41,0.54,0.77,48.83,28.69,17.58,o
0.18,0.36,0.71,37.11,50.72,-6.29,o
0.11,0.40,0.82,26.06,58.17,29.66,o
0.32,0.55,0.87,45.23,73.00,77.51,o
0.47,0.52,0.76,64.15,86.73,81.42,o
0.50,0.35,0.65,64.15,88.93,84.84,o
0.57,0.51,0.73,59.14,86.36,106.26,o
0.58,0.53,0.71,76.11,68.60,106.63,o
