ax,ay,az,gx,gy,gz,label
0.25,-0.33,0.81,-45.78,-28.14,26.18,o
0.22,-0.28,0.85,-58.96,-23.50,25.39,o
0.18,-0.25,0.87,-61.46,-15.20,27.40,o
0.15,-0.19,0.89,-55.48,-2.81,23.93,o
0.26,-0.24,0.81,-38.45,18.74,26.49,o
0.41,-0.19,0.84,-45.47,-13.73,52.19,o
0.54,-0.13,0.79,-45.10,-26.43,43.95,o
0.66,-0.10,0.79,-55.18,-22.77,29.17,o
0.66,0.01,0.74,-70.98,-17.70,5.49,o
0.53,0.17,0.77,-94.73,-5.80,-34.85,o
0.45,0.29,0.77,-89.78,8.30,-55.05,o
0.49,0.34,0.76,-82.09,11.78,-53.28,o
0.55,0.36,0.79,-84.05,2.99,-57.37,o
0.55,0.44,0.83,-79.77,-14.77,-62.74,o
0.57,0.50,0.80,-71.90,-14.47,-71.17,o
0.62,0.45,0.72,-69.46,-9.52,-86.55,o
0.53,0.48,0.68,-79.22,-22.64,-96.86,o
0.42,0.56,0.68,-85.39,-30.33,-96.80,o
0.46,0.48,0.57,-74.95,-26.06,-96.74,o
0.34,0.44,0.51,-96.19,-13.37,-109.31,o
0.18,0.53,0.63,-115.91,-51.51,-78.98,o
0.20,0.77,0.70,-124.88,-4.21,-76.42,o
0.26,0.91,0.93,-96.31,-6.77,-52.55,o
0.26,0.65,0.55,-31.68,-8.85,-40.65,o
0.23,0.60,0.67,-37.11,-37.35,-34.67,o
0.32,0.67,0.77,-28.44,-32.53,-36.68,o
0.39,0.49,0.63,-5.31,6.04,-55.24,o
0.35,0.51,0.75,-20.69,12.27,-66.35,o
0.31,0.50,0.69,-4.58,2.99,-65.80,o
0.29,0.51,0.74,-10.44,5.55,-63.84,o
0.27,0.47,0.70,-10.68,11.23,-53.83,o
0.28,0.53,0.81,-19.41,6.16,-29.36,o
0.27,0.60,0.99,-10.07,4.46,-18.80,o
0.23,0.45,0.85,5.07,5.98,-15.08,o
0.23,0.31,0.83,0.31,-12.08,2.69,o
0.34,0.30,0.75,-9.16,-5.49,34.12,o
0.43,0.52,0.83,-38.51,13.24,38.94,o
0.41,0.72,0.98,-28.81,20.51,40.65,o
