ax,ay,az,gx,gy,gz,label
0.19,0.36,0.87,0.00,6.41,2.87,m
0.19,0.36,0.88,5.55,4.46,7.87,m
0.20,0.35,0.90,9.70,2.81,11.29,m
0.21,0.38,0.99,9.40,1.65,11.41,m
0.22,0.43,1.05,4.27,5.43,5.49,m
0.32,0.47,1.12,7.39,16.11,5.13,m
0.51,0.54,1.14,18.68,25.21,15.75,m
0.62,0.60,1.05,31.68,18.55,12.33,m
0.48,0.43,0.99,43.40,-1.34,0.67,m
0.49,0.44,0.87,31.37,-1.95,-3.91,m
0.32,0.49,0.89,18.74,-13.98,-22.40,m
0.21,0.42,0.75,42.72,-13.43,-5.62,m
0.03,0.31,0.61,67.93,-18.13,12.82,m
-0.16,0.13,0.53,60.42,-27.47,1.59,m
-0.48,-0.01,0.57,41.93,-31.13,-3.48,m
-0.61,0.11,0.65,33.20,-12.82,10.38,m
-0.61,0.20,0.67,34.18,-3.91,7.57,m
-0.65,0.12,0.70,25.39,-5.74,-17.58,m
-0.64,0.05,0.73,18.62,-0.73,-32.47,m
-0.55,-0.01,0.70,11.66,14.47,-36.56,m
-0.28,0.06,0.64,3.48,41.87,-31.98,m
-0.12,0.13,0.62,4.46,36.50,-30.76,m
0.00,0.09,0.71,0.37,28.81,-43.52,m
0.11,0.02,0.78,-7.69,45.04,-47.91,m
0.32,-0.01,0.80,-1.04,35.28,-39.67,m
0.33,-0.07,0.97,-4.64,6.90,-36.13,m
0.48,0.03,1.09,-17.94,4.39,-33.26,m
0.60,0.11,1.25,-3.60,-27.65,-29.42,m
0.58,0.04,1.40,18.62,-11.47,-31.31,m
0.55,-0.16,1.45,21.55,10.93,-36.56,m
0.55,-0.21,1.48,23.93,18.37,-31.31,m
0.54,-0.21,1.41,31.56,20.32,-23.62,m
0.45,-0.25,1.33,29.24,23.07,-18.55,m
0.48,-0.20,1.19,14.28,34.91,-9.89,m
0.50,-0.13,1.10,7.51,28.81,-4.15,m
0.42,-0.11,1.06,15.08,20.63,6.59,m
0.33,-0.10,0.99,12.15,24.96,19.41,m
