ax,ay,az,gx,gy,gz,label
0.25,0.31,0.83,33.63,18.62,20.63,m
0.30,0.31,0.81,31.13,14.53,18.37,m
0.28,0.28,0.84,31.37,10.86,18.68,m
0.31,0.25,0.84,31.98,4.82,22.95,m
0.28,0.27,0.89,31.49,4.46,30.82,m
0.36,0.26,0.94,28.63,8.36,31.80,m
0.42,0.29,0.94,28.81,12.76,36.62,m
0.51,0.28,1.03,36.32,18.68,41.38,m
0.62,0.23,1.02,33.81,28.44,38.64,m
0.68,0.26,1.00,22.83,23.99,35.58,m
0.69,0.40,1.02,15.26,9.22,29.91,m
0.65,0.48,1.07,13.00,0.37,21.30,m
0.50,0.43,1.09,8.54,3.97,5.80,m
0.52,0.45,1.06,15.75,13.12,16.05,m
0.51,0.50,0.94,38.76,16.11,34.48,m
0.57,0.41,0.79,48.95,12.45,37.54,m
0.44,0.32,0.75,35.95,3.78,24.54,m
0.28,0.43,0.78,36.32,7.93,41.20,m
0.29,0.46,0.69,73.91,30.15,59.94,m
0.34,0.12,0.41,87.46,4.52,41.44,m
-0.05,0.11,0.58,56.09,-54.02,8.67,m
-0.55,-0.01,0.80,43.76,-64.27,-6.59,m
-0.77,0.00,0.91,46.02,-44.86,-1.53,m
-0.82,-0.02,0.98,34.00,-14.53,-17.88,m
-0.75,-0.03,0.95,10.13,17.27,-48.16,m
-0.65,-0.14,0.92,3.72,48.46,-54.38,m
-0.34,-0.14,0.78,-2.99,78.61,-53.59,m
-0.12,-0.08,0.63,-14.16,84.23,-62.38,m
-0.01,-0.05,0.67,-26.67,76.29,-78.98,m
0.12,-0.02,0.69,-23.25,81.85,-82.52,m
0.25,-0.09,0.56,-7.02,85.88,-74.65,m
0.26,-0.25,0.54,-16.11,62.87,-80.69,m
0.37,-0.17,0.77,-36.19,53.47,-83.80,m
0.53,-0.19,0.70,-20.63,65.37,-72.63,m
0.60,-0.38,0.58,-13.00,51.64,-54.99,m
0.87,-0.37,0.73,-39.06,26.98,-52.31,m
0.93,-0.29,0.83,-29.05,-21.06,-34.97,m
0.95,-0.31,0.79,-23.93,10.31,-20.81,m
1.17,-0.18,0.83,-35.71,22.89,-24.48,m
1.18,-0.13,0.94,-26.55,-10.13,-30.09,m
1.07,-0.20,0.97,-9.83,-7.87,-26.92,m
0.99,-0.24,0.96,-10.86,-15.01,-29.30,m
0.83,-0.18,0.96,-15.01,-16.17,-30.58,m
0.72,-0.06,0.95,-10.25,-11.78,-21.12,m
0.72,-0.02,0.90,6.71,-4.15,-14.95,m
0.71,-0.13,0.81,1.22,-16.24,-19.53,m
0.50,-0.04,0.95,4.15,-3.78,-6.84,m
0.56,0.04,0.86,23.86,8.30,2.99,m
0.68,-0.06,0.58,9.58,-8.73,-10.19,m
0.48,-0.16,0.60,-12.70,-52.19,-22.03,m
0.34,-0.18,0.61,-45.10,-57.62,-30.58,m
0.26,-0.11,0.58,-49.19,-74.22,-19.65,m
0.13,-0.10,0.58,-46.57,-78.80,-6.77,m
0.06,-0.08,0.61,-50.23,-87.52,-3.78,m
-0.11,-0.06,0.73,-42.30,-84.11,4.09,m
-0.36,-0.09,0.91,-26.73,-70.50,17.03,m
-0.34,-0.01,0.97,-10.74,-40.16,35.52,m
-0.36,0.06,1.05,4.88,-22.83,37.90,m
-0.31,-0.01,1.00,13.92,-7.93,26.73,m
-0.43,-0.04,1.06,-0.61,-6.59,10.74,m
-0.47,0.15,1.18,-16.24,-2.56,-5.92,m
-0.50,0.17,1.24,-17.58,8.18,-30.64,m
-0.45,0.15,1.15,-12.63,37.35,-43.76,m
-0.37,0.12,1.01,-11.60,56.64,-59.75,m
-0.27,0.03,0.90,-15.08,67.75,-79.71,m
-0.19,0.04,0.81,-16.48,75.93,-91.80,m
0.07,0.10,0.59,-6.71,79.04,-97.35,m
-0.00,-0.17,0.65,-24.17,49.26,-135.62,m
0.08,-0.25,0.59,-41.81,30.52,-146.73,m
0.36,-0.13,0.66,-55.18,1.77,-146.06,m
0.47,-0.17,0.78,-60.79,-33.08,-160.03,m
0.53,-0.27,0.90,-68.12,-41.20,-155.76,m
0.69,-0.26,0.90,-47.67,-35.16,-124.63,m
0.71,-0.40,1.01,-28.26,-30.03,-101.44,m
0.77,-0.62,1.09,-10.38,-17.70,-59.45,m
0.80,-0.53,1.01,-12.82,-26.43,-10.01,m
0.65,-0.32,1.02,-52.55,-66.22,-2.32,m
0.47,-0.12,1.08,-86.00,-74.58,-9.64,m
0.30,0.09,1.10,-78.86,-64.82,2.08,m
0.16,0.16,1.04,-55.18,-43.40,9.64,m
0.07,0.19,1.02,-30.76,-26.06,17.76,m
0.07,0.25,1.00,-21.18,-13.92,17.82,m
0.02,0.29,1.00,-18.68,-4.82,10.68,m
0.03,0.35,0.98,-13.92,9.95,4.39,m
0.07,0.33,0.97,-2.38,18.19,-0.49,m
0.11,0.26,0.93,10.13,24.05,-0.67,m
0.14,0.21,0.90,12.02,20.08,-0.85,m
0.13,0.20,0.92,3.97,15.20,-5.80,m
0.15,0.20,0.89,-0.37,17.88,-8.54,m
0.14,0.17,0.87,-1.28,14.89,-7.51,m
0.18,0.18,0.85,-1.65,6.71,-6.04,m
0.16,0.15,0.87,-0.79,-2.01,-6.65,m
