ax,ay,az,gx,gy,gz,label
-0.22,0.28,0.95,-0.18,8.85,6.47,m
-0.20,0.27,0.94,1.89,12.63,7.75,m
-0.18,0.27,0.94,1.95,13.67,7.51,m
-0.17,0.25,0.97,0.73,16.85,7.57,m
-0.12,0.29,1.01,-1.16,23.19,9.46,m
-0.06,0.32,1.06,0.49,27.65,10.13,m
0.02,0.31,1.14,4.82,32.23,10.99,m
0.06,0.32,1.23,13.37,36.68,14.77,m
0.06,0.37,1.30,20.81,42.54,16.30,m
0.09,0.34,1.35,25.63,53.71,9.28,m
0.17,0.31,1.26,31.13,74.04,9.52,m
0.34,0.30,1.15,47.91,80.38,46.26,m
0.45,0.33,1.06,59.14,72.94,39.12,m
0.38,0.30,1.11,41.56,49.74,13.92,m
0.40,0.27,1.01,27.28,60.79,10.56,m
0.48,0.32,0.87,59.20,43.15,43.21,m
0.33,0.22,0.76,86.73,27.22,61.16,m
0.31,0.09,0.52,72.81,26.06,47.42,m
0.14,0.05,0.49,60.30,-6.35,44.07,m
-0.13,0.01,0.52,65.80,-30.40,43.82,m
-0.45,-0.18,0.54,40.71,-36.07,12.76,m
-0.55,-0.20,0.52,24.35,-34.12,13.37,m
-0.62,-0.13,0.64,14.65,-33.39,16.72,m
-0.73,-0.08,0.76,-4.88,-17.21,-4.03,m
-0.73,0.00,0.80,-17.70,13.18,-24.66,m
-0.60,0.02,0.72,-13.85,42.91,-36.38,m
-0.43,0.01,0.70,-5.92,58.17,-39.55,m
-0.30,0.03,0.70,-1.53,62.07,-46.69,m
-0.17,-0.02,0.69,2.38,58.78,-60.67,m
-0.07,-0.17,0.57,3.05,72.45,-65.31,m
0.13,-0.04,0.63,-16.17,41.87,-69.95,m
0.17,-0.03,0.74,-18.80,19.35,-90.52,m
0.05,-0.34,0.78,-20.51,5.98,-100.59,m
0.21,-0.21,0.85,-49.13,8.00,-79.65,m
0.48,0.18,0.91,-53.04,13.06,-73.55,m
0.31,-0.03,1.03,-39.98,-1.89,-95.64,m
0.36,-0.14,1.06,-53.77,6.84,-84.35,m
0.62,0.06,1.05,-61.22,22.03,-77.15,m
0.63,0.03,1.10,-53.83,11.90,-91.25,m
0.55,-0.27,1.27,-50.05,18.55,-89.42,m
0.68,-0.30,1.18,-35.95,19.23,-56.88,m
0.78,-0.15,1.26,-5.00,7.45,-34.73,m
0.67,-0.20,1.25,19.35,6.16,-32.47,m
0.53,-0.40,1.17,23.32,7.02,-18.49,m
0.53,-0.19,1.16,16.72,-3.54,-2.93,m
0.40,-0.06,1.29,16.42,-13.55,-7.45,m
0.31,-0.07,1.29,33.75,7.20,-3.42,m
0.40,-0.13,1.06,59.08,44.62,16.85,m
0.50,-0.23,0.87,55.79,41.63,20.20,m
0.42,-0.27,0.85,29.36,19.10,15.38,m
0.30,-0.10,0.96,37.90,18.07,42.42,m
0.35,-0.06,0.76,72.39,33.39,68.48,m
0.39,-0.13,0.60,57.01,13.92,51.57,m
