ax,ay,az,gx,gy,gz,label
0.15,0.08,0.94,-0.31,-1.16,10.68,m
0.14,0.09,0.97,-0.18,0.73,13.00,m
0.14,0.09,0.98,-0.67,2.32,13.06,m
0.14,0.10,0.99,0.12,4.76,16.30,m
0.14,0.12,1.00,0.61,5.00,17.09,m
0.12,0.12,1.00,1.40,13.37,18.19,m
0.17,0.11,0.97,0.00,17.09,18.25,m
0.21,0.12,0.94,3.05,10.01,21.18,m
0.26,0.15,0.96,6.84,4.58,19.17,m
0.38,0.17,1.01,-3.48,5.37,9.70,m
0.45,0.24,1.08,-7.14,1.10,2.20,m
0.49,0.17,1.17,4.52,3.05,0.79,m
0.50,0.11,1.20,7.87,-3.42,-0.06,m
0.43,0.18,1.26,-4.33,-1.46,-4.88,m
0.35,0.29,1.28,-2.50,22.09,-5.68,m
0.43,0.39,1.16,36.56,39.86,19.47,m
0.64,0.22,0.86,59.27,44.01,24.23,m
0.59,-0.05,0.72,29.97,18.31,-4.33,m
0.40,-0.02,0.71,-10.07,-4.82,-19.04,m
0.49,0.23,0.60,3.30,-11.66,-0.67,m
0.03,-0.05,0.59,21.12,-51.88,-2.14,m
-0.20,-0.04,0.67,-21.73,-34.36,-23.32,m
-0.26,0.15,0.73,3.17,-46.02,10.38,m
-0.52,0.12,0.83,25.15,-38.51,19.47,m
-0.50,0.10,0.86,30.82,-24.54,14.47,m
-0.48,0.01,0.90,22.71,-8.42,4.33,m
-0.46,0.02,0.96,10.01,5.49,-6.53,m
-0.40,0.05,0.93,4.76,25.33,-13.73,m
-0.22,0.11,0.88,7.14,37.72,-11.78,m
-0.09,0.08,0.86,22.16,38.27,-15.93,m
-0.09,-0.09,0.78,18.31,43.88,-19.90,m
0.05,0.12,0.71,3.36,40.65,-22.46,m
-0.01,0.31,0.76,3.91,23.44,-40.77,m
-0.16,0.10,0.82,17.09,19.04,-59.75,m
-0.10,-0.10,0.76,21.91,30.82,-50.11,m
0.11,0.15,0.69,10.62,33.94,-47.12,m
0.06,0.10,0.75,8.97,18.37,-68.30,m
-0.01,-0.37,0.81,15.75,27.40,-65.31,m
0.35,-0.32,0.79,1.04,49.62,-34.36,m
0.45,-0.26,0.73,-10.25,38.21,-34.18,m
0.34,-0.41,0.85,-31.37,17.64,-40.95,m
0.52,-0.21,0.93,-38.51,15.56,-25.33,m
0.68,-0.03,0.93,-22.95,4.46,-23.19,m
0.57,-0.25,1.05,-16.11,4.39,-51.88,m
0.55,-0.43,1.17,-3.97,12.21,-41.26,m
0.72,-0.37,1.13,14.28,23.32,-21.00,m
0.72,-0.48,1.09,22.16,15.14,-14.10,m
0.69,-0.42,1.05,7.57,8.91,-17.70,m
0.46,-0.38,1.12,2.93,-7.87,-13.37,m
0.46,-0.20,1.08,6.96,3.66,4.64,m
0.63,-0.06,0.93,3.54,13.00,2.01,m
0.65,0.01,0.91,-16.85,-5.25,-20.94,m
0.56,0.03,0.94,-28.50,-22.03,-36.25,m
0.62,0.04,0.93,-6.35,-22.71,-30.46,m
0.52,-0.10,0.90,-12.33,-34.42,-37.60,m
0.40,-0.10,0.90,-21.97,-43.88,-34.12,m
0.32,-0.08,0.77,7.93,-25.94,-5.19,m
0.30,-0.20,0.69,-9.95,-33.87,-11.23,m
0.02,-0.14,0.83,-24.84,-52.19,-10.99,m
-0.19,-0.09,0.89,8.18,-24.60,28.81,m
-0.17,-0.09,0.75,41.99,7.20,53.28,m
-0.05,-0.25,0.59,45.29,7.32,51.39,m
-0.38,-0.42,0.78,16.91,-19.90,31.62,m
-0.38,-0.23,0.95,-7.51,-7.02,30.64,m
-0.27,-0.05,0.98,-1.71,2.20,29.91,m
-0.28,-0.13,1.00,-6.71,3.97,7.87,m
