ax,ay,az,gx,gy,gz,label
0.11,0.47,0.83,30.52,48.28,52.19,m
0.21,0.46,0.80,47.61,43.09,62.07,m
0.19,0.40,0.83,44.80,25.09,51.57,m
0.08,0.35,0.97,28.50,14.77,38.70,m
0.11,0.37,1.05,32.17,31.19,49.26,m
0.25,0.37,1.02,52.43,37.78,69.52,m
0.29,0.37,1.03,61.83,37.35,75.01,m
0.25,0.31,1.05,47.67,40.77,58.78,m
0.28,0.32,1.09,37.72,48.46,56.70,m
0.39,0.38,1.10,46.08,53.53,62.93,m
0.51,0.40,1.09,50.48,55.36,59.63,m
0.58,0.43,1.11,43.40,23.19,41.87,m
0.52,0.39,1.17,48.65,40.28,36.93,m
0.53,0.39,1.08,62.44,61.04,49.13,m
0.67,0.38,0.90,66.59,69.58,50.84,m
0.51,0.34,0.91,58.47,37.66,37.72,m
0.36,0.32,0.89,72.63,26.92,40.65,m
0.28,0.19,0.70,93.93,29.54,51.15,m
0.05,0.03,0.58,81.05,-3.42,43.88,m
-0.22,0.02,0.81,52.49,-37.17,26.98,m
-0.42,-0.05,0.82,51.21,-37.60,22.89,m
-0.49,-0.17,0.72,50.29,-22.40,24.23,m
-0.50,-0.23,0.65,18.55,-16.11,9.28,m
-0.55,-0.09,0.73,-20.63,-14.22,-12.21,m
-0.55,0.02,0.74,-35.34,3.66,-34.55,m
-0.47,0.02,0.68,-34.85,26.25,-45.65,m
-0.26,0.13,0.63,-32.41,48.71,-55.05,m
-0.14,0.12,0.61,-16.30,57.07,-69.34,m
-0.14,-0.12,0.63,-6.84,53.96,-82.21,m
0.01,-0.15,0.61,-6.04,56.82,-70.25,m
0.15,-0.08,0.62,-15.56,60.18,-75.68,m
0.18,-0.16,0.67,-24.05,48.65,-88.81,m
0.23,-0.25,0.71,-25.94,39.31,-77.51,m
0.40,-0.12,0.67,-33.57,37.72,-61.89,m
0.53,-0.07,0.81,-46.63,14.53,-69.46,m
0.60,-0.19,0.94,-47.61,9.40,-66.59,m
0.69,-0.29,0.91,-37.84,16.17,-42.18,m
0.84,-0.25,0.84,-41.02,-1.46,-21.12,m
0.90,-0.02,0.92,-63.90,-22.64,-22.46,m
0.92,0.15,0.99,-69.95,-30.33,-34.48,m
0.91,0.06,1.21,-47.73,-36.38,-40.34,m
0.87,-0.02,1.26,-16.05,-25.94,-31.31,m
0.87,-0.01,1.25,10.56,-19.35,-20.02,m
0.71,-0.05,1.26,18.92,-26.49,-18.92,m
0.64,0.02,1.23,7.08,-19.35,-17.64,m
0.66,0.21,1.20,-1.59,-8.06,-21.24,m
0.57,0.18,1.23,7.32,15.38,-30.46,m
0.44,0.05,1.18,24.54,17.70,-16.48,m
0.52,0.08,1.00,34.18,37.29,-6.04,m
0.51,0.03,0.87,33.63,32.41,-6.59,m
0.43,-0.12,0.68,29.05,38.33,2.69,m
0.48,-0.03,0.55,27.16,39.37,18.62,m
0.31,-0.02,0.56,34.42,19.84,24.66,m
0.21,-0.13,0.50,38.70,8.67,31.25,m
0.07,-0.10,0.55,41.02,-31.98,38.39,m
-0.11,-0.08,0.70,42.72,-45.23,35.64,m
-0.20,-0.19,0.76,35.03,-37.11,23.99,m
-0.29,-0.21,0.85,29.85,-28.14,24.23,m
-0.37,-0.23,0.87,12.27,-19.17,14.40,m
-0.51,-0.21,0.97,-24.90,-14.22,-6.10,m
-0.52,-0.04,1.04,-53.59,5.74,-24.78,m
-0.41,0.06,1.02,-47.79,32.17,-39.67,m
-0.28,-0.07,0.86,-44.31,53.16,-61.71,m
-0.14,-0.14,0.73,-62.44,55.42,-78.00,m
-0.07,-0.13,0.66,-72.08,46.63,-90.70,m
0.09,-0.25,0.75,-80.93,43.52,-99.67,m
0.32,-0.15,0.58,-70.62,49.19,-84.96,m
0.24,-0.17,0.56,-76.84,24.72,-94.54,m
0.34,-0.33,0.66,-96.44,11.60,-93.26,m
0.72,0.04,0.71,-94.60,-0.37,-64.51,m
0.72,0.17,0.73,-70.50,-21.73,-87.22,m
0.64,-0.21,0.96,-56.88,-7.20,-81.12,m
1.00,-0.04,0.91,-36.62,3.42,-40.71,m
0.97,-0.07,1.02,-13.79,-24.48,-38.88,m
0.85,-0.28,1.11,-11.54,-16.42,-27.59,m
0.87,-0.23,0.93,-20.45,-16.30,13.37,m
0.80,0.07,1.06,-49.26,-36.68,19.35,m
0.72,0.23,1.00,-50.11,-26.98,6.77,m
0.56,0.20,0.95,-15.56,-18.19,10.80,m
0.45,0.08,0.94,16.42,-12.94,23.68,m
0.38,0.08,0.95,10.93,-8.18,26.98,m
0.40,0.17,0.95,-2.14,-1.22,22.83,m
0.40,0.21,0.88,2.01,0.12,20.02,m
0.37,0.18,0.84,5.98,1.34,19.35,m
0.35,0.18,0.83,2.01,-2.44,20.02,m
0.31,0.21,0.84,-10.07,-3.23,15.44,m
0.30,0.26,0.83,-16.17,0.37,9.58,m
0.32,0.26,0.83,-9.16,0.98,7.32,m
0.32,0.18,0.82,-4.76,1.89,5.13,m
0.35,0.19,0.83,-8.97,-2.62,5.31,m
0.31,0.21,0.86,-9.58,-7.81,6.10,m
0.29,0.22,0.90,-9.77,-6.90,6.29,m
0.31,0.23,0.89,-5.07,-4.27,7.75,m
0.30,0.22,0.90,-4.70,-4.52,5.98,m
0.30,0.25,0.91,-3.97,-4.21,8.12,m
0.30,0.25,0.89,-0.06,-0.61,9.16,m
0.29,0.22,0.90,2.26,-0.61,7.39,m
0.30,0.20,0.89,4.15,3.42,10.56,m
0.33,0.22,0.85,4.76,4.94,10.86,m
0.30,0.19,0.86,2.08,2.14,8.91,m
0.31,0.20,0.84,-0.61,4.94,12.82,m
0.30,0.24,0.87,-6.65,2.69,11.66,m
0.30,0.28,0.86,-4.94,2.87,11.78,m
0.31,0.29,0.87,-0.85,1.04,10.31,m
0.29,0.27,0.86,-1.40,-1.59,4.94,m
0.25,0.27,0.89,-2.08,-2.14,3.11,m
0.27,0.27,0.88,2.01,1.34,3.11,m
0.29,0.25,0.88,3.85,2.20,1.59,m
0.30,0.22,0.85,4.03,0.85,0.00,m
0.29,0.22,0.86,2.56,-2.38,-0.12,m
0.29,0.22,0.87,1.10,-4.82,-1.59,m
0.24,0.19,0.90,5.49,-2.62,3.66,m
0.26,0.21,0.90,3.78,1.89,5.37,m
0.29,0.21,0.87,0.79,-0.06,2.44,m
0.26,0.19,0.89,-2.01,-4.58,0.73,m
