ax,ay,az,gx,gy,gz,label
0.16,0.20,0.91,-5.00,7.14,8.79,m
0.16,0.21,0.90,-9.70,5.98,2.44,m
0.14,0.20,0.91,-10.25,4.58,-0.37,m
0.07,0.20,0.95,-12.45,2.99,-2.62,m
0.10,0.25,1.00,-14.89,8.67,0.12,m
0.13,0.27,1.01,-2.56,9.03,8.36,m
0.19,0.21,1.03,10.25,12.02,19.53,m
0.20,0.17,1.00,13.61,24.29,20.81,m
0.29,0.12,1.02,9.58,21.06,21.97,m
0.37,0.13,1.05,5.68,17.15,28.81,m
0.47,0.17,1.07,5.37,11.66,33.94,m
0.48,0.23,1.17,-4.21,10.99,24.60,m
0.45,0.31,1.26,-7.63,20.75,19.04,m
0.51,0.39,1.24,-2.20,30.03,23.80,m
0.59,0.50,1.15,-3.72,37.72,14.10,m
0.46,0.53,1.13,-4.33,31.56,-3.30,m
0.46,0.50,1.08,6.59,49.87,-8.24,m
0.62,0.46,0.84,30.46,54.38,-4.27,m
0.52,0.27,0.67,41.56,20.02,2.87,m
0.30,0.15,0.59,15.99,-4.64,-6.10,m
0.20,0.44,0.74,-1.10,-12.39,-9.22,m
0.03,0.48,0.64,36.32,-25.09,0.06,m
-0.27,0.21,0.50,11.11,-29.60,-34.36,m
-0.33,0.38,0.60,-1.71,-49.19,-43.76,m
-0.50,0.39,0.62,6.10,-53.53,-65.06,m
-0.65,0.20,0.72,2.93,-21.12,-69.58,m
-0.49,0.14,0.67,26.92,9.83,-50.05,m
-0.40,-0.07,0.61,37.54,22.22,-51.15,m
-0.27,-0.22,0.52,21.36,26.55,-60.97,m
-0.16,-0.13,0.60,-9.52,7.75,-77.58,m
-0.16,-0.03,0.82,4.33,0.37,-65.49,m
-0.08,-0.19,0.73,37.78,21.48,-41.99,m
0.18,-0.22,0.62,29.42,36.19,-39.55,m
0.41,-0.13,0.63,24.41,18.43,-33.94,m
0.27,-0.36,0.84,17.58,-3.72,-46.20,m
0.29,-0.58,0.87,14.77,7.26,-15.20,m
0.65,-0.16,0.78,1.22,-1.04,12.88,m
0.72,0.10,1.01,-14.71,-42.05,-7.75,m
0.65,0.00,1.18,-11.90,-42.18,-34.42,m
0.59,-0.18,1.35,-2.01,-36.93,-24.96,m
0.70,-0.24,1.36,9.95,-27.28,-8.30,m
0.65,-0.21,1.41,10.01,-33.94,-11.41,m
0.41,-0.32,1.41,1.95,-25.15,-18.49,m
0.37,-0.16,1.33,-7.81,-8.48,-11.96,m
0.48,0.06,1.22,-0.18,-3.23,1.34,m
0.49,0.05,1.11,0.49,-1.59,-25.76,m
0.39,-0.00,1.11,-8.42,-5.37,-17.88,m
0.27,-0.01,1.16,25.33,0.12,5.62,m
0.28,-0.12,1.01,8.85,15.26,3.48,m
0.30,0.07,0.87,-6.65,-2.32,-8.42,m
0.14,0.20,0.89,8.67,-13.49,-14.59,m
-0.27,0.08,0.72,11.66,9.64,-40.04,m
-0.29,0.21,0.59,10.44,20.63,-51.70,m
-0.47,0.24,0.48,-9.22,15.69,-98.14,m
-0.81,0.21,0.56,-37.11,-3.91,-132.32,m
-0.86,0.28,0.66,-35.58,-1.34,-118.35,m
-0.63,0.38,0.67,0.73,10.56,-92.04,m
-0.57,0.17,0.55,12.63,26.37,-118.59,m
-0.54,-0.10,0.48,-4.46,28.26,-141.54,m
-0.49,-0.20,0.65,-13.98,20.45,-127.75,m
-0.20,-0.27,0.60,-19.59,25.45,-129.82,m
-0.11,-0.27,0.60,-43.76,-6.84,-147.34,m
-0.21,-0.30,0.83,-61.16,-46.94,-155.82,m
-0.26,-0.49,1.08,-61.52,-50.72,-148.44,m
-0.06,-0.50,1.18,-29.30,-35.28,-102.78,m
0.03,-0.64,1.09,-3.91,-36.44,-51.09,m
0.07,-0.60,1.26,-4.70,-47.79,-16.42,m
0.00,-0.59,1.43,-0.61,-35.64,20.08,m
0.14,-0.38,1.27,4.82,-10.50,48.95,m
0.34,-0.08,1.22,-5.62,-26.37,52.98,m
0.04,0.09,1.31,-16.85,-30.09,36.01,m
-0.19,0.13,1.31,-5.92,0.00,30.82,m
0.01,0.20,1.23,16.72,29.05,47.36,m
0.20,0.19,1.04,18.19,41.75,27.16,m
0.04,0.07,1.01,6.41,29.30,0.49,m
-0.04,0.01,0.96,5.49,35.34,-3.97,m
0.03,-0.05,0.92,18.25,37.23,8.61,m
0.16,-0.06,0.84,19.35,42.05,2.08,m
0.13,-0.19,0.80,2.87,32.35,-15.20,m
0.05,-0.22,0.87,-7.45,12.39,-9.22,m
0.11,-0.14,0.89,-7.08,9.77,0.31,m
0.08,-0.11,0.91,-10.68,0.67,-2.44,m
0.02,-0.13,0.94,-17.15,-2.01,-7.32,m
0.03,-0.02,0.94,-12.76,1.04,0.67,m
0.02,0.00,0.94,-5.68,0.73,4.39,m
0.03,0.00,0.93,-2.99,-0.49,4.15,m
