ax,ay,az,gx,gy,gz,label
0.10,0.13,0.94,1.34,7.45,5.19,m
0.09,0.09,0.94,1.46,5.68,4.15,m
0.07,0.08,0.94,-4.39,6.65,1.40,m
0.08,0.11,0.97,-6.59,4.94,4.82,m
0.10,0.12,0.96,-5.19,6.65,11.78,m
0.14,0.12,0.96,-5.43,9.40,13.24,m
0.17,0.12,0.98,-6.90,8.30,11.96,m
0.34,0.12,0.99,-9.70,25.39,13.37,m
0.36,0.11,1.09,-3.17,10.07,17.46,m
0.39,0.10,1.16,-4.64,15.20,18.74,m
0.43,0.21,1.24,-12.51,20.08,17.40,m
0.49,0.37,1.24,-23.01,26.12,3.78,m
0.55,0.50,1.18,-20.26,31.68,-9.95,m
0.48,0.48,1.07,2.50,24.84,-1.95,m
0.42,0.42,0.99,16.05,22.71,3.23,m
0.61,0.43,0.90,6.29,15.87,-12.39,m
0.41,0.39,0.81,1.83,-5.25,-22.03,m
0.13,0.44,0.79,24.78,-11.35,6.77,m
0.10,0.36,0.63,41.69,-10.62,19.10,m
-0.08,0.18,0.55,9.34,-4.09,-15.56,m
-0.22,0.32,0.61,0.49,-37.60,-27.71,m
-0.42,0.29,0.65,14.34,-37.84,-14.34,m
-0.30,0.24,0.61,-1.34,-20.57,-44.07,m
-0.27,0.31,0.68,1.04,-24.78,-43.33,m
-0.39,0.25,0.78,10.68,-18.49,-50.60,m
-0.37,0.12,0.82,22.95,-4.82,-50.48,m
-0.25,0.04,0.77,30.40,6.96,-40.34,m
-0.16,0.00,0.67,18.13,5.37,-54.87,m
-0.15,-0.00,0.73,0.92,-0.73,-74.83,m
-0.16,0.01,0.72,-6.23,-2.69,-81.91,m
-0.12,0.04,0.77,-2.81,-8.24,-71.23,m
-0.17,-0.03,0.85,15.99,-9.46,-53.22,m
-0.26,-0.13,0.75,12.82,-5.07,-53.22,m
-0.09,-0.04,0.79,-8.30,-2.75,-40.16,m
0.04,0.15,0.98,1.89,-11.60,-26.43,m
-0.02,0.05,1.00,20.57,4.39,-37.90,m
0.16,-0.13,0.92,19.78,8.06,-25.51,m
0.32,-0.15,1.03,22.46,-1.16,-2.14,m
0.47,-0.18,1.14,22.64,-5.37,-5.00,m
0.41,-0.33,1.19,13.37,-6.96,-12.45,m
0.44,-0.33,1.25,0.24,-4.03,-4.46,m
0.45,-0.17,1.28,3.48,-2.01,2.93,m
0.45,-0.14,1.26,9.95,-3.05,-2.93,m
0.31,-0.26,1.21,9.58,-7.75,-13.06,m
0.16,-0.26,1.16,2.01,-4.76,-3.17,m
0.26,-0.12,1.13,-3.91,1.53,4.09,m
0.24,0.01,1.13,-8.24,-0.43,0.55,m
0.17,0.01,1.12,-8.61,4.39,-4.58,m
0.23,-0.00,1.09,-6.84,12.08,-5.55,m
0.38,-0.07,0.97,-1.04,12.21,2.69,m
0.40,-0.09,0.93,1.22,-4.82,12.21,m
0.24,-0.13,0.89,-11.54,-14.40,2.26,m
-0.03,-0.09,0.93,-13.79,-14.71,13.06,m
0.04,0.00,0.83,9.03,-6.77,42.42,m
0.17,-0.03,0.63,7.20,-20.63,36.93,m
-0.15,-0.10,0.68,-24.23,-43.76,2.69,m
-0.49,-0.04,0.81,-23.13,-41.44,18.19,m
-0.42,0.10,0.81,-19.59,-18.37,18.19,m
-0.28,0.16,0.76,-22.28,-17.52,-0.92,m
-0.45,0.14,0.84,-26.79,-22.95,-14.47,m
-0.54,0.17,0.86,-30.70,-10.68,-22.95,m
-0.63,0.40,0.87,-29.54,-0.49,-34.79,m
-0.60,0.68,0.93,-11.35,14.89,-56.88,m
-0.54,0.64,0.84,26.12,36.87,-85.75,m
-0.43,0.34,0.72,63.29,47.61,-95.28,m
-0.43,-0.01,0.59,71.04,46.69,-106.20,m
-0.36,-0.25,0.52,31.80,38.02,-124.39,m
-0.37,-0.10,0.68,-2.99,17.33,-122.56,m
-0.34,-0.14,0.67,-6.10,13.37,-125.31,m
-0.14,-0.32,0.61,-26.67,5.80,-133.61,m
-0.08,-0.09,0.69,-45.90,-24.96,-116.82,m
-0.26,0.18,0.94,-32.59,-45.23,-136.17,m
-0.15,-0.01,1.09,4.64,-25.09,-119.81,m
0.09,-0.11,1.06,44.68,-19.78,-87.22,m
0.06,-0.48,1.14,64.27,-22.71,-86.67,m
0.13,-0.74,1.23,66.96,-23.74,-52.55,m
0.27,-0.71,1.11,49.19,-13.12,-20.51,m
0.21,-0.62,1.06,14.10,-28.81,-18.80,m
0.11,-0.50,1.14,-1.59,-34.79,0.49,m
0.20,-0.27,1.10,-17.64,-33.33,12.21,m
0.03,-0.10,1.15,-31.43,-36.44,-1.28,m
-0.21,-0.07,1.22,-29.11,-24.84,-0.49,m
-0.26,-0.01,1.19,-11.84,-1.22,14.95,m
-0.21,-0.04,1.13,3.23,17.27,26.61,m
-0.11,-0.09,1.02,-1.95,26.06,24.05,m
-0.09,0.02,1.00,-12.33,25.76,15.87,m
-0.08,0.06,0.93,-10.38,29.66,9.03,m
-0.05,0.04,0.89,2.38,31.13,11.96,m
0.01,-0.04,0.85,12.02,27.77,13.24,m
0.00,-0.12,0.84,6.84,17.94,5.98,m
-0.04,-0.12,0.89,-3.91,13.00,3.11,m
-0.02,-0.05,0.93,-10.44,6.35,1.34,m
-0.05,-0.02,0.94,-8.24,2.87,4.46,m
-0.07,-0.02,0.95,-9.16,1.46,1.10,m
-0.09,0.00,0.96,-7.57,2.32,2.62,m
-0.08,0.01,0.94,-5.43,3.91,1.83,m
-0.07,-0.01,0.97,-3.17,6.65,4.70,m
-0.04,-0.01,0.94,-1.89,7.63,5.55,m
-0.06,-0.01,0.95,-1.10,6.53,5.98,m
-0.03,-0.03,0.92,-3.72,7.32,3.36,m
-0.03,-0.04,0.93,-12.39,2.62,-0.24,m
-0.04,0.02,0.95,-13.00,3.30,0.67,m
-0.03,0.01,0.95,-12.21,3.60,-0.73,m
-0.03,-0.02,0.95,-14.83,4.33,-3.30,m
-0.05,-0.00,0.96,-14.10,2.56,0.55,m
-0.09,0.03,0.98,-10.86,4.21,3.91,m
-0.09,0.05,0.98,-5.92,7.93,7.26,m
-0.05,0.06,0.96,-4.76,11.41,5.92,m
-0.03,0.07,0.95,-3.66,12.15,3.66,m
-0.00,0.07,0.93,1.16,11.72,5.13,m
-0.02,0.02,0.92,1.16,10.38,2.38,m
-0.03,0.04,0.93,-1.46,7.75,3.05,m
-0.02,0.06,0.94,-3.05,7.51,1.34,m
-0.02,0.03,0.92,-2.01,5.98,0.92,m
-0.04,0.03,0.94,-3.42,5.55,1.65,m
