ax,ay,az,gx,gy,gz,label
0.34,0.63,0.62,-0.43,4.64,4.52,m
0.34,0.65,0.62,-0.37,10.13,11.35,m
0.34,0.64,0.63,0.55,15.44,16.66,m
0.36,0.64,0.64,-1.59,22.34,24.66,m
0.40,0.66,0.66,5.68,25.45,38.39,m
0.50,0.69,0.65,12.88,36.44,50.23,m
0.57,0.72,0.66,26.43,38.94,59.69,m
0.62,0.80,0.70,37.54,29.85,62.07,m
0.67,0.83,0.77,44.56,20.20,52.43,m
0.68,0.82,0.91,52.92,13.67,40.41,m
0.64,0.74,0.99,71.53,21.30,32.41,m
0.66,0.57,0.97,98.14,40.22,42.30,m
0.69,0.52,0.89,131.41,56.40,74.52,m
0.72,0.47,0.88,163.57,66.59,110.11,m
0.67,0.42,0.83,182.37,76.66,134.16,m
0.78,0.42,0.59,195.80,82.46,158.63,m
0.76,0.39,0.38,220.83,41.87,173.65,m
0.54,0.33,0.24,204.35,8.67,137.70,m
0.39,0.12,0.14,144.59,-40.95,62.50,m
-0.12,-0.14,0.49,98.21,-75.62,22.58,m
-0.47,-0.27,0.63,66.89,-83.98,19.04,m
-0.84,-0.13,0.87,23.62,-87.40,9.58,m
-1.00,0.05,1.09,-9.09,-52.61,-5.13,m
-0.79,0.24,1.05,-12.88,4.21,-9.09,m
-0.52,0.25,0.94,6.29,35.71,-16.97,m
-0.29,0.14,0.77,15.81,40.83,-26.55,m
-0.24,0.07,0.73,15.63,37.96,-33.45,m
-0.18,0.05,0.68,0.67,49.80,-45.10,m
0.01,0.03,0.71,-8.12,59.08,-49.74,m
0.10,-0.07,0.69,-5.00,55.24,-53.96,m
0.17,-0.27,0.60,-16.85,46.94,-52.37,m
0.36,-0.18,0.70,-37.60,32.90,-30.88,m
0.48,-0.01,0.80,-52.43,26.61,-35.46,m
0.47,-0.04,0.79,-42.54,11.35,-38.88,m
0.43,-0.22,0.86,-41.50,-0.67,-29.97,m
0.66,-0.10,1.02,-45.65,0.12,-5.25,m
0.71,0.04,1.02,-37.54,-3.85,4.46,m
0.66,0.02,1.05,-32.35,-11.29,-4.94,m
0.77,0.12,1.24,-28.87,-11.29,-11.66,m
0.73,0.12,1.27,-2.87,-13.43,-7.20,m
0.59,0.05,1.27,19.35,-14.40,-4.21,m
0.41,-0.03,1.29,20.51,-12.02,-5.55,m
0.34,-0.00,1.24,7.14,0.12,-4.33,m
0.42,0.24,1.16,-0.31,11.66,0.18,m
0.49,0.47,1.08,6.16,17.58,-2.38,m
0.52,0.44,1.03,26.06,24.11,-9.52,m
0.59,0.29,0.92,37.84,28.38,-16.54,m
